Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
14,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,206.467231,224.640535,18.173304,2.8181000000000003,,,3.0761000000000003,3.1637,0.0875999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.3482, 0.6087, 0.8845000000000001, 3.0115000000000003, 3.3131000000000004, 3.4789000000000003, 3.5940000000000003, 3.7256, 3.866, 4.0298, 4.1956, 4.367, 4.5616, 4.6634, 4.8254, 8.2448, 8.4079, 11.2103, 12.7491, 12.9455, 15.7399, 15.8767, 16.0077, 16.242]","[0.0177, 0.442, 0.6326, 0.9904, 3.0809, 3.4119, 3.5294000000000003, 3.6623, 3.7992, 3.9461, 4.107600000000001, 4.2634, 4.4315, 4.5727, 4.7439, 4.9039, 8.2992, 8.4403, 11.2673, 12.8657, 13.0013, 15.761500000000002, 15.9093, 16.0699, 16.2447]","[0.1471, 0.5344, 0.687, 3.1637, 3.6487, 3.7876, 3.9105, 4.0784, 4.3525, 4.4987, 8.3786, 11.0824, 13.1146, 15.8694, 16.1742, 16.326]","[0.2228, 0.6624, 0.7844, 3.2293000000000003, 3.6587, 3.7915, 3.9442, 4.106, 4.4365000000000006, 4.5764000000000005, 8.444700000000001, 11.1222, 13.1878, 15.916, 16.2564, 16.395]",0.0079,0.0086,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
15,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,224.652631,237.75723599999998,13.104604999999992,2.8206,3.1045000000000003,0.2839,3.0793,3.0949,0.0156,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.1805, 0.5165000000000001, 2.9890000000000003, 3.9465, 4.0517, 7.0613, 7.7572, 7.9107, 8.758600000000001, 9.1989, 9.3931, 9.41, 9.7573]","[0.2251, 0.5834, 3.0517000000000003, 3.9795, 4.115600000000001, 7.1202000000000005, 7.818300000000001, 8.507200000000001, 8.7596, 9.2569, 9.4012, 9.4448, 9.8239]","[0.3119, 2.8472, 3.0949, 3.341, 3.4397, 3.5503, 3.6668, 3.7836, 3.9135, 4.0861, 4.1942, 4.3344000000000005, 4.6391, 6.9092, 7.6103, 7.9417, 8.0877, 8.2475, 9.3873, 9.5605]","[0.3729, 2.8917, 3.2839, 3.3829, 3.4941, 3.6083, 3.7239, 3.8437, 3.9827, 4.113, 4.2562, 4.401800000000001, 4.657500000000001, 6.9558, 7.671, 8.002, 8.1575, 8.3064, 9.4505, 9.6221]",0.0079,0.0086,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
16,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,237.769631,250.860635,13.091003999999998,2.8181000000000003,3.0909,0.2727999999999997,3.0761000000000003,3.0813,0.0051999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.1729, 0.322, 0.5578000000000001, 1.0462, 1.1171, 1.3028, 1.4921, 1.7107, 1.9883, 2.1758, 2.2089000000000003, 2.3212, 2.3786, 2.5361, 2.5844, 2.6418, 2.6912000000000003, 2.7482, 2.7638000000000003, 2.9463000000000004, 3.0813, 3.2033, 3.3011000000000004, 3.4244000000000003, 3.5460000000000003, 3.7062, 4.5938, 6.3028, 6.5937, 6.7809, 6.9924, 11.3716, 11.4858, 11.7844, 11.9564, 12.1216]","[0.2207, 0.3559, 0.6209, 1.1158, 1.1232, 1.4774, 1.493, 1.9409, 2.048, 2.1834, 2.2682, 2.3249, 2.5094000000000003, 2.5407, 2.6397, 2.6497, 2.7478, 2.7617000000000003, 2.9045, 2.9766000000000004, 3.1371, 3.2357, 3.355, 3.4777, 3.6017, 3.7289, 4.655600000000001, 6.4203, 6.6582, 6.8093, 7.0483, 11.4178, 11.541, 11.8555, 12.0284, 12.1923]","[0.2974, 0.4129, 2.0077000000000003, 2.2238, 2.4334, 2.5886, 2.696, 6.752400000000001, 11.3656, 11.6194, 12.1498, 12.2732, 12.4073]","[0.3606, 0.4757, 2.0516, 2.2685, 2.5090000000000003, 2.6432, 2.7506, 6.8147, 11.42, 11.679, 12.1916, 12.334, 12.4775]",0.0079,0.0086,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
17,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,250.87273100000002,263.976135,13.103404000000012,2.8206,3.1033,0.2826999999999997,3.0793,3.0937,0.0144000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8374, 3.8439, 3.9714, 4.4473, 4.6071]","[3.8383, 3.8935, 4.0342, 4.4878, 4.6721]","[3.0937, 3.1324, 3.1402, 3.2911, 3.3842000000000003, 3.4810000000000003, 3.5936000000000003, 3.703, 3.8619, 4.019, 4.1184, 4.2564, 4.4085]","[3.1308, 3.1353, 3.1413, 3.3222, 3.4255, 3.5337, 3.6452, 3.7587, 3.8916, 4.0282, 4.1891, 4.3304, 4.4897]",0.0079,0.0086,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
18,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,263.987731,277.086635,13.098904000000005,2.8181000000000003,3.0988,0.2806999999999999,3.0761000000000003,3.0892,0.0130999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.0892, 3.1052, 3.1124, 3.3459000000000003, 3.4722, 3.5796, 3.7035, 3.8371, 4.136, 4.4568]","[3.0935, 3.1068, 3.1128, 3.4096, 3.5182, 3.6383, 3.7581, 3.9012, 4.2061, 4.550800000000001]","[0.2938, 3.0956, 3.0965000000000003, 3.1, 3.1071, 3.8813, 3.9911, 4.2911, 4.6864]","[0.3127, 3.0957000000000003, 3.099, 3.1056000000000004, 3.1725000000000003, 3.8988, 4.0586, 4.3635, 4.7483]",0.0079,0.0086,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
19,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,277.101431,290.199135,13.097704000000027,2.8206,3.0976000000000004,0.2770000000000001,3.0793,3.088,0.0087000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3559, 4.0665, 4.195, 4.2182, 4.6435, 8.5455, 8.7303]","[3.4103000000000003, 4.1199, 4.1993, 4.2617, 4.7122, 8.6006, 8.7916]","[3.088, 3.1917, 3.204, 3.2099, 3.2162, 3.2226000000000004, 3.2286, 3.2349, 3.2412, 3.2476000000000003, 3.2539, 3.2598000000000003, 3.2657000000000003, 3.2713, 3.2958000000000003, 3.3022, 3.3497000000000003, 3.4774000000000003, 3.5908, 3.6932, 3.8162, 3.9319, 4.2233, 4.335500000000001, 4.4609000000000005, 8.729800000000001, 9.0151, 11.5162]","[3.1913, 3.2030000000000003, 3.2086, 3.2143, 3.2201, 3.2258, 3.2316000000000003, 3.2372, 3.2434000000000003, 3.2494, 3.2552000000000003, 3.261, 3.2668000000000004, 3.2729000000000004, 3.2965, 3.3024, 3.4127, 3.5361, 3.6364, 3.7494, 3.8738, 3.9894, 4.2618, 4.4006, 4.5361, 8.7965, 9.0586, 11.5165]",0.0079,0.0086,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
20,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,290.215131,303.537035,13.321904000000016,2.8181000000000003,3.3218,0.5036999999999998,3.0682,3.3044,0.2362000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3044, 3.3625000000000003, 3.3682000000000003, 3.3774, 3.3961, 3.5213, 3.6323, 3.7631, 3.9032, 4.0632, 4.2453, 4.3659, 4.5308, 4.776800000000001]","[3.3273, 3.3629, 3.3711, 3.3778, 3.4555, 3.5703, 3.6903, 3.8227, 3.9721, 4.1241, 4.2860000000000005, 4.4341, 4.6056, 4.7858]","[0.1217, 0.1267, 0.1709, 0.174, 0.2178, 0.2653, 0.2778, 3.7954, 3.9046, 3.9345, 4.2197000000000005, 4.58, 4.716, 4.9265, 5.1341]","[0.1258, 0.134, 0.1713, 0.1748, 0.2179, 0.273, 0.2784, 3.8223, 3.9075, 3.9718, 4.2881, 4.601500000000001, 4.7942, 4.9575000000000005, 5.1623]",0.0079,0.0086,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
21,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,303.551731,321.840235,18.28850399999999,2.8181000000000003,,,3.0682,3.2789,0.2107000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3173000000000004, 3.4118, 4.0124, 4.4146]","[3.3495000000000004, 3.4713000000000003, 4.087000000000001, 4.4842]","[0.2035, 0.2055, 0.2336, 0.2365, 0.2908, 0.2975, 3.2789, 3.3531, 3.3554000000000004, 3.4316, 3.5543, 3.6864, 3.8656, 4.1713000000000005]","[0.2054, 0.2314, 0.2347, 0.2702, 0.2913, 0.2979, 3.2791, 3.3535000000000004, 3.3555, 3.4507000000000003, 3.6422, 3.7796, 3.937, 4.252]",0.0079,0.0086,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
22,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,321.852231,339.9481350000001,18.095903999999962,2.8181000000000003,,,3.0682,3.0863,0.0181,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4114, 3.5831, 4.0673, 5.1041, 14.5708, 15.3656, 15.580900000000002, 16.6817, 16.8447]","[3.4818, 3.6587, 4.1384, 5.1835, 14.6279, 15.4309, 15.586200000000002, 16.7634, 16.921400000000002]","[3.0863, 3.7605, 3.9125, 4.2605, 14.7296, 15.5254, 15.6843, 16.7485, 16.8937, 16.970100000000002, 17.3261]","[3.0892, 3.8394, 3.9818, 4.337000000000001, 14.7794, 15.5965, 15.7217, 16.7574, 16.9207, 17.0516, 17.3502]",0.0079,0.0086,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
23,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,339.959031,358.054735,18.095704000000012,2.8181000000000003,,,3.0682,3.0861,0.0179,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.3242000000000003, 3.4615, 3.587, 4.0556, 6.1029, 13.2431, 13.5393]","[3.3551, 3.4987000000000004, 3.652, 4.1313, 6.1706, 13.2985, 13.5957]","[3.0861, 3.3359, 3.4572000000000003, 3.7199, 3.8513, 3.8527, 3.855, 4.1144, 5.4612, 5.758500000000001, 13.386]","[3.0907, 3.3548, 3.5002, 3.8031, 3.8519, 3.8529, 3.9417, 4.1243, 5.5346, 5.7823, 13.4514]",0.0079,0.0086,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
24,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,358.065931,376.161135,18.095204000000024,2.8181000000000003,,,3.0682,3.0856000000000003,0.0174000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7061, 4.155, 9.6212, 17.2885, 17.892200000000003, 17.904500000000002, 17.9048, 17.9053, 17.9056, 17.906200000000002, 17.9067, 17.908, 17.9088, 17.9098, 17.9101, 17.9104, 17.9113, 17.9124, 17.9141, 17.915, 17.9164, 17.918, 17.9185, 17.9192, 17.919700000000002, 17.92, 17.9202, 17.9206, 17.921200000000002, 17.9218, 17.9223, 17.9276, 17.9281, 17.9284, 17.928900000000002, 17.9292, 17.9295, 17.9297, 17.93, 17.9313, 17.9317, 17.9331]","[3.7739, 4.2275, 9.6844, 17.892, 17.904400000000003, 17.904700000000002, 17.9052, 17.9054, 17.9057, 17.9065, 17.9079, 17.9087, 17.9093, 17.91, 17.9102, 17.9112, 17.9114, 17.9126, 17.9145, 17.915100000000002, 17.916700000000002, 17.918400000000002, 17.9189, 17.9193, 17.919900000000002, 17.9201, 17.9204, 17.9208, 17.921400000000002, 17.9222, 17.9224, 17.9278, 17.9283, 17.9287, 17.929000000000002, 17.9294, 17.9296, 17.9299, 17.9301, 17.9314, 17.931800000000003, 17.9332]","[3.0856000000000003, 3.4193, 3.547, 3.861, 3.9924, 4.3718, 9.768, 12.5761, 12.5977, 12.5984, 12.5987, 12.6249, 12.813, 13.3342, 13.3444, 13.3706, 13.3712, 13.3717, 13.3725, 13.3728, 13.3759, 13.4763, 13.605, 13.6691, 13.6968, 13.7887, 13.8922, 14.239, 14.7755, 14.792000000000002, 14.7924, 14.7949, 14.8765, 14.9099, 15.0201, 16.8998, 17.049, 17.2816]","[3.3435, 3.48, 3.6244, 3.9413, 4.0826, 4.3765, 9.8349, 12.5976, 12.598, 12.5986, 12.5989, 12.8059, 13.3336, 13.3438, 13.3445, 13.3707, 13.3715, 13.3718, 13.3726, 13.3729, 13.4753, 13.5571, 13.6689, 13.6701, 13.7643, 13.8659, 14.2387, 14.7747, 14.7917, 14.7923, 14.7946, 14.8078, 14.9087, 14.9106, 15.0571, 16.9444, 17.2502]",0.0079,0.0086,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
25,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,376.176631,394.523135,18.34650400000004,2.8206,,,3.0707,3.3369,0.2662,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[0.013, 3.3369, 3.4696, 3.4698, 3.4701, 3.7149, 3.9632, 4.0974, 4.2555000000000005, 4.3109, 4.6069, 5.0055000000000005, 5.1771, 5.178, 5.1798, 5.181900000000001, 5.1822, 5.1824, 5.2504, 5.8814, 5.881600000000001, 5.8829, 5.8833, 5.8837, 5.8857, 5.8866000000000005, 5.8868, 5.8912, 5.8916, 5.8992, 5.9005, 5.901000000000001, 6.3912, 6.460100000000001, 6.4604, 11.51, 11.5112, 11.5125, 11.5164, 11.5171, 11.5175, 11.5182, 11.5184, 11.5225, 11.5244, 11.5271, 11.5292, 11.5328, 11.5364, 11.5385, 11.541, 11.5436, 11.5439, 11.5448, 11.5461, 11.5469, 11.5481, 11.5483, 11.5495, 11.5514, 11.5532, 11.5798, 11.5853, 11.5864, 11.5992, 11.6023, 11.6029, 11.6063, 11.6066, 11.6073, 11.6079, 11.6085, 11.6091, 11.6113, 11.6135, 11.6137, 11.6157, 11.6174, 11.62, 11.6202, 11.6206, 11.6212, 11.6222, 11.6235, 11.6238, 11.6256, 11.6265, 11.6294, 11.6465, 11.68, 11.6808, 11.6816, 11.6837, 11.6841, 11.6847, 11.685, 11.6854, 11.6858, 11.6868, 11.6906, 11.6912, 11.6914, 11.6916, 11.6929, 11.6933, 11.6939, 11.6942, 11.695, 11.6964, 11.6967, 11.6972, 11.6975, 11.698, 11.699, 11.6997, 11.7133, 11.7978, 11.7983, 11.7996, 11.8, 11.8002, 11.8005, 11.8018, 11.8038, 11.8053, 11.8056, 11.814, 11.8227, 11.8811, 11.8843, 11.8857, 11.8862, 11.8866, 11.8869, 11.8874, 11.8877, 11.8882, 11.8886, 11.8889, 11.8892, 11.8897, 11.8903, 11.8905, 11.8912, 11.8929, 11.8931, 11.8934, 11.8941, 11.8947, 11.8953, 11.8975, 11.8978, 11.8981, 11.8983, 11.8991, 11.8996, 11.8999, 11.9007, 11.9012, 11.9024, 11.9036, 11.9051, 11.9054, 11.9062, 11.907, 11.9073, 11.9097, 11.9099, 11.9102, 11.9147, 11.9151, 11.9153, 11.9164, 11.9221, 11.9223, 11.9232, 11.9237, 11.9244, 11.926, 11.9272, 11.932, 11.9355, 11.9357, 11.9363, 11.9374, 11.938, 11.9389, 11.9394, 11.9399, 11.9404, 11.9408, 11.9419, 11.9422, 11.9428, 11.9438, 11.9713, 11.9748, 11.9763, 11.9767, 11.9798, 11.9818, 11.982, 11.9829, 11.9835, 11.9845, 11.9854, 11.9874, 11.9902, 11.9904, 11.9909, 11.9929, 11.9945, 12.0027, 12.0031, 12.0035, 12.0046, 12.0105, 12.0131, 12.0158, 12.0178, 12.0437, 12.0507, 12.0512, 12.056, 12.0571, 12.0573, 12.0601, 12.062, 12.0625, 12.0633, 12.064, 12.0664, 12.0667, 12.0681, 12.0712, 12.0731, 12.0733, 12.0744, 12.0767, 12.0784, 12.0805, 12.0841, 12.0857, 12.1019, 12.1028, 12.1036, 12.1041, 12.1043, 12.1048, 12.1052, 12.1069, 12.1072, 12.1078, 12.1095, 12.1158, 12.1487, 12.1489, 12.1492, 12.1537, 12.155, 12.1556, 12.1559, 12.1564, 12.1571, 12.1573, 12.1575, 12.1586, 12.1593, 12.1631, 12.4515, 12.452, 12.4528, 12.454, 12.4542, 12.4556, 12.4568, 12.4576, 12.4588, 12.459, 12.4604, 12.4606, 12.461, 12.4617, 12.4619, 12.4622, 12.4626, 12.4633, 12.4636, 12.4638, 12.4641, 12.4652, 12.4673, 12.4799, 12.4842, 12.9869, 13.6544, 13.6566, 13.6573, 13.6576, 13.6578, 13.6583, 13.659]","[0.0146, 3.4677, 3.4697, 3.47, 3.6401, 3.7967, 4.0061, 4.1761, 4.2704, 4.3302000000000005, 4.692200000000001, 5.0265, 5.1772, 5.179600000000001, 5.180000000000001, 5.1821, 5.182300000000001, 5.1885, 5.881200000000001, 5.8815, 5.8828000000000005, 5.8832, 5.883500000000001, 5.883900000000001, 5.885800000000001, 5.8867, 5.8871, 5.8913, 5.899100000000001, 5.9004, 5.9009, 6.391100000000001, 6.3916, 6.4603, 11.5098, 11.511, 11.5116, 11.5163, 11.517, 11.5172, 11.5177, 11.5183, 11.5186, 11.5228, 11.5246, 11.5273, 11.5293, 11.5329, 11.5367, 11.5387, 11.5411, 11.5438, 11.5441, 11.5452, 11.5467, 11.547, 11.5482, 11.5486, 11.5498, 11.5515, 11.5533, 11.5799, 11.5854, 11.5865, 11.5993, 11.6027, 11.603, 11.6064, 11.6068, 11.6076, 11.608, 11.6086, 11.6093, 11.6114, 11.6136, 11.6138, 11.6165, 11.6175, 11.6201, 11.6204, 11.6207, 11.6213, 11.6223, 11.6237, 11.6255, 11.6264, 11.6293, 11.646, 11.6794, 11.6807, 11.6815, 11.6829, 11.684, 11.6845, 11.6849, 11.6853, 11.6857, 11.6859, 11.6869, 11.6908, 11.6913, 11.6915, 11.6917, 11.693, 11.6934, 11.694, 11.6943, 11.6963, 11.6966, 11.6968, 11.6973, 11.6976, 11.6987, 11.6996, 11.7132, 11.7977, 11.7982, 11.7995, 11.7999, 11.8001, 11.8003, 11.8016, 11.8037, 11.8049, 11.8055, 11.8137, 11.8226, 11.8804, 11.8841, 11.8856, 11.886, 11.8865, 11.8868, 11.8873, 11.8875, 11.8878, 11.8883, 11.8888, 11.8891, 11.8893, 11.89, 11.8904, 11.8907, 11.8927, 11.893, 11.8932, 11.894, 11.8944, 11.8952, 11.8974, 11.8977, 11.898, 11.8982, 11.8987, 11.8993, 11.8997, 11.9006, 11.9008, 11.9018, 11.9027, 11.9039, 11.9053, 11.906, 11.9063, 11.9071, 11.9096, 11.9098, 11.9101, 11.9139, 11.915, 11.9152, 11.9163, 11.9219, 11.9222, 11.9225, 11.9234, 11.9241, 11.9256, 11.9268, 11.9318, 11.9354, 11.9356, 11.9362, 11.9364, 11.9378, 11.9383, 11.9391, 11.9395, 11.9403, 11.9406, 11.9409, 11.942, 11.9423, 11.9429, 11.9439, 11.9716, 11.9749, 11.9764, 11.9768, 11.9799, 11.9819, 11.9828, 11.983, 11.9844, 11.9846, 11.9855, 11.9876, 11.9903, 11.9907, 11.991, 11.993, 11.9946, 12.0029, 12.0033, 12.0036, 12.0047, 12.0107, 12.0133, 12.0159, 12.018, 12.0438, 12.0508, 12.0513, 12.0561, 12.0572, 12.0574, 12.0605, 12.0621, 12.0626, 12.0634, 12.0641, 12.0666, 12.0668, 12.0683, 12.0714, 12.0732, 12.0734, 12.0756, 12.0768, 12.0786, 12.0806, 12.0842, 12.0859, 12.102, 12.1034, 12.104, 12.1042, 12.1047, 12.1049, 12.1066, 12.107, 12.1077, 12.1094, 12.1149, 12.1486, 12.1488, 12.1491, 12.1535, 12.1549, 12.1552, 12.1558, 12.156, 12.1569, 12.1572, 12.1574, 12.1585, 12.1589, 12.1596, 12.1633, 12.4516, 12.4526, 12.4529, 12.4541, 12.4544, 12.4557, 12.4569, 12.4579, 12.4589, 12.4592, 12.4605, 12.4609, 12.4614, 12.4618, 12.462, 12.4625, 12.4632, 12.4635, 12.4637, 12.464, 12.4651, 12.4672, 12.4798, 12.4838, 12.9868, 13.6543, 13.6565, 13.6567, 13.6574, 13.6577, 13.6581, 13.6588, 13.6591]","[0.2889, 3.4352, 3.5635000000000003, 3.7349, 3.9293, 3.9299, 3.9377, 4.103, 4.2325, 4.3699, 4.5312, 4.9729, 5.0721, 5.1136, 5.2599, 6.2839, 6.4958, 17.593700000000002, 17.594, 17.5947, 17.7219]","[0.0156, 3.3823000000000003, 3.5068, 3.6408, 3.8846, 3.9295, 3.9311, 4.0177000000000005, 4.141, 4.3293, 4.3895, 4.9668, 5.0421000000000005, 5.0831, 5.1525, 6.2046, 6.3761, 17.5428, 17.5938, 17.5944, 17.6537]",0.0079,0.0086,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,5.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250625-142915,2025-06-25,14:29:27.758758,15:29:29.758868
