Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
7,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,108.618113,126.963216,18.34510300000001,2.8181000000000003,,,3.0682,3.3355,0.2673000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3355, 3.4632, 3.6323, 4.8562, 14.3233, 16.994600000000002, 18.2987]","[3.3947000000000003, 3.5236, 3.6861, 4.8997, 14.3546, 17.0454]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
8,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,126.973013,140.305616,13.332602999999992,2.8206,3.3325,0.5118999999999998,3.0707,3.3135000000000003,0.2428000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3135000000000003, 3.3518000000000003, 3.4036, 3.5002, 3.6012, 3.7072, 3.8283, 3.9498, 4.08, 4.2142, 4.3565000000000005, 4.4974, 4.6667000000000005, 4.8178, 4.9936, 5.1732000000000005, 7.099900000000001, 12.1965, 13.0779, 13.2054, 13.3034]","[3.3488, 3.3618, 3.4471000000000003, 3.5438, 3.6448, 3.7624, 3.8868, 4.0155, 4.1513, 4.287100000000001, 4.4393, 4.591200000000001, 4.7432, 4.8966, 5.0745000000000005, 5.2504, 7.1398, 12.2383, 13.1292, 13.2703, 13.3237]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
9,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,140.315913,153.662716,13.346802999999994,2.8206,3.3467,0.5260999999999996,3.0707,3.3277,0.2570000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3277, 3.4092, 3.5172000000000003, 3.6296, 3.746, 3.8704, 3.9967, 4.1286000000000005, 4.2602, 4.410200000000001, 4.5725, 4.7318, 4.8832, 5.0617, 5.6684, 12.8186]","[0.0429, 3.357, 3.4612000000000003, 3.5712, 3.6849, 3.8082, 3.9331, 4.0654, 4.2003, 4.3384, 4.494800000000001, 4.65, 4.8101, 4.9705, 5.175400000000001, 5.7352, 12.837]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
10,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,153.674713,171.995416,18.32070300000001,2.8181000000000003,,,3.0682,3.3111,0.2429000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3111, 3.359, 3.3905000000000003, 3.5183, 3.6164, 3.6362, 3.6434, 3.6607, 3.7533, 3.7854, 3.7937, 3.8928, 4.3861, 4.5312, 4.6977, 4.863, 16.078]","[3.3396000000000003, 3.3632, 3.4646000000000003, 3.5975, 3.6355, 3.6363, 3.6577, 3.7337, 3.7852, 3.7855, 3.8802, 4.3644, 4.5177000000000005, 4.6833, 4.8506, 5.0191, 16.1403]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
11,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,172.005713,190.346516,18.340803000000022,2.8181000000000003,,,3.0682,3.3312,0.2629999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3312, 3.4423000000000004, 3.451, 3.6413, 3.7653]","[3.389, 3.4495, 3.5191000000000003, 3.6694, 3.8315]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
12,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,190.357412,203.703216,13.345803999999989,2.8206,3.3457000000000003,0.5251000000000001,3.0707,3.3267,0.2560000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3267, 3.4339, 3.5343, 3.6379, 3.7458, 3.8628, 3.9855, 4.1205, 4.2597000000000005, 4.3994, 4.5444, 4.6854000000000005, 4.8439000000000005, 4.976500000000001, 5.1103000000000005, 5.2455, 5.3811, 5.5232, 5.67, 5.8093, 5.9792000000000005, 7.4026, 7.5082, 7.623200000000001, 7.7518, 7.8836, 7.8923, 8.0076, 8.0443, 8.1475, 8.172, 8.1896, 8.2776, 8.326500000000001, 8.475, 8.619900000000001, 8.7753, 8.9139, 9.0651, 9.2315, 9.4491, 9.6398, 11.0761, 11.195, 11.3378, 11.4983, 11.6542, 11.8432]","[3.3748, 3.4797, 3.5823, 3.688, 3.8029, 3.9228, 4.0548, 4.1975, 4.3425, 4.476500000000001, 4.6196, 4.7723, 4.911300000000001, 5.0416, 5.180000000000001, 5.3159, 5.4529000000000005, 5.5976, 5.7416, 5.9058, 6.0541, 7.4526, 7.5627, 7.6912, 7.8281, 7.8897, 7.9824, 8.0251, 8.1231, 8.1719, 8.1721, 8.2578, 8.3001, 8.4086, 8.5517, 8.705300000000001, 8.850200000000001, 8.992, 9.1545, 9.3329, 9.5731, 9.715, 11.1295, 11.2723, 11.421, 11.5825, 11.7452, 11.9472]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
13,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,203.728313,217.069816,13.341502999999989,2.8206,3.3414,0.5207999999999999,3.0707,3.3224,0.2517,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3224, 3.4386, 3.5323, 3.6344, 3.7478, 3.8579, 3.8685, 3.9872, 4.0008, 4.091600000000001, 4.1362000000000005, 4.2692000000000005, 4.3822, 4.4336, 4.5763, 4.7384, 4.8945, 5.0537, 5.2229, 5.3988000000000005, 5.5296, 5.689900000000001, 5.8292, 5.9759, 6.147, 6.3339, 9.8203, 9.9348]","[3.377, 3.4812000000000003, 3.5804, 3.6901, 3.8067, 3.8625, 3.9387, 3.9961, 4.077100000000001, 4.126, 4.2202, 4.3672, 4.3924, 4.5148, 4.6624, 4.8198, 4.9787, 5.1403, 5.3198, 5.4646, 5.6182, 5.7612000000000005, 5.9154, 6.0747, 6.249300000000001, 6.422000000000001, 9.858, 9.9958]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
14,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,217.090113,235.418116,18.328002999999995,2.8181000000000003,,,3.0682,3.3184,0.2502,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3184, 3.4058, 3.5379, 3.6194, 3.7479, 3.8891, 3.918, 4.37, 4.8137, 4.939, 5.0789, 5.2410000000000005, 5.4653, 5.587000000000001, 5.7904, 9.3108, 9.324, 9.4077, 9.4423, 9.5876, 9.7136, 9.8531, 9.8925, 9.9213, 10.0594, 10.0598, 10.4447, 10.4757, 10.6091, 12.171]","[3.369, 3.4824, 3.609, 3.741, 3.8756, 3.8995, 4.3341, 4.8082, 4.9305, 5.0726, 5.233700000000001, 5.4637, 5.5606, 5.7205, 5.9504, 9.3205, 9.3798, 9.4378, 9.5134, 9.687, 9.8405, 9.8767, 9.9192, 10.0119, 10.0595, 10.434, 10.4514, 10.5867, 10.749, 12.186]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
15,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,235.429713,253.759716,18.330003000000005,2.8181000000000003,,,3.0682,3.3204,0.2522000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3204, 3.4127, 3.555, 3.6989, 3.7829, 3.9112, 3.9798, 4.0804, 4.2016, 4.2551000000000005, 4.4282, 4.5195, 4.7054, 4.8962, 5.045, 5.0615000000000006, 5.1891, 5.3471, 5.4914000000000005, 5.6818, 5.8443000000000005, 14.02]","[3.375, 3.4886000000000004, 3.6234, 3.7673, 3.9049, 3.9192, 4.0674, 4.1879, 4.2454, 4.345000000000001, 4.5052, 4.6608, 4.8192, 4.993, 5.0589, 5.1269, 5.2618, 5.4352, 5.6082, 5.7715000000000005, 5.945600000000001, 14.0353]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
16,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,253.796013,267.134216,13.338202999999991,2.8206,3.3381000000000003,0.5175000000000001,3.0707,3.3191,0.2484000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3191, 3.4131, 3.4183000000000003, 3.5155000000000003, 3.6146, 3.7202, 3.8373, 3.9594, 4.0791, 4.2047, 4.3677, 4.5074000000000005, 4.6362000000000005, 4.8024, 5.6978, 5.8571, 12.8872, 12.995, 13.0153, 13.0978, 13.2572]","[3.3639, 3.4177, 3.4616, 3.5571, 3.6603, 3.7735, 3.8947, 4.0208, 4.1539, 4.303100000000001, 4.4428, 4.5788, 4.7245, 4.8851, 5.750100000000001, 5.9347, 12.9529, 13.0128, 13.0784, 13.197, 13.3243]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
17,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,267.146913,280.482216,13.33530300000001,2.8206,3.3352,0.5145999999999997,3.0707,3.3162000000000003,0.2455000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3162000000000003, 3.4141000000000004, 3.5096000000000003, 3.6097, 3.7164, 3.8366, 3.9606, 4.093500000000001, 4.2201, 4.3524, 4.5044, 4.6501, 5.5865, 5.718, 5.9031, 6.0446, 6.2422, 10.1519, 10.2903]","[3.3717, 3.4565, 3.5527, 3.6572, 3.7711, 3.8947, 4.0303, 4.1577, 4.285200000000001, 4.4282, 4.5821000000000005, 4.7401, 5.6446000000000005, 5.7967, 5.9759, 6.1306, 6.3265, 10.1993, 10.3342]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
18,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,280.493113,298.855716,18.36260299999998,2.8181000000000003,,,3.0682,3.353,0.2848000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.353, 3.4976000000000003, 3.6008, 3.7512, 3.9555, 11.4772, 14.7999, 14.9012, 15.0682, 17.6537]","[3.4054, 3.5475000000000003, 3.6746, 3.8232, 3.9658, 11.4933, 14.8438, 15.002, 15.2054, 17.7106]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
19,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,298.867513,317.206616,18.339103000000023,2.8181000000000003,,,3.0682,3.3295000000000003,0.2613000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3295000000000003, 3.4272, 3.5696000000000003, 3.8422, 4.014, 4.1228, 4.1669, 4.2633, 4.292800000000001, 4.5254, 4.609, 4.7305, 4.9217, 5.0615000000000006, 5.1981, 5.2409, 5.3301, 5.474200000000001, 5.621300000000001, 5.643800000000001, 5.7545, 5.7954, 5.9332, 6.074000000000001, 6.2466, 6.2634, 6.3932, 6.5273, 6.7077, 6.8585, 7.0209, 7.0339, 7.144100000000001, 7.176200000000001, 7.3129, 7.4451, 7.579700000000001, 7.7197, 7.7597, 7.887, 7.9808, 7.985, 7.9853, 8.0181, 8.1472, 8.2835, 8.4117, 8.4627, 8.6259, 8.7748, 8.9038, 8.9392, 9.0511, 9.0757, 9.2078, 9.3632, 9.5405, 9.7698, 9.9258, 10.0878, 15.768, 15.8738, 16.0727, 16.2331, 16.349800000000002, 16.5849, 17.6998]","[3.378, 3.4972000000000003, 3.6322, 3.9048, 4.0887, 4.1658, 4.2455, 4.2796, 4.4175, 4.593500000000001, 4.715800000000001, 4.8486, 5.0071, 5.171600000000001, 5.234, 5.3119000000000005, 5.4348, 5.574400000000001, 5.6393, 5.7327, 5.7851, 5.8842, 6.0441, 6.1993, 6.261900000000001, 6.3257, 6.4732, 6.6357, 6.7944, 6.956, 7.024, 7.1099000000000006, 7.1531, 7.248900000000001, 7.375, 7.5266, 7.6965, 7.7472, 7.8365, 7.9541, 7.9843, 7.9851, 8.0022, 8.0968, 8.251100000000001, 8.3937, 8.4426, 8.551400000000001, 8.7157, 8.867, 8.9303, 9.0105, 9.0554, 9.1524, 9.3052, 9.4778, 9.662, 9.8535, 10.0139, 10.1953, 15.8381, 15.9617, 16.1444, 16.3292, 16.4829, 16.6817, 17.729300000000002]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
20,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,317.217713,330.555616,13.337902999999985,2.8206,3.3378,0.5171999999999999,3.0707,3.3188,0.2481,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3188, 3.4241, 3.5204, 3.6209, 3.7295, 3.8522, 3.9752, 4.1077, 4.1080000000000005, 4.1105, 4.2331, 4.404, 4.5529, 4.7145, 4.8897, 5.1006, 5.264, 5.4107, 5.5452, 5.6769, 5.8102, 5.8417, 5.9828, 5.9873, 6.1439, 6.2857, 6.304, 6.4701, 6.6591000000000005, 6.7752, 6.8189, 6.9908, 7.117900000000001, 7.2551, 7.4274, 7.5964, 7.8165, 9.3857]","[3.3653, 3.4664, 3.5627, 3.6703, 3.7885, 3.9136, 4.044700000000001, 4.1079, 4.1093, 4.1826, 4.3362, 4.4854, 4.6418, 4.8002, 4.978800000000001, 5.176, 5.3383, 5.4786, 5.6181, 5.774, 5.8303, 5.9179, 5.9861, 6.060300000000001, 6.226100000000001, 6.3003, 6.4002, 6.565300000000001, 6.748600000000001, 6.8020000000000005, 6.912400000000001, 7.0547, 7.197500000000001, 7.3485, 7.5164, 7.684500000000001, 7.9026, 9.4296]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
21,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,330.566813,344.008116,13.441302999999948,2.8206,3.4412000000000003,0.6206,3.0707,3.4222,0.3515000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4222, 3.5286, 4.3181]","[3.4642, 3.5829, 4.3631]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
22,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,344.020613,362.349916,18.32930299999998,2.8181000000000003,,,3.0682,3.3197,0.2515,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3197, 3.4173, 3.5474, 3.7222, 10.8169]","[3.3527, 3.4773, 3.6141, 3.7635, 10.8671]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
23,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,362.362913,380.693615,18.33070200000003,2.8181000000000003,,,3.0682,3.3211,0.2528999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[3.3211, 3.4115, 3.5403, 3.7119, 10.7914, 10.9384]","[3.3416, 3.4725, 3.6062, 3.7676, 10.8358, 11.0065]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
24,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,380.711912,394.041815,13.329903000000002,2.8206,3.3298,0.5091999999999999,3.0707,3.3108,0.2400999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3108, 3.3504, 3.3848000000000003, 3.391, 3.5090000000000003, 3.604, 3.7062, 3.8157, 3.9335, 4.0521, 4.184, 4.3243, 4.4663, 4.6186, 4.7586, 4.889600000000001, 5.0375000000000005, 5.2027, 5.754, 5.8813, 6.0347, 6.218100000000001, 7.365200000000001]","[3.3273, 3.3623000000000003, 3.3879, 3.4547000000000003, 3.5462, 3.6446, 3.7544, 3.8702, 3.9846, 4.1157, 4.2546, 4.3949, 4.5392, 4.6887, 4.822, 4.9555, 5.1155, 5.2786, 5.8100000000000005, 5.9549, 6.1158, 6.3055, 7.415]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
25,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,394.054212,407.406515,13.352303000000006,2.8206,3.3522000000000003,0.5316000000000001,3.0707,3.3332,0.2625000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3332, 3.4315, 3.5491, 3.6456, 3.748, 3.8638, 3.994, 4.1298, 4.2902000000000005, 12.7984]","[3.3712, 3.4922, 3.5869, 3.689, 3.7973, 3.9232, 4.0553, 4.199, 4.3655, 12.8456]",0.0088,0.0096,0,0,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-103756,2025-06-03,10:38:09.052988,10:45:04.966675
0,0,,1,0,0,0,1.0,,0.0,,1,0.352912,13.547315,13.194403,2.8181000000000003,3.1943,0.3761999999999998,3.077,3.1847000000000003,0.1077000000000003,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.1847000000000003, 3.2658, 3.3503000000000003, 3.4403, 3.5392, 3.6668, 3.7783, 3.8977, 4.0264, 4.1632, 4.3041, 4.4377, 4.5736, 4.7107, 4.8544, 5.0067, 5.1848, 5.3143, 5.4693000000000005, 10.7092, 10.9682]","[3.2095, 3.2962, 3.3837, 3.4783, 3.5879000000000003, 3.7174, 3.8306, 3.954, 4.0845, 4.2271, 4.3583, 4.4934, 4.6397, 4.7738000000000005, 4.9234, 5.0757, 5.2366, 5.3891, 5.5591, 10.738, 11.0213]",[10.8129],[10.8661],0.0088,0.0096,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-104532,2025-06-03,10:45:45.050500,12:08:49.282228
1,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,13.559412,26.947615,13.388203,2.8206,3.3881,0.5674999999999999,3.0802,3.3785000000000003,0.2983000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[11.9574, 12.3275, 12.4589, 12.4855, 12.5294]","[12.0503, 12.4552, 12.4595, 12.5022, 12.6222]","[3.3785000000000003, 3.4043, 3.5033000000000003, 3.5908, 3.6867, 3.7873, 3.8981, 4.0151, 4.1443, 4.2758, 4.4134, 4.5517, 4.723800000000001, 11.8837, 12.0096, 12.2757, 12.4617, 12.5261]","[3.3859000000000004, 3.4524000000000004, 3.5379, 3.6285, 3.7268, 3.8339, 3.9479, 4.0774, 4.207, 4.341, 4.472300000000001, 4.6211, 4.7882, 11.9759, 12.0121, 12.3951, 12.5101, 12.5788]",0.0088,0.0096,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-104532,2025-06-03,10:45:45.050500,12:08:49.282228
2,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,26.995412,45.347415,18.352003,2.8181000000000003,,,3.077,3.3424,0.2654000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[9.4074, 9.5297, 9.6953, 11.4457]","[9.4297, 9.5829, 9.7503, 11.4801]","[3.3424, 3.4419, 3.5871, 9.2645]","[3.3786, 3.508, 3.6481, 9.2897]",0.0088,0.0096,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-104532,2025-06-03,10:45:45.050500,12:08:49.282228
3,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,45.358212,58.713315,13.355103,2.8206,3.355,0.5343999999999998,3.0802,3.3454,0.2652000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[9.8756],[9.9207],"[3.3454, 3.4452000000000003, 3.5317000000000003, 3.6332, 3.7496, 3.8836, 4.023000000000001, 4.1533, 4.2961, 10.0084, 10.1525, 10.3422]","[3.3841, 3.4758, 3.5679000000000003, 3.6743, 3.7921, 3.9497, 4.0755, 4.2092, 4.3544, 10.0685, 10.2225, 10.399]",0.0088,0.0096,20,1,0.5,5.0,0.0,0,0,1,0,0,1,10,0,0,0.0,0.5,LR,2.0,RT,0,0,0,1,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250603-104532,2025-06-03,10:45:45.050500,12:08:49.282228
