Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ValveLeft,ValveRight
632,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5571.724709,5580.320712,8.596002999999655,3.3236000000000003,4.3331,1.0,4.4831,4.5888,0.10569999999999967,bra,bra,1,,0,1,1,2,-8.0,-8.0,"[4.5888, 4.6945000000000014, 4.8081000000000005, 4.9332, 5.0749]","[4.6238, 4.7410000000000005, 4.8553000000000015, 4.9808, 5.1219]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
633,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5580.330809,5588.934512,8.603702999999769,3.3315,4.341,1.0,4.4910000000000005,4.5965,0.10549999999999926,dry,dry,1,,0,1,1,2,-2.0,2.0,"[4.5965, 4.7024, 4.8169, 4.94, 5.0816]","[4.6291, 4.7454, 4.8615, 4.9873, 5.1253]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
634,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,5588.945509,5599.543312,10.597802999999658,3.3282000000000003,4.3377,1.0,4.4877,4.5883,0.10060000000000002,ewh,ewh,1,,0,1,1,2,0.0,-0.0,"[4.5883, 4.6801]","[4.6029, 4.74]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
635,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,5599.554209000001,5608.285312,8.731103000000076,3.3206,4.3301,1.0,4.4801,4.7236,0.24350000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7236, 4.8498, 4.9744, 5.1207, 5.2845]","[4.7928000000000015, 4.9108, 5.0459000000000005, 5.1933, 5.351]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
636,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,5608.295109000002,5618.9203119999975,10.62520300000051,3.33,4.3395,1.0,4.4895000000000005,4.6157,0.12619999999999987,dwo,dwo,1,,0,1,1,2,-2.0,-2.0,[],[],"[4.6157, 4.7299000000000015]","[4.6653, 4.7986]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
637,1,1.0,0,0,1,0,,0.0,,,0,5618.9314090000025,5628.421012,9.489602999999988,3.3206,4.3301,1.0,4.4801,5.4801,1.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
638,0,,1,0,0,0,1.0,,0.0,,1,5628.430309,5637.050912,8.620602999999392,3.3181000000000003,4.3276,1.0,4.4776,4.6134,0.1358000000000006,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.6134, 4.7490000000000006, 4.8665, 5.001]","[4.6707, 4.7909000000000015, 4.9196, 5.0625]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
639,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5637.0609090000025,5645.678812,8.617903000000299,3.3181000000000003,4.3276,1.0,4.4776,4.6107000000000005,0.13310000000000066,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6107000000000005, 4.7375, 4.8634, 5.003]","[4.6699, 4.7911, 4.9154, 5.0507]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
640,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5645.688809,5654.293912,8.605102999999872,3.3206,4.3301,1.0,4.4801,4.5976,0.11749999999999973,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.7355],[4.753],"[4.5976, 4.7111, 4.8087, 4.9540000000000015, 5.0933, 5.2406000000000015, 5.3878, 5.5393, 5.6995000000000005, 5.8947, 6.1101]","[4.6482, 4.7567, 4.8788, 5.0162, 5.1606000000000005, 5.3063, 5.453600000000002, 5.6214, 5.7815, 5.9569, 6.1185]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
641,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5654.3046090000025,5662.9145119999985,8.609903000000486,3.3331,4.3426,1.0,4.4926,4.6027000000000005,0.11010000000000007,cyx,cyx,1,,0,1,1,2,-4.0,-4.0,"[4.6027000000000005, 4.7182, 4.8439000000000005]","[4.6449, 4.7693, 4.8901]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
642,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5662.925309,5671.631312,8.706003000000237,3.3206,4.3301,1.0,4.4801,4.6985,0.2184,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6985, 4.8041, 4.9197000000000015, 5.0632]","[4.7463000000000015, 4.8555, 4.9735000000000005, 5.0967]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
643,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5671.6418090000025,5680.232012,8.590203000000656,3.3181000000000003,4.3276,1.0,4.4776,4.583,0.10540000000000037,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.583, 4.7010000000000005, 4.8247]","[4.6257, 4.7469, 4.8762]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
644,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,5680.244009,5690.905612,10.66160299999956,3.3181000000000003,4.3276,1.0,4.4776,4.6521,0.1745000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[4.6541000000000015],[4.6989],"[4.6521, 4.7826]","[4.7016, 4.8471]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
645,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,5690.9161090000025,5701.572912,10.656802999999847,3.3181000000000003,4.3276,1.0,4.4776,4.6473,0.16970000000000066,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6473, 4.7738000000000005]","[4.6869000000000005, 4.8496000000000015]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
646,0,0.0,0,0,1,0,,0.0,,,0,5701.582409000002,5711.069512,9.487103000000387,3.3181000000000003,4.3276,1.0,4.4776,5.4776000000000025,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
647,0,,1,0,0,0,1.0,,0.0,,1,5711.079409,5719.740412,8.661003000000164,3.3181000000000003,4.3276,1.0,4.4776,4.6538,0.17620000000000058,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.6538, 4.7812, 4.8923000000000005, 5.0207000000000015, 5.1669]","[4.7044000000000015, 4.8197, 4.9387, 5.0668000000000015, 5.2061]",[4.6726],[4.6983000000000015],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
648,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5719.750309,5728.572912,8.822602999999617,3.3206,4.3301,1.0,4.4801,4.8151,0.335,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8151, 4.9287, 5.0607000000000015]","[4.8610000000000015, 4.9874, 5.117]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
649,1,1.0,0,0,1,0,,1.0,,,0,5728.58281,5738.0737119999985,9.490902000000462,3.3219000000000003,4.3314,1.0,4.4814,5.4814,1.0,eia,eia,1,,0,1,1,2,0.0,0.0,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
650,0,,1,0,0,0,1.0,,0.0,,1,5738.086909000002,5746.768112,8.681203000000096,3.3289,4.3384,1.0,4.4884,4.674,0.1856,esn,esn,1,,0,1,1,2,0.0,,"[4.6739999999999995, 4.8049, 4.9138, 5.0354, 5.1643, 5.301, 5.4456000000000016]","[4.7272, 4.8353, 4.9523, 5.0777, 5.2085, 5.3453, 5.4881]",[4.9281000000000015],[4.9446],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
651,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5746.779509,5755.391712,8.612202999999681,3.3206,4.3301,1.0,4.4801,4.6047,0.12460000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6047, 4.7096, 4.8202, 4.9519, 5.1175000000000015]","[4.6479, 4.761, 4.8801000000000005, 5.0107, 5.1614]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
652,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,5755.402309,5764.016912,8.614602999999986,3.3285,4.338,1.0,4.488,4.6071,0.11909999999999955,hno,hno,1,,0,0,1,1,8.0,8.0,[],[],"[4.6071, 4.7074, 4.8215, 4.9609000000000005, 5.1247]","[4.6479, 4.7558, 4.8818, 5.0239, 5.1695]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
653,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5764.027709,5772.6366119999975,8.608903000000282,3.3181000000000003,4.3276,1.0,4.4776,4.6017,0.12410000000000032,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6017, 4.7101000000000015, 4.8272, 4.9518, 5.086600000000002, 5.2378]","[4.6387, 4.7525, 4.8706000000000005, 4.9949, 5.127000000000002, 5.2714]",[5.245900000000002],[5.2577],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
654,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5772.646409,5781.289612,8.64320299999963,3.3268,4.3363000000000005,1.0,4.4863,4.636,0.14970000000000014,eok,eok,1,,0,1,1,2,0.0,0.0,"[4.636, 4.7569, 4.8737, 5.0014, 5.1344, 5.2921000000000005]","[4.6819000000000015, 4.7963000000000005, 4.9162, 5.0448, 5.1846000000000005, 5.3294000000000015]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
655,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5781.301109,5789.909212,8.608102999999575,3.3206,4.3301,1.0,4.4801,4.6006,0.12049999999999984,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6006, 4.8036, 4.9311, 5.0773, 5.2448000000000015]","[4.7415, 4.8588000000000005, 4.9894, 5.1334, 5.2854]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
656,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5789.919109,5798.5287119999975,8.609602999999879,3.3181000000000003,4.3276,1.0,4.4776,4.6024,0.12480000000000048,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6024, 4.7496, 4.8727, 5.0099]","[4.6688, 4.8033, 4.9282, 5.0513]","[4.6238, 5.0214]","[4.6661, 5.0458]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
657,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5798.538809000002,5807.168812,8.630003000000215,3.3206,4.3301,1.0,4.4801,4.6225000000000005,0.1424000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6225000000000005, 4.7388, 4.8552, 4.9934, 5.1565]","[4.6787, 4.7897, 4.9125000000000005, 5.0538, 5.2042]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
658,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,5807.178809,5817.785712,10.606902999999877,3.3228,4.3323,1.0,4.4823,4.5974,0.11509999999999998,gch,gch,1,,0,1,1,2,4.0,4.0,"[4.5974, 4.6916]","[4.6181, 4.7553]",[4.8419],[4.9067],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
659,1,0.0,0,0,1,0,,0.0,,,0,5817.796709,5827.286312,9.489602999999988,3.3206,4.3301,1.0,4.4801,5.4801,1.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
660,0,,0,1,0,0,0.0,,1.0,,1,5827.2965090000025,5838.080712,10.78420300000016,3.3181000000000003,4.3276,1.0,4.4776,4.7747,0.2971000000000004,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],"[4.7747, 4.9436]","[4.8587, 5.0059000000000005]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
661,0,0.0,0,0,1,0,,0.0,,,0,5838.091209,5847.578312,9.48710299999948,3.3181000000000003,4.3276,1.0,4.4776,5.4776000000000025,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
662,0,,0,0,1,0,,,,,0,5847.587909000003,5857.0750119999975,9.487103000000387,3.3181000000000003,4.3276,1.0,4.4776,5.4776000000000025,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
663,1,,0,0,1,0,,,,,0,5857.084609000001,5866.574212,9.4896030000009,3.3206,4.3301,1.0,4.4801,5.4801,1.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
664,1,,0,0,1,0,,,,,0,5866.5847090000025,5876.081012,9.496302999999898,3.3273,4.3368,1.0,4.4868000000000015,5.4868000000000015,1.0,ebz,ebz,1,,0,1,1,2,0.0,,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
665,0,,0,0,1,0,,,,,0,5876.091809000001,5885.578912,9.487103000000387,3.3181000000000003,4.3276,1.0,4.4776,5.4776000000000025,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
666,1,,0,0,1,0,,,,,0,5885.589010000002,5895.0786119999975,9.489602000000561,3.3206,4.3301,1.0,4.4801,5.4801,1.0,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
667,1,,1,0,0,0,1.0,,1.0,,1,5895.0892090000025,5903.872112,8.78290300000026,3.3206,4.3301,1.0,4.4801,4.7754,0.2953000000000001,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[4.7754, 4.8340000000000005, 4.8861, 5.0172, 5.1551]","[4.8314, 4.8354, 4.9515, 5.066400000000002, 5.1758000000000015]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
668,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,5903.882009,5912.5296119999975,8.647603000000345,3.3206,4.3301,1.0,4.4801,4.6401,0.16000000000000014,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6401, 4.7586, 4.8811]","[4.6988, 4.8071, 4.926]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
669,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5912.5402090000025,5921.148112,8.607903000000077,3.3181000000000003,4.3276,1.0,4.4776,4.6007,0.1231,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6007, 4.7253]","[4.6472000000000016, 4.7704]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
670,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5921.157509000002,5929.941812,8.784303000000364,3.3206,4.3301,1.0,4.4801,4.7768000000000015,0.2967000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7768000000000015, 4.9074, 5.0495]","[4.8392, 4.9823, 5.1035]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
671,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,5929.951409,5938.6177119999975,8.66630299999997,3.3181000000000003,4.3276,1.0,4.4776,4.6591000000000005,0.18150000000000066,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6591000000000005, 4.7903]","[4.7103, 4.8301]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
672,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5938.627809000001,5947.233612,8.605803000000378,3.3181000000000003,4.3276,1.0,4.4776,4.5986,0.12100000000000045,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5986, 4.73, 4.8403, 4.9683, 5.1063, 5.2485]","[4.6512, 4.768, 4.8913, 5.0204, 5.155200000000002, 5.2973]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
673,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,5947.2439090000025,5955.8758119999975,8.63190300000042,3.3181000000000003,4.3276,1.0,4.4776,4.6247,0.1471,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6247, 4.7582, 4.8858000000000015, 5.0244]","[4.6841, 4.8045, 4.9275, 5.0651]",[],[],6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
674,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,5955.885909000001,5964.516212,8.630303000000822,3.3206,4.3301,1.0,4.4801,4.6228,0.1426999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6228, 4.7515, 4.8817, 5.0693]","[4.6852, 4.8059, 4.9481, 5.1102]",6,0.5,2.0,0.5,4,4,1,0,0,1,1,1,0,0.35,0.5,/dev/ttyACM33,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod3,419,36002,419,1.6.2,419_stage_training_v3_20221010-114204,2022-10-10,11:42:13.904743,13:26:11.723168,,
