Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ValveLeft,ValveRight
67,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,645.60201,654.238713,8.636703000000011,3.3206,4.3301,1.0,4.4801,4.6281,0.1479999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6281, 4.748, 4.8514, 4.9639000000000015, 5.0922, 5.2304, 5.3837]","[4.6669, 4.7848000000000015, 4.8913, 4.9919, 5.1304, 5.2702, 5.4143]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
68,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,654.29151,662.905713,8.614202999999975,3.3206,4.3301,1.0,4.4801,4.6056,0.12549999999999972,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6056, 4.6981, 4.8016000000000005, 4.9292, 5.0693]","[4.6308, 4.7342, 4.8419, 4.9639999999999995, 5.1027000000000005]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
69,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,662.9436099999998,671.601813,8.658202999999958,3.3206,4.3301,1.0,4.4801,4.6496,0.1695000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6496, 4.7448000000000015, 4.8773]","[4.6793000000000005, 4.7894000000000005, 4.9037000000000015]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
70,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,671.6393099999998,682.3126129999997,10.673303000000033,3.3181000000000003,4.3276,1.0,4.4776,4.6638,0.1862000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6638, 4.771]","[4.6777000000000015, 4.8082]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
71,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,682.38441,693.032113,10.64770299999998,3.3181000000000003,4.3276,1.0,4.4776,4.6382,0.16060000000000052,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.6382],[4.6683],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
72,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,693.09511,703.778613,10.683502999999973,3.3181000000000003,4.3276,1.0,4.4776,4.674,0.19640000000000046,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.6739999999999995],[4.6985],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
73,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,703.80791,712.4743129999997,8.66640300000006,3.3206,4.3301,1.0,4.4801,4.6578,0.17769999999999975,iaa,iaa,1,,0,0,1,1,70.0,70.0,[5.3051],[5.3392],"[4.6578, 4.7865, 4.9031, 5.0171, 5.1768]","[4.7078000000000015, 4.8244, 4.9472000000000005, 5.0647, 5.2005]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
74,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,712.51981,723.219413,10.699603000000025,3.3181000000000003,4.3276,1.0,4.4776,4.6901,0.2125000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6901, 4.973]","[4.7351, 5.0069]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
75,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,723.2670099999997,731.858113,8.591102999999976,3.3181000000000003,4.3276,1.0,4.4776,4.5825000000000005,0.10490000000000066,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.5825000000000005],[4.6473],[4.8137],[4.852],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
76,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,731.90671,740.626213,8.719503000000032,3.3206,4.3301,1.0,4.4801,4.7109000000000005,0.23080000000000034,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7109000000000005, 4.8272, 4.9513, 5.0763]","[4.7362, 4.8675000000000015, 4.9839, 5.1029]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
77,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,740.6569099999997,751.333713,10.676802999999948,3.3181000000000003,4.3276,1.0,4.4776,4.6673,0.1897000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6673, 4.7700000000000005, 4.8931]","[4.7035, 4.8134000000000015, 4.9365000000000006]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
78,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,751.36641,762.046513,10.680103000000033,3.3181000000000003,4.3276,1.0,4.4776,4.6706,0.1930000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7932000000000015, 4.9237, 5.046, 5.1653, 5.2807, 5.4435]","[4.8415, 4.9636000000000005, 5.0829, 5.2025000000000015, 5.322, 5.4535]",[4.6706],[4.6979000000000015],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
79,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,762.12671,770.8280139999997,8.70130400000005,3.3181000000000003,4.3276,1.0,4.4776,4.6927,0.2151000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6927, 4.8188, 4.9605000000000015, 5.0931000000000015, 5.217700000000002, 5.3629000000000016, 5.5005000000000015]","[4.7208000000000006, 4.8732000000000015, 4.9994000000000005, 5.126, 5.2547000000000015, 5.3928, 5.5179]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
80,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,770.898011,779.570213,8.67220199999997,3.3181000000000003,4.3276,1.0,4.4776,4.6636000000000015,0.1860000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6636000000000015, 4.7717, 4.8918, 5.0184000000000015, 5.1778]","[4.692, 4.8094, 4.9285000000000005, 5.0533, 5.1882]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
81,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,779.59151,788.265813,8.674303000000009,3.3181000000000003,4.3276,1.0,4.4776,4.6657,0.1881000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6657, 4.7734000000000005, 4.8831000000000016, 4.9967000000000015, 5.1158, 5.2412, 5.3688]","[4.6998000000000015, 4.8098, 4.9198, 5.0396, 5.1587000000000005, 5.2839, 5.4097]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
82,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,788.30971,796.979413,8.669703000000027,3.3206,4.3301,1.0,4.4801,4.6611,0.18100000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.0989, 5.2191, 5.4828]","[5.1336, 5.2593000000000005, 5.5219000000000005]","[4.6611, 4.769, 4.8658, 4.9741, 5.3377]","[4.6978, 4.7964, 4.9067, 5.0157, 5.3848]",8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
83,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,797.0238099999997,805.793413,8.769602999999961,3.3181000000000003,4.3276,1.0,4.4776,4.761,0.2834000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.761, 4.9006, 5.0071, 5.1174, 5.2285, 5.3591000000000015, 5.505800000000002]","[4.8117, 4.9242, 5.0368, 5.1493, 5.2656, 5.3926, 5.5225]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
84,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,805.83321,814.463513,8.630303000000026,3.3181000000000003,4.3276,1.0,4.4776,4.6217000000000015,0.14410000000000078,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6217000000000015, 4.7498000000000005, 4.7522, 4.7536000000000005, 4.755, 4.881, 4.9934, 5.1122000000000005, 5.2395000000000005, 5.3734]","[4.6444, 4.7514, 4.7527, 4.7547000000000015, 4.7957, 4.9126, 5.0256, 5.1511000000000005, 5.2761000000000005, 5.4058]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
85,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,814.50501,825.128213,10.623202999999991,3.3206,4.3301,1.0,4.4801,4.6137000000000015,0.1336000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6137000000000015, 4.7276, 4.9184]","[4.6403, 4.7853, 4.9419]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
86,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,825.16131,835.800213,10.638903000000028,3.3206,4.3301,1.0,4.4801,4.6294,0.1493000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.6294],[4.6690000000000005],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
87,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,835.83741,844.468013,8.630603000000066,3.3181000000000003,4.3276,1.0,4.4776,4.622,0.14440000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.622, 4.7496, 4.8580000000000005, 4.9638, 5.0818, 5.2106, 5.3485000000000005, 5.4735000000000005, 5.6288]","[4.6664, 4.7747, 4.8847000000000005, 4.9999, 5.1211, 5.2425000000000015, 5.3785, 5.5018, 5.6442000000000005]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
88,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,844.5170099999997,855.3034130000003,10.78640299999995,3.3206,4.3301,1.0,4.4801,4.7769,0.2968000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.7769],[4.828],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
89,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,855.3168099999997,865.945413,10.628602999999998,3.3206,4.3301,1.0,4.4801,4.6191,0.13900000000000026,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6191, 4.7389]","[4.6502, 4.7885]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
90,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,865.99241,876.661913,10.669503000000077,3.3206,4.3301,1.0,4.4801,4.66,0.17989999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.66],[4.7097000000000016],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
91,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,876.69781,887.5213130000003,10.823502999999961,3.3206,4.3301,1.0,4.4801,4.814,0.33389999999999986,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.814],[4.8693],[4.981],[5.0147],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
92,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,887.56651,896.3565130000003,8.790002999999956,3.3181000000000003,4.3276,1.0,4.4776,4.7814000000000005,0.30380000000000074,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7814000000000005, 4.927300000000002, 5.0349, 5.157, 5.2966000000000015]","[4.8295, 4.9425, 5.0696, 5.1949000000000005, 5.3242]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
93,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,896.39671,905.104013,8.707303000000024,3.3181000000000003,4.3276,1.0,4.4776,4.6987000000000005,0.22110000000000074,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6987000000000005, 4.8094, 4.9258000000000015, 5.0562000000000005, 5.2006000000000006]","[4.7075000000000005, 4.8538000000000014, 4.9729, 5.0994, 5.2387000000000015]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
94,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,905.13651,915.804413,10.66790299999991,3.3206,4.3301,1.0,4.4801,4.6584,0.17830000000000013,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.6584],[4.7006000000000006],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
95,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,915.84501,924.677713,8.832703000000038,3.3181000000000003,4.3276,1.0,4.4776,4.8241000000000005,0.3465000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.8241000000000005, 4.9714, 5.0825000000000005, 5.2006000000000006, 5.3357, 5.4712000000000005]","[4.8745, 4.9948000000000015, 5.1159, 5.2334000000000005, 5.3619, 5.4916]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
96,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,924.73181,935.441113,10.709302999999975,3.3206,4.3301,1.0,4.4801,4.6998000000000015,0.21970000000000045,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.6998000000000015],[4.7338000000000005],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
97,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,935.48551,946.221313,10.735803000000033,3.3206,4.3301,1.0,4.4801,4.7263,0.2462,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.7263, 4.8873000000000015]","[4.7665000000000015, 4.9468000000000005]",[5.0771000000000015],[5.1139],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
98,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,946.24781,956.976213,10.728403000000073,3.3206,4.3301,1.0,4.4801,4.7189000000000005,0.23880000000000035,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.7189000000000005],[4.7623000000000015],[4.8607000000000005],[4.9079000000000015],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
99,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,957.01961,967.820913,10.801303000000077,3.3206,4.3301,1.0,4.4801,4.7918,0.3117000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.7918],[4.8406],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
100,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,967.87941,976.615513,8.736102999999957,3.3181000000000003,4.3276,1.0,4.4776,4.7275,0.24990000000000026,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7275, 4.974, 5.0768, 5.1995000000000005, 5.3411]","[4.76, 4.9846, 5.1102, 5.2322000000000015, 5.3610000000000015]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
101,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,976.65421,985.426713,8.772502999999915,3.3181000000000003,4.3276,1.0,4.4776,4.7639000000000005,0.2863000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7639000000000005, 4.8851, 4.9978, 5.1199, 5.2442, 5.378900000000002, 5.4998000000000005, 5.6396000000000015]","[4.809, 4.9225, 5.0384, 5.1627, 5.2856000000000005, 5.4127, 5.5421000000000005, 5.6799]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
102,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,985.47911,994.152313,8.673203000000058,3.3181000000000003,4.3276,1.0,4.4776,4.6646,0.18700000000000028,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6646, 4.7843, 4.8837, 4.9921000000000015, 5.1207, 5.2366, 5.3689]","[4.7007, 4.8074, 4.9169, 5.0269, 5.1497, 5.271, 5.4038]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
103,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,994.20051,1002.922113,8.72160299999996,3.3181000000000003,4.3276,1.0,4.4776,4.713,0.2354000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.713, 4.8401000000000005, 4.9512, 5.078]","[4.75, 4.8693, 4.9828, 5.1043]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
104,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1003.01591,1013.711013,10.695103000000016,3.3206,4.3301,1.0,4.4801,4.6856,0.2054999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6856, 4.9621]","[4.7027, 4.998]",[4.8074],[4.8516],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
105,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1013.74301,1024.479613,10.736602999999942,3.3206,4.3301,1.0,4.4801,4.7271,0.2469999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.7271, 4.8511000000000015]","[4.7489, 4.9068000000000005]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
106,0,1.0,0,0,1,0,,0.0,,,0,1024.51061,1033.997713,9.487102999999934,3.3181000000000003,4.3276,1.0,4.4776,5.4776000000000025,1.0000000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
107,0,,1,0,0,0,1.0,,0.0,,1,1034.03961,1042.810213,8.770602999999937,3.3181000000000003,4.3276,1.0,4.4776,4.7620000000000005,0.28440000000000065,aaa,aaa,1,,0,1,0,1,-70.0,,"[4.7620000000000005, 4.927300000000002, 5.0636, 5.1861000000000015]","[4.7926, 4.9669, 5.0989, 5.217700000000002]",[],[],8,0.5,2.0,0.5,4,4,1,0,1,1,1,1,0,0.0,0.5,/dev/ttyACM35,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod5,617,36010,617,1.6.2,617_stage_training_v3_20221010-130017,2022-10-10,13:00:28.957322,13:44:13.010765,,
