Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,RespWin,ITI,WarmUp,RecoveryMode
122,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1080.399628,1088.933918,8.534290000000055,3.3206,4.3301,1.0094999999999996,4.4801,4.5244,0.044299999999999784,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5244, 4.6320000000000014, 4.7273000000000005, 4.83, 4.9430000000000005, 5.0662, 5.1777000000000015, 5.2896, 5.4044, 5.527, 5.6456, 5.776000000000002, 5.9106000000000005, 6.0412, 6.175000000000002, 6.310300000000002, 6.4343]","[4.5726, 4.6728000000000005, 4.774, 4.8853, 5.0081000000000016, 5.1188, 5.2295, 5.3457, 5.4669, 5.5870000000000015, 5.7128000000000005, 5.8477000000000015, 5.9773000000000005, 6.1103000000000005, 6.2458, 6.3736000000000015, 6.5099]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
123,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1088.955428,1097.527818,8.572390000000041,3.3181000000000003,4.3276,1.0095,4.4776,4.5609,0.08330000000000037,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5609, 4.6582, 4.7544, 4.8631, 4.9725, 5.0788, 5.1851, 5.2977, 5.4154, 5.5281, 5.6444, 5.7633, 5.8862000000000005, 6.0114, 6.1385000000000005, 6.2586, 6.3867, 6.5065]","[4.6043, 4.6973, 4.7984, 4.9089, 5.0195, 5.1229000000000005, 5.2330000000000005, 5.3448, 5.4623, 5.5785, 5.6966, 5.8167, 5.9382, 6.0648, 6.1871, 6.3044, 6.4265, 6.547700000000002]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
124,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1097.545128,1106.097018,8.551889999999958,3.3206,4.3301,1.0094999999999996,4.4801,4.542,0.06189999999999962,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.542, 4.5427, 4.6544, 4.7503, 4.8576000000000015, 4.9559000000000015, 5.064500000000002, 5.1825, 5.3015, 5.4181, 5.546200000000002, 5.6696, 5.7953, 5.9255]","[4.5423, 4.5942, 4.6937000000000015, 4.7952, 4.9012, 5.0047000000000015, 5.1208, 5.2365, 5.357, 5.484, 5.6089, 5.7286, 5.8597, 5.9793]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
125,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1106.132928,1114.744318,8.611390000000029,3.3206,4.3301,1.0094999999999996,4.4801,4.6015000000000015,0.1214000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6015000000000015, 4.707, 4.812, 4.9256, 5.032, 5.1505, 5.263, 5.3859, 5.5343]","[4.6491, 4.7538, 4.8627, 4.9752, 5.0889999999999995, 5.2033000000000005, 5.3222000000000005, 5.44, 5.5606]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
126,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1114.7758279999996,1123.357718,8.58188999999993,3.3181000000000003,4.3276,1.0095,4.4776,4.5704,0.09280000000000044,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5704, 4.668, 4.7703000000000015, 4.8799, 4.992, 5.1045, 5.1064, 5.222, 5.3333, 5.46, 5.5685, 5.6879, 5.8107000000000015, 5.9522, 6.0777, 6.2224, 6.3679000000000014]","[4.6139, 4.7111, 4.8172000000000015, 4.9291, 5.0373, 5.1057000000000015, 5.1494, 5.2689, 5.3858000000000015, 5.5053, 5.6208, 5.7422, 5.8656000000000015, 5.9879000000000016, 6.116700000000002, 6.2526, 6.3962]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
127,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1123.3907279999999,1131.971618,8.580889999999954,3.3206,4.3301,1.0094999999999996,4.4801,4.5710000000000015,0.09090000000000042,iaa,iaa,1,,0,0,1,1,70.0,[5.4143],[5.428],"[4.5710000000000015, 4.6813, 4.7925, 4.9005, 5.0113, 5.1469000000000005, 5.2739]","[4.627, 4.7342, 4.8426, 4.952, 5.061, 5.1872, 5.3142000000000005]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
128,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1132.019728,1140.564718,8.544990000000098,3.3206,4.3301,1.0094999999999996,4.4801,4.5351,0.054999999999999716,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5351, 4.6148, 4.7202, 4.8213, 4.9295, 5.0372, 5.1519, 5.2748, 5.4012, 5.5152, 5.6329, 5.7498000000000005, 5.8806, 6.0065, 6.1309000000000005, 6.2467000000000015, 6.372800000000002, 6.4940000000000015]","[4.5572, 4.6633, 4.766, 4.8705, 4.9801, 5.0882000000000005, 5.207999999999999, 5.3384, 5.4597000000000016, 5.5745000000000005, 5.6892000000000005, 5.8185, 5.9439, 6.0723, 6.1871, 6.3094, 6.4343, 6.5627]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
129,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1140.581628,1149.136318,8.554690000000164,3.3206,4.3301,1.0094999999999996,4.4801,4.5448,0.0647000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5448, 4.6545000000000005, 4.7615, 4.8692, 4.9801, 5.1031, 5.2206, 5.336, 5.4668, 5.5992000000000015]","[4.5987, 4.7065, 4.8128, 4.9212, 5.0325000000000015, 5.1475, 5.2701, 5.3882, 5.513999999999999, 5.6424]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
130,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1149.147828,1157.687818,8.539990000000216,3.3206,4.3301,1.0094999999999996,4.4801,4.5301,0.049999999999999815,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5301, 4.6319, 4.7279, 4.8345, 4.9408, 5.0527000000000015, 5.1744, 5.2977, 5.4133, 5.5318000000000005, 5.6488000000000005, 5.7730000000000015, 5.8997, 6.0356000000000005]","[4.5709, 4.6725, 4.7765, 4.8839000000000015, 4.9951, 5.1099000000000006, 5.2328, 5.3529, 5.4700000000000015, 5.5879, 5.7091, 5.832999999999999, 5.9599, 6.0849]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
131,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1157.709328,1166.270718,8.561390000000074,3.3206,4.3301,1.0094999999999996,4.4801,4.5515,0.07139999999999969,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5515, 4.6627, 4.7742, 4.8789, 4.9907, 5.1030000000000015, 5.2144, 5.336, 5.4626, 5.5849, 5.7052000000000005, 5.8226, 5.9457, 6.0749, 6.2021000000000015, 6.3231, 6.4464000000000015, 6.5868]","[4.6033, 4.7122, 4.8204, 4.9326, 5.0422, 5.1569, 5.2745000000000015, 5.4001, 5.5200000000000005, 5.6451, 5.7611, 5.8849, 6.0122, 6.1403, 6.2622, 6.3848, 6.5201, 6.6265]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
132,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1166.313328,1174.894618,8.581290000000081,3.3206,4.3301,1.0094999999999996,4.4801,4.5714000000000015,0.09130000000000038,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5714000000000015, 4.5721, 4.6819000000000015, 4.7859, 4.8881000000000006, 4.9933000000000005, 5.1125, 5.2333]","[4.5716, 4.6242, 4.7254000000000005, 4.8302000000000005, 4.9336, 5.05, 5.1628, 5.2805]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
133,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1174.912228,1183.464818,8.55259000000001,3.3206,4.3301,1.0094999999999996,4.4801,4.5427,0.06259999999999978,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5427, 4.6453000000000015, 4.7504, 4.8589, 4.963, 5.0713, 5.1857000000000015, 5.3115000000000006, 5.4259, 5.5383, 5.657100000000002, 5.7751, 5.8969000000000005, 6.0224, 6.1434000000000015, 6.2617, 6.3851, 6.53]","[4.5856, 4.6903000000000015, 4.7993000000000015, 4.9055, 5.0101, 5.1278000000000015, 5.2464, 5.3656000000000015, 5.4779, 5.5957, 5.7136000000000005, 5.8357, 5.9591, 6.0822, 6.2009, 6.3218000000000005, 6.4542, 6.5734]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
134,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1183.505128,1192.058718,8.553589999999987,3.3181000000000003,4.3276,1.0095,4.4776,4.5421000000000005,0.06450000000000068,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5421000000000005, 4.6471, 4.7441, 4.8529, 4.9576, 5.0647, 5.183, 5.3116, 5.4336, 5.5553, 5.6823000000000015]","[4.5764000000000005, 4.6819000000000015, 4.7886000000000015, 4.8936, 5.0007, 5.1126000000000005, 5.2296000000000005, 5.3471, 5.4679, 5.5869, 5.7101000000000015]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
135,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1192.090628,1200.655818,8.56519000000003,3.3181000000000003,4.3276,1.0095,4.4776,4.5537,0.07610000000000028,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5537, 4.6593, 4.7592, 4.8617, 4.9769000000000005, 5.0974, 5.2154, 5.3362, 5.456, 5.5883, 5.7181000000000015]","[4.5894, 4.6976, 4.7995, 4.9112, 5.0348000000000015, 5.149, 5.2647, 5.388, 5.503900000000002, 5.6320000000000014, 5.7664]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
136,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1200.6815279999996,1209.245118,8.563589999999976,3.3206,4.3301,1.0094999999999996,4.4801,4.5537,0.07359999999999989,iaa,iaa,1,,0,0,1,1,70.0,"[4.9846, 5.0953]","[5.0154000000000005, 5.1442000000000005]","[4.5537, 4.6436, 4.7403, 4.8548]","[4.585, 4.6835, 4.7916, 4.8982]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
137,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1209.273328,1217.835618,8.562290000000075,3.3206,4.3301,1.0094999999999996,4.4801,4.5524,0.07230000000000025,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5524, 4.5528, 4.6647, 4.7721, 4.8877000000000015, 5.0084, 5.1277, 5.2565, 5.3846]","[4.5527000000000015, 4.6056, 4.7119, 4.8278, 4.9479000000000015, 5.0644, 5.1894, 5.3165, 5.4339]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
138,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1217.8545279999996,1226.404118,8.549589999999853,3.3206,4.3301,1.0094999999999996,4.4801,4.5397,0.05959999999999965,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5397, 4.5402000000000005, 4.6528, 4.7591, 4.8605, 4.9639999999999995, 5.0796, 5.1932]","[4.54, 4.5921, 4.7005, 4.8051, 4.9088, 5.0214, 5.1306, 5.2424]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
139,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1226.4406279999996,1235.034518,8.593889999999874,3.3206,4.3301,1.0094999999999996,4.4801,4.5840000000000005,0.10390000000000033,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5840000000000005, 4.6897, 4.7929, 4.9044, 5.0129, 5.1231, 5.234, 5.3479, 5.4601000000000015, 5.5804, 5.7081, 5.831, 5.9488, 6.0727, 6.1908, 6.3156, 6.4316, 6.5653000000000015]","[4.6351, 4.7389, 4.8466000000000005, 4.9533000000000005, 5.0604000000000005, 5.178, 5.2919, 5.4047, 5.5193, 5.65, 5.7685, 5.8885000000000005, 6.0129, 6.1323, 6.2523, 6.372400000000002, 6.5028000000000015, 6.6301000000000005]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
140,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1235.060828,1243.625818,8.56499000000008,3.3181000000000003,4.3276,1.0095,4.4776,4.5535000000000005,0.07590000000000073,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5535000000000005, 4.6528, 4.7526, 4.8607000000000005, 4.9728, 5.0818, 5.2311000000000005, 5.3611, 5.4942]","[4.5954000000000015, 4.6925, 4.7999, 4.9128, 5.0150000000000015, 5.1387, 5.263999999999999, 5.3916, 5.5228]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
141,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1243.6424279999999,1252.198818,8.556389999999965,3.3181000000000003,4.3276,1.0095,4.4776,4.5449,0.06730000000000036,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5449, 4.6485, 4.7475000000000005, 4.8612, 4.9716000000000005, 5.0773, 5.1917, 5.3156, 5.4382, 5.5635, 5.6966, 5.83, 5.9752]","[4.5867, 4.6872, 4.796, 4.9065, 5.0191, 5.1298, 5.2453, 5.3647, 5.4839, 5.6153, 5.7401, 5.8715, 6.005]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
142,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1252.218928,1260.767218,8.548289999999952,3.3206,4.3301,1.0094999999999996,4.4801,4.5384,0.058300000000000025,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5384, 4.6363, 4.739, 4.8435000000000015, 4.9454, 5.058, 5.1804000000000014, 5.2932000000000015, 5.4186000000000005, 5.5289, 5.6498, 5.7678, 5.8972000000000016, 6.0226000000000015, 6.1516, 6.2683, 6.3819, 6.5094]","[4.5782, 4.6798, 4.7882, 4.8909, 5.0004, 5.1208, 5.2326000000000015, 5.3582, 5.4708000000000006, 5.5889000000000015, 5.7073, 5.8308, 5.961600000000002, 6.0816, 6.199000000000002, 6.3247, 6.4511, 6.5888]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
143,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1260.784428,1269.334318,8.549890000000005,3.3206,4.3301,1.0094999999999996,4.4801,4.54,0.059899999999999835,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.54, 4.6518000000000015, 4.7532000000000005, 4.8547, 4.9557, 5.0685, 5.1829, 5.3045, 5.4286, 5.5525, 5.6754000000000016, 5.8032, 5.9281000000000015, 6.0536, 6.1848, 6.319, 6.445200000000002]","[4.5905000000000005, 4.695, 4.7979, 4.9016, 5.0065, 5.1226, 5.2427, 5.3646, 5.4928, 5.6129999999999995, 5.7377, 5.8696, 5.9907, 6.1213000000000015, 6.2569, 6.382999999999999, 6.5086]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
144,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1269.353728,1277.909818,8.55609000000004,3.3206,4.3301,1.0094999999999996,4.4801,4.5462,0.0660999999999996,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5462, 4.6525, 4.7592, 4.867, 4.9777000000000005, 5.0912000000000015, 5.207999999999999, 5.332000000000001, 5.4544000000000015, 5.574400000000002, 5.695200000000002, 5.8199000000000005, 5.9403000000000015, 6.064500000000002, 6.1958, 6.326300000000002, 6.45, 6.5809000000000015]","[4.6002, 4.7045, 4.8135, 4.9181, 5.0353, 5.1505, 5.2700000000000005, 5.3932, 5.5154000000000005, 5.6352, 5.7598, 5.879, 6.0028000000000015, 6.132999999999999, 6.2624, 6.3895, 6.5125, 6.620500000000002]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
145,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1277.9396279999999,1286.515918,8.576289999999972,3.3181000000000003,4.3276,1.0095,4.4776,4.5648,0.08720000000000018,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5648, 4.6658, 4.7619, 4.8663, 4.977, 5.0843, 5.2202, 5.344600000000002, 5.4670000000000005, 5.5936, 5.7424]","[4.6064, 4.7035, 4.8032, 4.9125000000000005, 5.0203000000000015, 5.1311, 5.253900000000002, 5.3741, 5.4992, 5.6295, 5.7546]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
146,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1286.559028,1295.129218,8.570190000000139,3.3181000000000003,4.3276,1.0095,4.4776,4.5587,0.08110000000000017,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5587, 4.6530000000000005, 4.7573, 4.8723, 4.981800000000002, 5.0926, 5.2233, 5.3333, 5.4645, 5.5994, 5.7288000000000014, 5.876, 6.0078000000000005]","[4.5956, 4.6951, 4.8050000000000015, 4.9163000000000014, 5.0263, 5.1419000000000015, 5.2544, 5.3746, 5.5021, 5.6356, 5.7709, 5.9054, 6.0354]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
147,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1295.1615279999999,1303.736718,8.575190000000019,3.3206,4.3301,1.0094999999999996,4.4801,4.5653000000000015,0.08520000000000039,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5653000000000015, 4.6755, 4.7799000000000005, 4.8887, 4.9947, 5.1121, 5.2345000000000015, 5.3626000000000005, 5.4852, 5.606, 5.7306, 5.8528, 5.9688, 6.0952, 6.2259, 6.3542000000000005, 6.48]","[4.6160000000000005, 4.7215, 4.8275000000000015, 4.9381, 5.0514, 5.1753, 5.2956, 5.4242, 5.5428000000000015, 5.667000000000002, 5.7907, 5.9079000000000015, 6.0331, 6.1637, 6.292000000000002, 6.4178000000000015, 6.5468]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
148,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1303.769728,1312.327518,8.557790000000068,3.3206,4.3301,1.0094999999999996,4.4801,4.5479,0.06780000000000007,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5479, 4.6603, 4.7688000000000015, 4.8748000000000005, 4.9897, 5.104, 5.2235000000000005, 5.3495, 5.4808, 5.6065000000000005, 5.7578000000000005]","[4.6012, 4.7138, 4.816, 4.9284, 5.0442, 5.1608, 5.2807, 5.4202, 5.5428000000000015, 5.6648000000000005, 5.7662]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
149,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1312.3772279999996,1320.924518,8.547289999999975,3.3206,4.3301,1.0094999999999996,4.4801,4.5374,0.057299999999999685,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5374, 4.6435, 4.7547000000000015, 4.8597, 4.9687, 5.0837, 5.2014000000000005, 5.3259, 5.4453000000000005, 5.5703000000000005, 5.7026]","[4.5847000000000016, 4.6934000000000005, 4.8029, 4.9118, 5.0269, 5.1415000000000015, 5.2594, 5.3871, 5.5083, 5.6274000000000015, 5.755]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
150,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1320.977528,1329.537818,8.560290000000121,3.3206,4.3301,1.0094999999999996,4.4801,4.5504,0.07029999999999959,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5504, 4.6575000000000015, 4.7623000000000015, 4.8692, 4.9791, 5.0925, 5.2048000000000005, 5.3356, 5.4596, 5.6079, 5.870900000000002]","[4.6038000000000014, 4.7071000000000005, 4.8109, 4.921, 5.032, 5.1457000000000015, 5.2667, 5.3971, 5.5131000000000006, 5.6258, 5.9265]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,70.0,0.05,,,,
151,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1329.546228,1338.102218,8.555990000000065,3.3181000000000003,4.3276,1.0095,4.4776,4.5445,0.0669000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5445, 4.6355, 4.7302, 4.8372, 4.9451, 5.0657000000000005, 5.1982, 5.3339, 5.4778, 5.5955, 5.7513000000000005]","[4.5721, 4.6739000000000015, 4.7788, 4.8831000000000016, 4.9967000000000015, 5.1163, 5.2419, 5.3758, 5.5003, 5.6358000000000015, 5.7768000000000015]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,332,36001,332,1.6.2,332_stage_training_v2_20220215-095045,2022-02-15,09:50:56.691229,10:38:16.847136,-70.0,0.05,,,,
