Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,RespWin,ITI,WarmUp,RecoveryMode
287,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2546.183711,2554.781813,8.598101999999926,3.3181000000000003,4.3276,1.0095,4.4776,4.5893000000000015,0.1117000000000008,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5893000000000015, 4.6858, 4.8016000000000005, 4.9277000000000015, 5.0655, 5.2053, 5.3464]","[4.6076000000000015, 4.7335, 4.8476, 4.9788000000000014, 5.1155, 5.254, 5.3874]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
288,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2554.793511,2563.395113,8.601602000000183,3.3181000000000003,4.3276,1.0095,4.4776,4.5928,0.11520000000000065,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5928, 4.7001, 4.8174, 4.9389, 5.0746, 5.2033000000000005, 5.3488000000000016, 5.4927, 5.6334]","[4.6294, 4.7484, 4.8625, 4.9862, 5.1252, 5.2556, 5.3908000000000005, 5.5310000000000015, 5.6681]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
289,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2563.419111,2572.039713,8.620601999999963,3.3206,4.3301,1.0094999999999996,4.4801,4.6126000000000005,0.13250000000000028,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6126000000000005, 4.7141, 4.8184000000000005, 4.9307, 5.0431]","[4.6318, 4.7458, 4.8544, 4.9692, 5.0887]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
290,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2572.0513109999997,2580.6771129999997,8.625802000000023,3.3206,4.3301,1.0094999999999996,4.4801,4.6178,0.1376999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6178, 4.7179, 4.8278, 4.9375]","[4.6394, 4.7553, 4.8677, 4.9817]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
291,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2580.691211,2589.324013,8.632802000000082,3.3206,4.3301,1.0094999999999996,4.4801,4.6248000000000005,0.14470000000000027,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6248000000000005, 4.7303000000000015, 4.8351000000000015, 4.9452, 5.0663, 5.1984, 5.3524, 5.4701, 5.6047, 5.7472]","[4.6552, 4.7618, 4.8696, 4.9886, 5.1097, 5.2314, 5.3839000000000015, 5.5104000000000015, 5.640700000000002, 5.7614]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
292,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2589.338311,2597.9397129999998,8.601402000000235,3.3181000000000003,4.3276,1.0095,4.4776,4.5926,0.1150000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5926, 4.6879, 4.7968, 4.9233, 5.0454, 5.1673]","[4.617, 4.7262, 4.8428, 4.9671, 5.0932, 5.2151000000000005]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
293,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2597.956411,2606.655913,8.699501999999939,3.3206,4.3301,1.0094999999999996,4.4801,4.6915,0.21140000000000025,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6915, 4.8009, 4.9211, 5.0352000000000015, 5.1569, 5.2863000000000016]","[4.7298, 4.8386000000000005, 4.9612, 5.0812, 5.199, 5.3238]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
294,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2606.685611,2615.298013,8.612402000000202,3.3181000000000003,4.3276,1.0095,4.4776,4.6036,0.12600000000000033,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6036, 4.7163, 4.8231, 4.9398, 5.0577000000000005, 5.1884000000000015, 5.3193, 5.4441000000000015, 5.5796]","[4.6359, 4.7551000000000005, 4.8689, 4.9882, 5.108700000000002, 5.2388, 5.3697, 5.4907, 5.6267000000000005]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
295,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2615.313411,2624.003513,8.690102000000024,3.3181000000000003,4.3276,1.0095,4.4776,4.6813,0.20370000000000044,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6813, 4.7914, 4.9037000000000015, 5.0312, 5.1662, 5.2885, 5.4343, 5.5659, 5.6967]","[4.721, 4.836, 4.9491000000000005, 5.0799, 5.2119, 5.3303, 5.4604, 5.5939000000000005, 5.7328]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
296,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2624.015611,2632.6483129999997,8.632702000000336,3.3206,4.3301,1.0094999999999996,4.4801,4.6247,0.14459999999999962,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6247, 4.7255, 4.8306, 4.9428, 5.0557, 5.1899000000000015]","[4.6453000000000015, 4.7563, 4.863, 4.9788000000000014, 5.0997, 5.2287]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
297,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2632.6626109999997,2641.3039129999997,8.641301999999996,3.3206,4.3301,1.0094999999999996,4.4801,4.6333,0.1532,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6333, 4.7337, 4.8392, 4.9524, 5.0748000000000015, 5.1996, 5.3247, 5.4528, 5.59]","[4.6628, 4.7683, 4.8785, 4.9979000000000005, 5.1174, 5.2439, 5.3701, 5.4945, 5.6268]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
298,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2641.3211109999997,2649.966513,8.645401999999649,3.3318000000000003,4.3413,1.0095,4.4913,4.6374,0.14610000000000056,gpy,gpy,1,,0,1,1,2,4.0,[],[],"[4.6374, 4.7364000000000015, 4.8454000000000015, 4.9609000000000005, 5.0871, 5.213500000000002, 5.3518, 5.49, 5.6242]","[4.6625000000000005, 4.7692000000000005, 4.8796, 5.0024000000000015, 5.1273, 5.2570000000000014, 5.3883, 5.5203000000000015, 5.6647]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,4.0,0.3,,,,
299,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2649.978411,2658.612213,8.633801999999832,3.3304,4.3399,1.0095,4.4899,4.6258,0.13589999999999947,gnv,gnv,1,,0,1,1,2,4.0,[],[],"[4.6258, 4.727, 4.8311, 4.9417, 5.0674, 5.2011]","[4.6485, 4.7578000000000005, 4.868, 4.9883000000000015, 5.1097, 5.2356]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,4.0,0.3,,,,
300,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2658.629211,2667.244913,8.615702000000057,3.3181000000000003,4.3276,1.0095,4.4776,4.6069,0.12930000000000064,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6069, 4.7128000000000005, 4.8222000000000005, 4.9322, 5.0552, 5.1909, 5.3127, 5.4401]","[4.6367, 4.7473, 4.8592, 4.9753, 5.1055, 5.2334000000000005, 5.3514, 5.4781]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
301,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2667.258111,2675.926313,8.668201999999837,3.3181000000000003,4.3276,1.0095,4.4776,4.6594000000000015,0.18180000000000085,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6594000000000015, 4.7684000000000015, 4.8834, 5.0, 5.131, 5.2502, 5.3755000000000015, 5.5122]","[4.7039, 4.8159, 4.934, 5.0543000000000005, 5.1758000000000015, 5.294300000000002, 5.4245, 5.561]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
302,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2675.946211,2684.646413,8.70020199999999,3.3206,4.3301,1.0094999999999996,4.4801,4.6922000000000015,0.2121000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6922000000000015, 4.8001000000000005, 4.9088, 5.025, 5.1595]","[4.7212000000000005, 4.8327, 4.9508, 5.0655, 5.1852]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
303,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2684.657711,2693.275713,8.61800200000016,3.3206,4.3301,1.0094999999999996,4.4801,4.61,0.12990000000000013,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.61, 4.7168, 4.8199000000000005, 4.9335]","[4.6344, 4.7485, 4.8584000000000005, 4.9802]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
304,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2693.294211,2701.968513,8.674301999999898,3.3181000000000003,4.3276,1.0095,4.4776,4.6655000000000015,0.18790000000000084,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6655000000000015, 4.7873, 4.9158, 5.0498, 5.1857000000000015]","[4.7094000000000005, 4.83, 4.9603, 5.0944, 5.2285]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
305,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2701.983911,2710.583313,8.599402000000282,3.3258,4.3353,1.0095,4.4853000000000005,4.5906,0.10529999999999973,chq,chq,1,,0,1,1,2,-4.0,"[4.5906, 4.6826, 4.7924000000000015, 4.9209000000000005, 5.0593, 5.1822]","[4.6088000000000005, 4.7298, 4.8473000000000015, 4.9780000000000015, 5.1074, 5.232]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,4.0,0.3,,,,
306,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2710.595311,2719.232313,8.637001999999939,3.3316000000000003,4.3411,1.0094999999999996,4.4911,4.629,0.13790000000000013,gsu,gsu,1,,0,1,1,2,4.0,[],[],"[4.629, 4.7315000000000005, 4.8387, 4.9411000000000005, 5.0588000000000015]","[4.654, 4.7683, 4.8741, 4.9869, 5.1069]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-4.0,0.3,,,,
307,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2719.254611,2727.8819129999997,8.627302000000327,3.3206,4.3301,1.0094999999999996,4.4801,4.6193,0.13919999999999974,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6193, 4.71, 4.8131, 4.9221, 5.0429, 5.1774, 5.3308]","[4.6255000000000015, 4.74, 4.8463, 4.9599, 5.0838, 5.2182, 5.3428]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
308,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2727.893211,2738.523513,10.630302000000027,3.3277,4.3372,1.0095,4.4872000000000005,4.6208,0.1335999999999995,cvi,cvi,1,,0,1,1,2,-4.0,[],[],"[4.6208, 4.724, 4.8448, 4.9783]","[4.6402, 4.7569, 4.8779, 4.9987]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-4.0,0.3,,,,
309,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,2738.7179109999997,2747.314513,8.59660199999962,3.3181000000000003,4.3276,1.0095,4.4776,4.5878000000000005,0.11020000000000074,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5878000000000005, 4.6868, 4.8032, 4.9278, 5.0634000000000015, 5.1918000000000015, 5.3420000000000005, 5.4646, 5.5835, 5.7305, 5.8688]","[4.6177, 4.7374, 4.8535, 4.9825, 5.1166, 5.2502, 5.392, 5.5193, 5.6365, 5.7876, 5.9197000000000015]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
310,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2747.326011,2758.037313,10.711301999999703,3.3313,4.3408,1.0094999999999996,4.4908,4.7018,0.2110000000000003,fsu,fsu,1,,0,1,1,2,2.0,[4.7018],[4.7497],[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-2.0,0.3,,,,
311,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2758.052311,2766.683913,8.63160199999993,3.3181000000000003,4.3276,1.0095,4.4776,4.6228,0.1452,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6228, 4.7238000000000016, 4.8304, 4.9524, 5.0766, 5.1995000000000005, 5.3482, 5.4801, 5.6273, 5.7653]","[4.6511000000000005, 4.7605, 4.878, 5.0011, 5.1227, 5.2534, 5.3995000000000015, 5.5192000000000005, 5.6604, 5.7956]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
312,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2766.6964120000002,2775.307213,8.610801000000265,3.3181000000000003,4.3276,1.0095,4.4776,4.602,0.12440000000000052,aaa,aaa,1,,0,1,0,1,-70.0,"[4.602, 4.7129, 4.8355000000000015, 4.9583, 5.0920000000000005, 5.2158000000000015, 5.3462000000000005, 5.4742000000000015, 5.6034000000000015, 5.7399]","[4.6370000000000005, 4.7516, 4.8758, 5.0008, 5.1354000000000015, 5.2603, 5.3893, 5.5073, 5.6339000000000015, 5.766100000000002]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
313,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2775.319211,2783.9237129999997,8.604502000000139,3.3181000000000003,4.3276,1.0095,4.4776,4.5957,0.1181000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5957, 4.6863, 4.7926, 4.9029, 5.0154000000000005, 5.1425, 5.2658000000000005, 5.399, 5.5341000000000005, 5.676, 5.8003, 5.9493]","[4.6111, 4.7267, 4.8371, 4.9514000000000005, 5.0653000000000015, 5.1945000000000014, 5.3256000000000006, 5.4546, 5.5733000000000015, 5.7079, 5.8376, 5.9703]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
314,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2783.9515109999998,2792.607713,8.656201999999666,3.3206,4.3301,1.0094999999999996,4.4801,4.6482,0.16809999999999992,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6482, 4.7586, 4.8644, 4.9761000000000015, 5.091]","[4.6758000000000015, 4.7854, 4.8974, 5.0148, 5.1306]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
315,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2792.619311,2801.242413,8.623102000000017,3.3206,4.3301,1.0094999999999996,4.4801,4.6151,0.1349999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6151, 4.7182, 4.8228, 4.9363, 5.0680000000000005, 5.1936]","[4.6387, 4.7490000000000006, 4.8584000000000005, 4.9778, 5.1101, 5.2354]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
316,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2801.259411,2810.030813,8.771401999999853,3.3206,4.3301,1.0094999999999996,4.4801,4.7634,0.2832999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7634, 4.8721000000000005, 4.9821, 5.0944, 5.218]","[4.7942, 4.9091000000000005, 5.0229, 5.1400000000000015, 5.2687]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
317,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2810.044711,2818.640713,8.596001999999771,3.3181000000000003,4.3276,1.0095,4.4776,4.5872,0.10960000000000036,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5872, 4.6723, 4.7895, 4.9087000000000005, 5.0333000000000006, 5.1519, 5.2871000000000015, 5.412999999999999, 5.5471]","[4.6071, 4.7200000000000015, 4.8370000000000015, 4.9625, 5.0836000000000015, 5.202000000000001, 5.341, 5.4668, 5.5887]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
318,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2818.664011,2827.289113,8.62510199999997,3.3206,4.3301,1.0094999999999996,4.4801,4.6171000000000015,0.13700000000000045,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6171000000000015, 4.7079, 4.8245000000000005, 4.933, 5.0417000000000005, 5.1602000000000015, 5.2953, 5.4288]","[4.6353, 4.7456000000000005, 4.8558, 4.9696, 5.085, 5.2077, 5.3383, 5.4664]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
319,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2827.3013109999997,2835.916013,8.614701999999852,3.3206,4.3301,1.0094999999999996,4.4801,4.6067,0.12659999999999982,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6067, 4.6943, 4.8088000000000015, 4.9276, 5.0544, 5.1954, 5.3342]","[4.6081, 4.7293, 4.8457, 4.9693000000000005, 5.0920000000000005, 5.2251, 5.3527000000000005]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
320,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2835.927311,2844.6254129999998,8.69810200000029,3.3181000000000003,4.3276,1.0095,4.4776,4.6893,0.21170000000000044,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6893, 4.808, 4.9239000000000015, 5.0615000000000006, 5.1961, 5.331]","[4.7330000000000005, 4.8505, 4.973, 5.102, 5.2248, 5.365]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
321,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2844.636911,2853.255814,8.618903000000046,3.3206,4.3301,1.0094999999999996,4.4801,4.6109,0.1307999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6109, 4.7221, 4.8246, 4.9308000000000005, 5.0484, 5.1917]","[4.6386, 4.7538, 4.8594, 4.9718, 5.0957, 5.218999999999999]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
322,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2853.268211,2861.929313,8.661102000000028,3.3181000000000003,4.3276,1.0095,4.4776,4.6523,0.17470000000000052,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6523, 4.7645, 4.8783, 4.9975000000000005, 5.1156000000000015, 5.256, 5.4076]","[4.6904, 4.8128, 4.9263, 5.046200000000002, 5.1744, 5.3118, 5.4479999999999995]",[],[],10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
323,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2861.948911,2870.614213,8.665301999999883,3.3206,4.3301,1.0094999999999996,4.4801,4.6573,0.17720000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6573, 4.7708, 4.8801000000000005, 5.0032000000000005]","[4.6931, 4.8053, 4.917, 5.0361]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,-70.0,0.3,,,,
324,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2870.6255109999997,2879.280013,8.654501999999866,3.3206,4.3301,1.0094999999999996,4.4801,4.6465000000000005,0.16640000000000033,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6465000000000005, 4.7596, 4.8657, 4.9772, 5.1176]","[4.6761, 4.7898000000000005, 4.9056000000000015, 5.021, 5.1378]",10,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220301-121325,2022-03-01,12:13:36.370024,13:52:17.499621,70.0,0.3,,,,
