Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
206,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1604.422631,1612.065534,7.642903000000159,3.3181000000000003,,,3.5681000000000003,3.6261,0.05799999999999982,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6261, 3.731, 3.8367, 3.9566, 4.1893, 4.2986, 4.4166]","[3.6607, 3.7584, 3.8727, 3.9851, 4.2087, 4.3197, 4.4319999999999995]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
207,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1612.087831,1619.754934,7.667102999999997,3.3206,,,3.5706,3.6501,0.0794999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6501, 3.7802, 3.8898, 4.0113]","[3.7, 3.8096, 3.9293, 4.0520000000000005]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
208,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1619.792031,1627.483534,7.6915030000000115,3.3206,,,3.5706,3.6745,0.10389999999999988,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6745, 3.7971, 3.9094, 4.0275]","[3.7247, 3.8343, 3.9492, 4.0642000000000005]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
209,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1627.491831,1635.091334,7.599502999999911,3.3181000000000003,,,3.5681000000000003,3.5827,0.014599999999999724,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5827, 3.6626, 3.7636, 3.8676, 3.9744, 4.0783000000000005, 4.1982, 4.3197]","[3.5881000000000003, 3.698, 3.7956, 3.8969, 3.9972, 4.1079, 4.2164, 4.3276]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
210,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1635.108831,1642.754234,7.6454029999999875,3.3181000000000003,,,3.5681000000000003,3.6286,0.060499999999999776,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6286, 3.7325, 3.8433, 3.9472, 4.0493000000000015, 4.1658, 4.2819, 4.4016, 4.5311]","[3.6641, 3.7688, 3.8719, 3.9739, 4.0785, 4.19, 4.3019, 4.4283, 4.5423]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
211,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1642.763531,1650.354534,7.5910030000000015,3.3181000000000003,,,3.5681000000000003,3.5742000000000003,0.0060999999999999934,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5742000000000003, 3.6704, 3.7784, 3.8814, 3.9942, 4.1078, 4.2223000000000015, 4.3505]","[3.5927, 3.7098, 3.8111, 3.9179, 4.0279, 4.1324000000000005, 4.2443, 4.3853]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
212,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1650.365731,1658.016534,7.650802999999996,3.3206,,,3.5706,3.6338,0.06320000000000013,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6338, 3.7643, 3.8799, 3.9864, 4.1041]","[3.6848, 3.7954, 3.9098, 4.0244, 4.1359]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
213,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1658.044631,1665.709534,7.664903000000094,3.3181000000000003,,,3.5681000000000003,3.6481,0.08000000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6481, 3.7535, 3.8607, 3.96, 4.0776, 4.19, 4.3005, 4.4205000000000005, 4.5452]","[3.6855, 3.7933, 3.8865, 3.9968, 4.0937, 4.2122, 4.3342, 4.4502000000000015, 4.5667]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
214,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1665.721831,1673.344334,7.622502999999825,3.3181000000000003,,,3.5681000000000003,3.6057,0.037599999999999856,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6057, 3.7008, 3.8041, 3.906, 4.0008, 4.13, 4.2481]","[3.6354, 3.7397, 3.8356, 3.9272, 4.0433, 4.1445, 4.2784]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
215,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1673.353631,1681.004634,7.651002999999946,3.3206,,,3.5706,3.634,0.06340000000000012,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.634, 3.6439999999999997, 3.7621, 3.8696, 3.9887, 4.1129]","[3.643, 3.6836, 3.7947, 3.9107, 4.0215000000000005, 4.1325]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
216,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1681.013331,1688.760834,7.747502999999825,3.3206,,,3.5706,3.7305,0.15989999999999993,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7305, 3.8291, 3.8544, 3.9674, 4.0812, 4.1884000000000015, 4.3025]","[3.7478, 3.8347, 3.8835, 3.9943, 4.111000000000001, 4.2228, 4.341]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
217,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,1688.771231,1698.438634,9.66740300000015,3.3206,3.6674,0.3468,3.5706,3.6579,0.08729999999999992,iaa,iaa,1,,0,0,1,1,70.0,[3.6579],[3.6905],"[3.7976, 3.9398]","[3.8565, 3.9859]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
218,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,1698.447831,1706.060634,7.612802999999985,3.3181000000000003,,,3.5681000000000003,3.596,0.027899999999999814,aaa,aaa,1,,0,1,0,1,-70.0,"[3.596, 3.7012, 3.8102, 3.9197, 4.0312, 4.1519, 4.2827]","[3.6302, 3.7399, 3.8413, 3.9466, 4.058, 4.1827000000000005, 4.2964]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
219,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1706.070931,1713.736334,7.665402999999969,3.3181000000000003,,,3.5681000000000003,3.6486,0.0804999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6486, 3.7539, 3.8671, 3.9818, 4.0892, 4.2114]","[3.6863, 3.7909, 3.9036, 4.0088, 4.1195, 4.2293]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
220,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1713.7527309999994,1721.425034,7.672303000000057,3.3181000000000003,,,3.5681000000000003,3.6555,0.0873999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6555, 3.7631, 3.8757, 3.9883, 4.1006, 4.2208000000000006, 4.3362, 4.4569, 4.5622, 4.6763, 4.7995, 4.9223]","[3.6934, 3.8039, 3.9135, 4.0234000000000005, 4.1357, 4.2443, 4.3573, 4.4798, 4.6004000000000005, 4.7155000000000005, 4.8180000000000005, 4.9512]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
221,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1721.442331,1729.090534,7.648202999999968,3.3181000000000003,,,3.5681000000000003,3.6314,0.06329999999999991,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6314, 3.7397, 3.8444, 3.9464, 4.0499, 4.1561, 4.2862]","[3.6703, 3.775, 3.8759, 3.9772, 4.0784, 4.1952, 4.3024]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
222,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1729.109231,1736.727634,7.61840300000017,3.3181000000000003,,,3.5681000000000003,3.6016000000000004,0.03350000000000008,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6016000000000004, 3.705, 3.808, 3.91, 4.0185, 4.1362000000000005, 4.2615, 4.3677, 4.4931]","[3.6235, 3.7412, 3.8398, 3.9447, 4.0457, 4.1725, 4.2792, 4.4034, 4.5279]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
223,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1736.746631,1744.434734,7.6881029999999555,3.3181000000000003,,,3.5681000000000003,3.6713,0.10319999999999974,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6713, 3.7768, 3.7775, 3.8864, 3.9836, 4.1195]","[3.7087, 3.7772, 3.8176, 3.9123, 4.0232, 4.1451]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
224,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1744.468731,1752.068734,7.600003000000013,3.3181000000000003,,,3.5681000000000003,3.5832,0.015099999999999891,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5832, 3.6684, 3.7877, 3.8919, 4.0007, 4.1206000000000005, 4.2317, 4.3497]","[3.5936000000000003, 3.7075, 3.82, 3.9209, 4.0356000000000005, 4.1463, 4.2665000000000015, 4.3902]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
225,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1752.078231,1759.748634,7.6704030000000785,3.3206,,,3.5706,3.6534,0.08279999999999976,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6534, 3.7849]","[3.7146, 3.8467]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
226,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1759.782331,1767.438834,7.65650299999993,3.3206,,,3.5706,3.6395,0.06889999999999974,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6395, 3.6569, 3.7767, 3.8926, 4.0149]","[3.6517, 3.6942, 3.8146, 3.9362, 4.0567]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
227,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1767.4520309999998,1775.053534,7.601502999999868,3.3181000000000003,,,3.5681000000000003,3.5847,0.016599999999999948,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5847, 3.6832, 3.7884, 3.8986, 4.0039, 4.1129, 4.2371]","[3.6125, 3.7223, 3.8223, 3.9227, 4.0297, 4.1513, 4.2717]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
228,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1775.069531,1782.758334,7.688803000000008,3.3181000000000003,,,3.5681000000000003,3.672,0.10389999999999988,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6719999999999997, 3.7807, 3.8871, 3.9943, 4.0982, 4.2088, 4.3306, 4.4380000000000015]","[3.7131, 3.8175, 3.9178, 4.0205, 4.1297000000000015, 4.2497, 4.3619, 4.4755]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
229,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1782.7681309999994,1790.421034,7.652902999999924,3.3181000000000003,,,3.5681000000000003,3.6361,0.06800000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6361, 3.7399, 3.8428, 3.9473, 4.056, 4.1707, 4.2797, 4.4107, 4.5276000000000005, 4.6363, 4.7656, 4.8811, 5.0083, 5.1451]","[3.6719999999999997, 3.7771, 3.8758, 3.9795, 4.0926, 4.1969, 4.3113, 4.4422000000000015, 4.5569000000000015, 4.6803, 4.7868, 4.9256, 5.0538, 5.1676]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
230,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1790.444531,1798.078034,7.633502999999791,3.3206,,,3.5706,3.6165,0.04590000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6165, 3.6918, 3.8234, 3.9303, 4.0527000000000015, 4.1686000000000005]","[3.6204, 3.7414, 3.8510000000000004, 3.9753, 4.0919, 4.2071000000000005]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
231,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1798.1014309999994,1805.725734,7.6243030000000545,3.3206,,,3.5706,3.6073,0.03669999999999973,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6073, 3.6219, 3.6897, 3.8108, 3.9328, 4.0495, 4.1655]","[3.6109, 3.6244, 3.7399, 3.8521, 3.9742, 4.0849, 4.1958]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
232,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1805.753031,1813.412034,7.6590029999999825,3.3181000000000003,,,3.5681000000000003,3.6422,0.07410000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6422, 3.7461, 3.8489, 3.9664, 4.0772, 4.1806, 4.3062000000000005, 4.4159000000000015, 4.5318000000000005, 4.6594000000000015]","[3.6776, 3.7761, 3.885, 4.0006, 4.0974, 4.2181000000000015, 4.3292, 4.4492, 4.5727, 4.6807]","[4.9256, 5.0630000000000015]","[4.9785, 5.1159]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
233,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1813.439631,1821.069334,7.629703000000062,3.3206,,,3.5706,3.6127,0.042100000000000026,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6127, 3.6839, 3.7985, 3.9124, 4.0238000000000005, 4.1459]","[3.6188, 3.7253, 3.8298, 3.9449, 4.0647, 4.1837]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
234,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,1821.087631,1830.710234,9.6226029999998,3.3181000000000003,3.6226,0.30449999999999955,3.5681000000000003,3.6131,0.04499999999999993,aaa,aaa,1,,0,1,0,1,-70.0,[],[],"[3.6131, 3.7105, 3.8662, 4.2151000000000005, 4.3408, 4.4622, 4.7437000000000005, 4.8781]","[3.625, 3.7696, 3.9208, 4.2663, 4.3911, 4.5194, 4.795, 4.9217]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
235,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,1830.727231,1838.399034,7.6718029999999535,3.3206,,,3.5706,3.6548,0.08420000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6548, 3.783, 3.8939, 4.0114]","[3.7068, 3.8233, 3.9372, 4.0463000000000005]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
236,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1838.416631,1846.030534,7.613902999999938,3.3181000000000003,,,3.5681000000000003,3.5971,0.028999999999999918,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5971, 3.7027, 3.8095, 3.9084, 4.0159, 4.1322, 4.2324, 4.3504000000000005, 4.4668, 4.6076000000000015]","[3.6265, 3.7383, 3.8364, 3.936, 4.051, 4.1526000000000005, 4.2703, 4.3842, 4.5066000000000015, 4.6206000000000005]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
237,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1846.055931,1853.656734,7.600802999999814,3.3206,,,3.5706,3.5838,0.013199999999999878,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.5838, 3.5897, 3.7102, 3.8205, 3.9441, 4.0668000000000015, 4.1823000000000015]","[3.5881000000000003, 3.6264, 3.741, 3.8568, 3.9793, 4.1014, 4.2253]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
238,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1853.675431,1861.280034,7.604602999999997,3.3181000000000003,,,3.5681000000000003,3.5878,0.019699999999999832,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5878, 3.6962, 3.7996, 3.9171, 4.0239, 4.1477, 4.2561, 4.3909]","[3.626, 3.7335, 3.838, 3.9379, 4.0622, 4.1801, 4.3021, 4.4314]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
239,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1861.303331,1868.921034,7.617702999999893,3.3181000000000003,,,3.5681000000000003,3.6009,0.03279999999999994,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6009, 3.7104, 3.8198, 3.9242, 4.0276000000000005, 4.1495000000000015, 4.263999999999999, 4.3912, 4.5204]","[3.6406, 3.751, 3.8513, 3.9526, 4.0693, 4.1822, 4.3069999999999995, 4.4154, 4.5405000000000015]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
240,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1868.937531,1878.561134,9.623603000000003,3.3206,3.6236,0.30299999999999994,3.5706,3.6141,0.04349999999999987,iaa,iaa,1,,0,0,1,1,70.0,[3.6141],[3.6477],"[3.7558, 4.3993, 4.5371000000000015]","[3.8008, 4.4494, 4.5951]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
241,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,1878.576731,1888.257434,9.680702999999994,3.3181000000000003,3.6807,0.3625999999999996,3.5681000000000003,3.6712,0.10309999999999996,aaa,aaa,1,,0,1,0,1,-70.0,[],[],"[3.6712, 3.7042, 4.037, 4.1515]","[3.6873, 3.7114, 4.0657000000000005, 4.2139000000000015]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
242,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,1888.266931,1895.927634,7.660702999999787,3.3206,,,3.5706,3.6437,0.07310000000000016,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6437, 3.7239999999999998, 3.7495, 3.8565, 3.9727, 4.0889, 4.2113000000000005]","[3.6471, 3.7319999999999998, 3.7773, 3.9009, 4.0156, 4.1303, 4.2485]",20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
243,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1895.940731,1903.586734,7.646003000000062,3.3181000000000003,,,3.5681000000000003,3.6292,0.06109999999999971,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6292, 3.7457, 3.8461, 3.9567, 4.0606, 4.1695, 4.2916]","[3.6629, 3.7766, 3.8815, 3.9842, 4.091, 4.2018, 4.3180000000000005]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
244,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1903.595531,1911.215834,7.620303000000149,3.3181000000000003,,,3.5681000000000003,3.6035,0.0354000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6035, 3.7113, 3.8197, 3.925, 4.0339, 4.1557, 4.2704]","[3.641, 3.7504, 3.8539999999999996, 3.9555, 4.0680000000000005, 4.1831000000000005, 4.3072]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
245,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,1911.233431,1920.941234,9.707802999999783,3.3206,3.7078,0.3872,3.5706,3.6983,0.12769999999999992,iaa,iaa,1,,0,0,1,1,70.0,[3.6983],[3.7107],[3.8162],[3.8886],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
246,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,1920.954731,1928.638634,7.683902999999872,3.3181000000000003,,,3.5681000000000003,3.6671,0.09899999999999977,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6671, 3.7739, 3.8802, 3.9941, 4.1005, 4.213, 4.3337, 4.4552000000000005, 4.5865]","[3.7128, 3.8136, 3.92, 4.0286, 4.1378, 4.2524000000000015, 4.372, 4.4897, 4.6238]",[],[],20,0.5,2.0,0.5,3,2,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,330,36003,330,1.6.2,330_stage_training_v2_20220201-103418,2022-02-01,10:34:28.589268,11:44:11.984490
