Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P
343,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2982.778423,2991.358013,8.579589999999826,3.3181000000000003,4.3276,1.0095,4.3276,4.5702,0.2425999999999995,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5702, 4.5713, 4.6921, 4.6926000000000005, 4.7951000000000015, 4.9190000000000005, 5.0354, 5.1549000000000005]","[4.5704, 4.5985000000000005, 4.6924, 4.7181000000000015, 4.832, 4.9534, 5.0688, 5.194]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
344,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2991.367023,2999.762013,8.394990000000234,3.3181000000000003,4.3276,1.0095,4.3276,4.3856,0.05799999999999982,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3856, 4.3870000000000005, 4.4993, 4.6221000000000005, 4.7342, 4.8558, 4.9799000000000015, 5.1312000000000015, 5.3503, 5.4742000000000015]","[4.3858000000000015, 4.3968, 4.5317, 4.6468, 4.7676, 4.8929, 5.0213, 5.1798, 5.3871, 5.5274]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
345,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2999.775123,3008.286513,8.511390000000121,3.3181000000000003,4.3276,1.0095,4.3276,4.502,0.17439999999999944,aaa,aaa,1,,0,1,0,1,-70.0,"[4.502, 4.5029, 4.6308, 4.7305, 4.8586, 4.9876000000000005, 5.1153, 5.2408, 5.3798, 5.5083]","[4.5022, 4.5455000000000005, 4.6562, 4.7675, 4.8946000000000005, 5.0268000000000015, 5.1582, 5.2833000000000006, 5.4129000000000005, 5.5511]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
346,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3008.292623,3016.731213,8.438590000000204,3.3206,4.3301,1.0094999999999996,4.3301,4.4283,0.09820000000000027,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.4283, 4.5444, 4.6539, 4.7669999999999995, 4.9015, 5.0279, 5.1643, 5.3095]","[4.4705, 4.5842, 4.6933, 4.8044, 4.9355, 5.0601, 5.2009, 5.3407]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
347,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3016.736523,3025.138013,8.40148999999974,3.3206,4.3301,1.0094999999999996,4.3301,4.3912,0.0611000000000006,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3912, 4.508, 4.6169, 4.729, 4.8475, 4.9785, 5.1271]","[4.4313, 4.5437, 4.6528, 4.7688000000000015, 4.8898, 5.0134, 5.1628]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
348,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3025.144123,3033.692713,8.548589999999876,3.3181000000000003,4.3276,1.0095,4.3276,4.5392,0.2115999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5392, 4.5423, 4.6684, 4.7786, 4.8864, 5.0112000000000005, 5.1447, 5.2835, 5.4221]","[4.5394000000000005, 4.5716, 4.6867, 4.8028, 4.9207, 5.0536, 5.1839, 5.3272, 5.4613000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
349,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3033.698323,3042.077913,8.37959000000001,3.3181000000000003,4.3276,1.0095,4.3276,4.3702000000000005,0.04260000000000018,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3702000000000005, 4.3738, 4.3797000000000015, 4.4990000000000006, 4.6067, 4.7095, 4.8397000000000014, 4.9781, 5.1121, 5.2489, 5.3804, 5.5143]","[4.3703, 4.3772, 4.3998, 4.5200000000000005, 4.6357, 4.7559000000000005, 4.8882, 5.0189, 5.1568000000000005, 5.2872, 5.4223, 5.5583]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
350,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3042.087723,3050.440213,8.352489999999761,3.3206,4.3301,1.0094999999999996,4.3301,4.3422,0.012100000000000222,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3422, 4.4448, 4.5471, 4.6473, 4.7554, 4.8752, 5.0022, 5.1339000000000015, 5.2767]","[4.3586, 4.4695, 4.5717, 4.6824, 4.7911, 4.9134, 5.042, 5.1684, 5.3105]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
351,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3050.446523,3058.796813,8.350289999999859,3.3206,4.3301,1.0094999999999996,4.3301,4.34,0.00990000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.34, 4.4467, 4.5547, 4.6651, 4.7792, 4.9007000000000005, 5.0248, 5.1606000000000005, 5.3267000000000015]","[4.3646, 4.4739, 4.5885, 4.6995000000000005, 4.8173, 4.9373000000000005, 5.0524, 5.1883, 5.3529]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
352,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3058.803523,3067.257513,8.453989999999976,3.3206,4.3301,1.0094999999999996,4.3301,4.4437000000000015,0.1136000000000008,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.4437000000000015, 4.5667, 4.6675, 4.7754, 4.8957000000000015, 5.0153, 5.1443, 5.296200000000002]","[4.4871, 4.5962000000000005, 4.7001, 4.8142000000000005, 4.9331000000000005, 5.0538, 5.1776, 5.3295]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
353,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3067.263923,3075.691613,8.427689999999984,3.3206,4.3301,1.0094999999999996,4.3301,4.4174,0.08729999999999992,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.4174, 4.5282, 4.6261, 4.7361, 4.8497, 4.973, 5.0982, 5.2254000000000005, 5.3785]","[4.455, 4.5581000000000005, 4.6626, 4.7712, 4.8887, 5.0087, 5.1286000000000005, 5.2587, 5.4129000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
354,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3075.697023,3084.120113,8.423089999999776,3.3206,4.3301,1.0094999999999996,4.3301,4.4128,0.0827,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.4128, 4.5187, 4.6136, 4.7166000000000015, 4.8257]","[4.4507, 4.5464, 4.6473, 4.7484, 4.8598]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
355,0,0.0,0,0,1,,,1.0,,,0,3084.126123,3093.463213,9.337089999999991,3.3181000000000003,5.3371,2.019,4.3276,5.3276,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
356,0,,1,0,0,,1.0,,0.0,,1,3093.468523,3102.046313,8.577789999999823,3.3181000000000003,4.3276,1.0095,4.3276,4.5684000000000005,0.2408000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5684000000000005, 4.5694, 4.7031, 4.8197, 5.4857000000000005, 5.6129999999999995, 5.7890000000000015]","[4.5686, 4.6117, 4.7279, 4.8527000000000005, 5.5185, 5.6511000000000005, 5.7988]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
357,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3102.051523,3110.448313,8.396789999999783,3.3181000000000003,4.3276,1.0095,4.3276,4.3874,0.059800000000000075,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3874, 4.3889000000000005, 4.4972, 4.6224, 4.7469, 5.3450000000000015]","[4.3876, 4.3984000000000005, 4.532, 4.6488000000000005, 4.7754, 5.3885000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
358,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3110.453523,3118.875513,8.421989999999822,3.3206,4.3301,1.0094999999999996,4.3301,4.4117000000000015,0.08160000000000077,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.4117000000000015, 4.5327, 4.6425, 4.7622, 4.9094000000000015]","[4.4523, 4.57, 4.6769, 4.7998, 4.9317]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
359,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3118.881723,3127.519513,8.637790000000223,3.3181000000000003,4.3276,1.0095,4.3276,4.6284,0.3007999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6284, 4.6294, 4.7697, 4.879, 5.0063, 5.1475, 5.2896, 5.419300000000002, 5.5487, 5.71, 5.8535, 6.0145]","[4.6286000000000005, 4.6683, 4.7823, 4.8966, 5.0231, 5.1739999999999995, 5.3178, 5.4509, 5.5876, 5.7467000000000015, 5.9022000000000014, 6.0493000000000015]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
360,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3127.528023,3135.985013,8.456990000000133,3.3181000000000003,4.3276,1.0095,4.3276,4.4476,0.1200000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4476, 4.4488, 4.5459000000000005, 4.6707, 4.7874, 4.9078, 5.0481, 5.1917, 5.3335, 5.4725]","[4.4478, 4.4551, 4.5834, 4.6919, 4.8147, 4.9433, 5.0828000000000015, 5.2323, 5.3765, 5.5104000000000015]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
361,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3135.991223,3144.420413,8.429189999999835,3.3181000000000003,4.3276,1.0095,4.3276,4.4198,0.09220000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4198, 4.4211, 4.5317, 4.5336, 4.6328000000000005, 4.7479000000000005, 4.8804, 5.3496000000000015]","[4.42, 4.4421, 4.5328, 4.5586, 4.6657, 4.7827, 4.9114, 5.3901]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
362,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3144.448123,3152.958013,8.509889999999814,3.3181000000000003,4.3276,1.0095,4.3276,4.5005000000000015,0.17290000000000028,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5005000000000015, 4.6296, 4.7439, 4.8778000000000015, 5.2048000000000005]","[4.5468, 4.6557, 4.7736, 4.9063, 5.245]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
363,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3152.964223,3161.511113,8.546890000000076,3.3181000000000003,4.3276,1.0095,4.3276,4.5375000000000005,0.2099000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5375000000000005, 4.5386000000000015, 4.6696, 4.7829000000000015, 4.9197000000000015, 5.1802, 5.3157000000000005]","[4.5377, 4.5797, 4.6880000000000015, 4.8088000000000015, 4.9348, 5.2173, 5.3467]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
364,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3161.516823,3170.010213,8.493390000000089,3.3181000000000003,4.3276,1.0095,4.3276,4.484,0.15639999999999965,aaa,aaa,1,,0,1,0,1,-70.0,"[4.484, 4.4849000000000006, 4.593, 4.7096, 4.8298000000000005, 5.1517, 5.2998, 5.4608]","[4.4842, 4.501, 4.6152000000000015, 4.7287, 4.8557000000000015, 5.1744, 5.3398, 5.4919]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
365,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3170.022923,3178.445113,8.422190000000228,3.3181000000000003,4.3276,1.0095,4.3276,4.4128,0.0851999999999995,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4128, 4.4158, 4.5117, 4.5139000000000005, 4.6355, 4.7414000000000005, 4.8698000000000015]","[4.4129000000000005, 4.4185, 4.5128, 4.5596000000000005, 4.6685, 4.7795000000000005, 4.9054]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
366,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3178.450623,3186.914213,8.46358999999984,3.3181000000000003,4.3276,1.0095,4.3276,4.4542,0.12659999999999982,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4542, 4.4566, 4.5968, 4.6923, 4.827, 4.9768, 5.4220000000000015, 5.5669, 5.7010000000000005]","[4.4544000000000015, 4.4964, 4.6161, 4.7295, 4.8611, 5.0139000000000005, 5.4582000000000015, 5.6066, 5.7396]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
367,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3186.923423,3195.344413,8.42098999999962,3.3181000000000003,4.3276,1.0095,4.3276,4.4116,0.08399999999999963,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4116, 4.4124, 4.5236, 4.626, 4.7442, 4.8735, 5.0041, 5.141]","[4.4118, 4.4355, 4.5469, 4.6534, 4.7723, 4.9083000000000006, 5.0397, 5.1779]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
368,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3195.351823,3203.832313,8.480489999999918,3.3181000000000003,4.3276,1.0095,4.3276,4.4711,0.14349999999999952,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4711, 4.4721, 4.5872, 4.6868, 4.8037, 4.9609000000000005, 5.0999, 5.2394, 5.3982, 5.5416]","[4.4713, 4.5012, 4.6093, 4.7200000000000015, 4.8375, 4.9731000000000005, 5.1374, 5.285, 5.4349, 5.5795]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
369,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3203.843023,3212.302713,8.459690000000139,3.3206,4.3301,1.0094999999999996,4.3301,4.4494,0.11929999999999995,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.4494, 4.5666, 4.6751000000000005, 4.7856000000000005, 4.9078, 5.0408, 5.1873000000000005]","[4.4878, 4.6002, 4.7120000000000015, 4.8218000000000005, 4.9456000000000016, 5.0701, 5.2204000000000015]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
370,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3212.310423,3220.755413,8.444989999999963,3.3181000000000003,4.3276,1.0095,4.3276,4.4356,0.10799999999999964,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4356, 4.4377, 4.5517, 4.6615, 4.7696000000000005, 4.9061, 5.0509, 5.2049, 5.3521]","[4.4358, 4.4569, 4.5694, 4.6853, 4.8089, 4.9516, 5.0920000000000005, 5.2389, 5.391]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
371,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3220.763923,3229.114313,8.350390000000061,3.3206,4.3301,1.0094999999999996,4.3301,4.3401000000000005,0.010000000000000677,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3401000000000005, 4.4498000000000015, 4.4506000000000006, 4.5527000000000015, 4.6596, 4.7785, 4.9169, 5.0471, 5.1913]","[4.3679000000000014, 4.4502000000000015, 4.4733, 4.5803, 4.6945000000000014, 4.8126000000000015, 4.9419, 5.0808, 5.2104]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
372,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3229.125423,3237.491513,8.366089999999987,3.3206,4.3301,1.0094999999999996,4.3301,4.3558,0.0257000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3558, 4.4736, 4.5754, 4.6909, 4.808, 4.9471, 5.1152000000000015]","[4.3938000000000015, 4.4994000000000005, 4.6115, 4.7236, 4.8466000000000005, 4.9816, 5.1244000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
373,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3237.498123,3245.866813,8.368690000000242,3.3206,4.3301,1.0094999999999996,4.3301,4.3584000000000005,0.028300000000000658,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3584000000000005, 4.4727000000000015, 4.5789, 4.6861000000000015, 4.7993000000000015, 4.9304000000000014, 5.058400000000002, 5.2006000000000006]","[4.3999000000000015, 4.5058, 4.6110000000000015, 4.7221, 4.8384, 4.9686, 5.0951, 5.2334000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
374,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3245.871923,3254.312213,8.440290000000005,3.3181000000000003,4.3276,1.0095,4.3276,4.4309,0.10329999999999996,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4309, 4.4327000000000005, 4.5372, 4.6648000000000005, 4.7667, 4.8884, 5.0214, 5.1529]","[4.4311, 4.4409, 4.5679, 4.6872, 4.8049, 4.9253, 5.0617, 5.1915]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
375,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3254.334023,3262.872713,8.538690000000315,3.3181000000000003,4.3276,1.0095,4.3276,4.5293,0.2016999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5293, 4.5307, 4.6674000000000015, 4.7774, 4.8962, 5.0318000000000005, 5.1958, 5.3740000000000006, 5.5368]","[4.5295000000000005, 4.5614, 4.6886, 4.8095, 4.9403000000000015, 5.0729000000000015, 5.2296000000000005, 5.4217, 5.5735]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
376,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3262.880023,3271.386313,8.506289999999808,3.3181000000000003,4.3276,1.0095,4.3276,4.4969,0.16929999999999978,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4969, 4.4994000000000005, 4.6202000000000005, 4.7286, 4.8647, 5.0017000000000005]","[4.497, 4.5357, 4.6527, 4.766100000000002, 4.9014000000000015, 5.0379000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
377,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3271.392223,3279.823613,8.431390000000192,3.3181000000000003,4.3276,1.0095,4.3276,4.4220000000000015,0.09440000000000026,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4220000000000015, 4.4236, 4.5404, 4.6381000000000006, 4.7759, 4.8985, 5.0403]","[4.4222, 4.4488, 4.5664, 4.6795, 4.8098, 4.9386, 5.0851000000000015]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
378,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3279.830623,3288.306913,8.476290000000063,3.3181000000000003,4.3276,1.0095,4.3276,4.4669,0.13929999999999956,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4669, 4.4684, 4.5944, 4.7008, 4.8450000000000015, 4.9957, 5.1534, 5.2745000000000015]","[4.4671, 4.4999, 4.6145000000000005, 4.7323, 4.8701, 5.0068, 5.1916, 5.3149000000000015]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
379,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3288.312723,3296.821713,8.508989999999812,3.3181000000000003,4.3276,1.0095,4.3276,4.4996,0.1719999999999997,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4996, 4.501, 4.618, 4.7368000000000015, 4.8513, 4.9753, 5.0973000000000015, 5.2368000000000015, 5.3895, 5.5844000000000005, 5.722]","[4.4998000000000005, 4.5296, 4.6394, 4.7631000000000006, 4.8779, 5.0088, 5.1365, 5.2749000000000015, 5.4288, 5.6233, 5.7652]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,335,36002,335,1.6.2,335_stage_training_v2_20220207-135748,2022-02-07,13:57:57.816721,15:07:56.081396,,
