Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P
53,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,489.569312,497.962414,8.393101999999999,3.3206,4.3301,1.0094999999999996,4.3301,4.3848,0.05470000000000042,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3848, 4.4908, 4.5848, 4.6878, 4.7957, 4.8925, 4.9956000000000005]","[4.4354000000000005, 4.529, 4.6217000000000015, 4.7271, 4.8334, 4.9266000000000005, 5.0341000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
54,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,497.978212,508.347814,10.369602000000043,3.3181000000000003,4.3696,1.0515,4.3276,4.3601,0.03249999999999975,aaa,aaa,1,,0,1,0,1,-70.0,[],[],"[4.3601, 4.4674000000000005, 4.5677, 4.6640000000000015, 4.7677000000000005]","[4.4037000000000015, 4.5089000000000015, 4.6058, 4.7003, 4.8182]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
55,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,508.380212,516.769014,8.388801999999998,3.3206,4.3301,1.0094999999999996,4.3301,4.3805000000000005,0.05040000000000066,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3805000000000005, 4.4819, 4.5792, 4.6819000000000015, 4.7761000000000005, 4.8742, 4.9749, 5.1029, 5.2265000000000015, 5.3608, 5.479, 5.5928, 5.7253]","[4.4284, 4.5231, 4.6213000000000015, 4.7199, 4.8122, 4.9117000000000015, 5.0200000000000005, 5.1384, 5.2597000000000005, 5.3707, 5.5026, 5.636, 5.7656]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
56,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,516.802112,527.1582139999998,10.356102000000078,3.3181000000000003,4.3561000000000005,1.0380000000000005,4.3276,4.3466000000000005,0.019000000000000128,aaa,aaa,1,,0,1,0,1,-70.0,"[4.371, 5.2309, 5.2806000000000015]","[4.3732000000000015, 5.2788, 5.2826]","[4.3466000000000005, 4.4421, 4.5503, 5.1029]","[4.3769, 4.4860000000000015, 4.5982, 5.1344]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
57,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,527.1853120000002,535.559314,8.374002000000019,3.3181000000000003,4.3276,1.0095,4.3276,4.3657,0.038100000000000016,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3657, 4.3807, 4.6835, 4.758, 4.8608, 4.963, 5.0748000000000015, 5.2064, 5.3206000000000016]","[4.372, 4.3884, 4.6893, 4.7946, 4.8941, 5.0021, 5.1172, 5.2345000000000015, 5.3585]",[4.3853],[4.4239999999999995],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
58,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,535.583512,543.949214,8.365701999999942,3.3206,4.3301,1.0094999999999996,4.3301,4.3574,0.027300000000000324,iaa,iaa,1,,0,0,1,1,70.0,[4.3662],[4.3703],"[4.3574, 4.4534, 4.5488, 4.6536, 4.75, 4.8459, 5.0775000000000015]","[4.3952, 4.4904, 4.5863000000000005, 4.6885, 4.7796, 4.8832, 5.1024]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
59,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,543.967612,552.336514,8.368901999999935,3.3181000000000003,4.3276,1.0095,4.3276,4.3606,0.032999999999999474,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3606, 4.3757, 4.3769, 4.3785, 4.3936, 4.5075, 4.5247, 4.6579000000000015, 4.73, 4.7694, 4.842700000000002, 4.9569, 5.0682, 5.3135]","[4.3646, 4.3766, 4.3771, 4.3806, 4.4201000000000015, 4.5089999999999995, 4.5409000000000015, 4.6609, 4.7318, 4.7736, 4.8789, 4.998, 5.1037, 5.356800000000002]",[4.371],[4.4127],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
60,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,552.3588120000002,562.760914,10.402102000000014,3.3181000000000003,4.4021,1.0839999999999996,4.3276,4.3926,0.0649999999999995,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5721, 4.6548]","[4.5747, 4.7033000000000005]",[4.3926],[4.4319000000000015],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
61,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,562.794812,571.414914,8.620101999999974,3.3181000000000003,4.3276,1.0095,4.3276,4.6118000000000015,0.28420000000000023,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6118000000000015, 4.8797000000000015, 4.9605000000000015, 5.060300000000002, 5.1770000000000005, 5.2809, 5.4034, 5.5428000000000015, 5.6477]","[4.6569, 4.8902, 4.9948000000000015, 5.0938, 5.2103, 5.3178, 5.4416, 5.5711, 5.6833]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
62,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,571.429512,579.8285139999998,8.399001999999996,3.3206,4.3301,1.0094999999999996,4.3301,4.3907,0.06059999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3907, 4.5101, 4.6187000000000005, 4.7185000000000015, 4.8181, 4.9325]","[4.4318, 4.5541, 4.6546, 4.7549, 4.8556, 4.9717]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
63,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,579.850012,588.212014,8.362001999999961,3.3181000000000003,4.3276,1.0095,4.3276,4.3537,0.026099999999999568,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3537, 4.4011000000000005, 4.5559, 4.6533000000000015, 4.7621, 4.8795, 4.9896, 5.255, 5.3899, 5.6876000000000015]","[4.3705, 4.4973, 4.5939000000000005, 4.6957, 4.8071, 4.921, 5.034, 5.3089, 5.4425, 5.6911000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
64,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,588.248512,598.629414,10.380901999999992,3.3206,4.3809000000000005,1.0603000000000002,4.3301,4.3714,0.041300000000000565,iaa,iaa,1,,0,0,1,1,70.0,[4.3714],[4.3771],"[4.4031, 4.5192000000000005]","[4.4469, 4.5615000000000006]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
65,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,598.643912,607.250014,8.606101999999964,3.3181000000000003,4.3276,1.0095,4.3276,4.5978,0.2702,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5978, 4.7423, 4.7605, 4.8324, 4.953600000000002, 5.0691000000000015]","[4.6422, 4.7508, 4.7635000000000005, 4.8747, 4.9924, 5.1029]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
66,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,607.280212,617.991414,10.711201999999957,3.3181000000000003,4.7112,1.3930999999999996,4.3276,4.7017000000000015,0.3741000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[5.1674000000000015, 5.1963]","[5.1794, 5.2120000000000015]","[4.7017000000000015, 4.842700000000002, 5.3532, 5.5084]","[4.7481, 4.8852, 5.3820000000000014, 5.5631]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
67,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,618.049512,628.467714,10.418201999999953,3.3181000000000003,4.4182000000000015,1.1001000000000012,4.3276,4.4087000000000005,0.08110000000000017,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6516, 4.7937, 4.8043000000000005]","[4.7035, 4.7983, 4.8045]","[4.4087000000000005, 4.6957, 4.8404, 5.702999999999999, 5.8217, 5.9615, 6.1252]","[4.4321, 4.7522, 4.8921, 5.7109000000000005, 5.8398, 5.985600000000002, 6.1564000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
68,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,628.490812,638.948414,10.457601999999953,3.3181000000000003,4.4576,1.1395,4.3276,4.4481,0.12049999999999984,aaa,aaa,1,,0,1,0,1,-70.0,"[4.808400000000002, 5.4099]","[4.8189, 5.428999999999999]","[4.4481, 4.9473, 5.2941, 5.4706]","[4.4843, 5.0001000000000015, 5.3477000000000015, 5.5356000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
69,1,1.0,0,1,0,,0.0,0.0,0.0,0.0,1,638.974312,649.350514,10.37620199999992,3.3206,4.3762,1.0555999999999996,4.3301,4.3667,0.036599999999999966,iaa,iaa,1,,0,0,1,1,70.0,[4.3667],[4.3745],"[4.3735, 4.5004]","[4.4218, 4.5528]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
70,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,649.363012,659.982314,10.619301999999948,3.3206,4.6193,1.2986999999999995,4.3301,4.6098,0.2797000000000001,iaa,iaa,1,,0,0,1,1,70.0,[4.6098],[4.6513],"[4.8697, 5.0718000000000005]","[4.9331000000000005, 5.1284]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
71,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,660.007212,670.4059139999998,10.398702000000073,3.3181000000000003,4.3987,1.0805999999999996,4.3276,4.3892,0.06159999999999944,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7044000000000015, 5.0394000000000005, 5.5517]","[4.772, 5.0531000000000015, 5.562]",[4.3892],[4.4335],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
72,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,670.421912,678.871414,8.449501999999939,3.3181000000000003,4.3276,1.0095,4.3276,4.4412,0.11359999999999992,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4412, 4.5676000000000005, 4.6883, 4.8, 4.9177, 5.0544, 5.2008, 5.3195000000000014]","[4.4898, 4.6190000000000015, 4.7319, 4.8450000000000015, 4.9585, 5.0614, 5.2137, 5.3734]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
73,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,678.896412,689.561914,10.665501999999947,3.3206,4.6655000000000015,1.3449000000000009,4.3301,4.6560000000000015,0.32590000000000074,iaa,iaa,1,,0,0,1,1,70.0,[4.6560000000000015],[4.6991000000000005],"[4.8278, 4.9859]","[4.8697, 5.0424000000000015]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
74,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,689.5825120000003,698.1965150000003,8.614003000000025,3.3181000000000003,4.3276,1.0095,4.3276,4.6057000000000015,0.27810000000000024,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6057000000000015, 4.8551, 4.9571000000000005, 5.0608, 5.1698, 5.2894000000000005, 5.4035]","[4.6512, 4.8836, 4.9904, 5.0966000000000005, 5.2073, 5.327999999999999, 5.4383]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
75,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,698.218112,706.622714,8.404601999999954,3.3206,4.3301,1.0094999999999996,4.3301,4.3963,0.06620000000000026,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.3963, 4.6333, 4.7396, 4.8469000000000015, 4.9444, 5.0656]","[4.4418000000000015, 4.6735000000000015, 4.7779, 4.8802, 4.9801, 5.0772]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
76,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,706.686512,717.0667139999997,10.380202000000057,3.3206,4.3802,1.0596,4.3301,4.3707,0.04060000000000042,iaa,iaa,1,,0,0,1,1,70.0,[4.3707],[4.3772],"[4.3953000000000015, 4.5127000000000015]","[4.4403000000000015, 4.5563]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
77,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,717.105512,725.671214,8.565701999999987,3.3181000000000003,4.3276,1.0095,4.3276,4.5574,0.2298,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5574, 4.6991000000000005, 4.7199, 4.7975, 4.9128, 5.0179, 5.1284, 5.2458]","[4.6035, 4.7152, 4.7228, 4.8391, 4.9487000000000005, 5.0531000000000015, 5.1684, 5.2825000000000015]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
78,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,725.696612,734.219214,8.522602000000006,3.3181000000000003,4.3276,1.0095,4.3276,4.5143,0.1867000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5143, 4.7554, 4.7763, 4.8535, 4.9573, 5.0721, 5.1848]","[4.5546000000000015, 4.7738000000000005, 4.7813, 4.8887, 4.9934, 5.1102, 5.2192]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
79,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,734.233012,742.7026139999997,8.469602000000009,3.3181000000000003,4.3276,1.0095,4.3276,4.4613000000000005,0.13370000000000015,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4613000000000005, 4.5251, 4.6272, 4.7385, 4.849, 4.9590000000000005, 5.0638000000000005, 5.1899000000000015, 5.3268, 5.4277000000000015]","[4.4626, 4.5657000000000005, 4.6747000000000005, 4.7809, 4.8896000000000015, 4.9955, 5.1009, 5.2011, 5.3346, 5.476]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
80,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,742.826312,751.2695150000003,8.443202999999926,3.3181000000000003,4.3276,1.0095,4.3276,4.4349,0.1072999999999995,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4349, 4.5504, 4.6527, 4.7579, 4.8613, 4.9731000000000005, 5.3469000000000015, 5.4724]","[4.4847, 4.5908000000000015, 4.692, 4.7933, 4.9, 5.0096, 5.3862000000000005, 5.511900000000002]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
81,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,751.296712,761.840214,10.543501999999991,3.3206,4.5435,1.2228999999999997,4.3301,4.534,0.2039,iaa,iaa,1,,0,0,1,1,70.0,[4.534],[4.5765],"[4.8053, 4.9612]","[4.8543, 5.0099]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
82,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,761.872512,770.442114,8.569601999999918,3.3181000000000003,4.3276,1.0095,4.3276,4.5613,0.2336999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[4.5613, 4.8156, 4.9265, 5.0359, 5.1455, 5.272, 5.3925, 5.516100000000002]","[4.6075, 4.8535, 4.9604, 5.0708, 5.181, 5.3016000000000005, 5.4255, 5.5525]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
83,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,770.4625120000003,780.976414,10.51390200000003,3.3206,4.5139000000000005,1.1933000000000002,4.3301,4.5044,0.17430000000000054,iaa,iaa,1,,0,0,1,1,70.0,"[4.5044, 4.6262, 4.6779, 4.7373, 5.292000000000001, 5.4300000000000015, 5.5791]","[4.551, 4.6563, 4.6904, 4.7527, 5.3156, 5.4747, 5.6190000000000015]","[4.6588, 4.7913000000000014, 5.4706, 5.6785000000000005]","[4.6853, 4.8083, 5.5308, 5.6909]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
84,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,781.0259120000003,791.536014,10.510102000000074,3.3206,4.5101,1.1895000000000002,4.3301,4.5006,0.17050000000000054,iaa,iaa,1,,0,0,1,1,70.0,"[4.5006, 4.5031, 4.5033, 4.5074000000000005, 4.5954000000000015, 5.0149, 5.0151, 5.0171, 5.0173000000000005, 5.0181]","[4.501, 4.5032000000000005, 4.5035, 4.5146000000000015, 4.6464, 5.0150000000000015, 5.0169999999999995, 5.0172, 5.018000000000002, 5.0202]","[4.8870000000000005, 5.0559]","[4.9354000000000005, 5.072]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
85,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,791.548812,799.918314,8.369502000000011,3.3181000000000003,4.3276,1.0095,4.3276,4.3612,0.03359999999999985,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3612, 4.4699, 4.4910000000000005, 4.513999999999999, 4.593, 4.6952, 4.8009, 4.9172]","[4.3877000000000015, 4.4828, 4.5014, 4.5165000000000015, 4.6278000000000015, 4.7299000000000015, 4.8398, 4.9548000000000005]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
86,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,799.935512,808.368415,8.43290300000001,3.3181000000000003,4.3276,1.0095,4.3276,4.4246,0.09699999999999953,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4246, 4.5548, 4.6523, 4.7583, 4.8557000000000015, 4.9649, 5.2262, 5.3696, 5.477600000000002]","[4.4718, 4.5847000000000016, 4.6884000000000015, 4.7886000000000015, 4.8908000000000005, 5.0011, 5.2727, 5.4051, 5.5111]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
87,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,808.384012,816.784514,8.400501999999959,3.3181000000000003,4.3276,1.0095,4.3276,4.3922,0.06459999999999955,aaa,aaa,1,,0,1,0,1,-70.0,"[4.3922, 4.4989, 4.5956, 4.7013, 4.8041, 4.9203, 5.1613000000000016]","[4.4378, 4.5347, 4.6368, 4.7381, 4.8418, 4.9609000000000005, 5.2127]","[5.7608000000000015, 5.8947, 6.1779]","[5.7747, 5.8983, 6.2024]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
88,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,816.819212,825.254014,8.43480199999999,3.3181000000000003,4.3276,1.0095,4.3276,4.4265,0.09889999999999954,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4265, 4.5366, 4.6329, 4.7369, 4.8494, 4.9571000000000005, 5.0729000000000015]","[4.4744, 4.5758, 4.6734, 4.7771, 4.8889000000000005, 4.9935, 5.1135]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
89,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,825.3076120000003,833.734414,8.426802000000066,3.3181000000000003,4.3276,1.0095,4.3276,4.4185,0.09089999999999954,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4185, 4.6285, 4.7333, 4.8406, 4.9495000000000005, 5.0741000000000005, 5.1908]","[4.4602, 4.6633, 4.7671, 4.8731, 4.9872000000000005, 5.1071, 5.2342]",[],[],20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
90,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,833.751512,842.2884140000001,8.536901999999941,3.3206,4.3301,1.0094999999999996,4.3301,4.5286,0.19850000000000007,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.5286, 4.636, 4.7105000000000015, 4.8193, 4.9199, 5.0143, 5.1186]","[4.5593, 4.6428, 4.7557, 4.8571, 4.9484, 5.0481, 5.1564000000000005]",20,0.5,2.0,0.5,3,3,1,0,0,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,329,36010,329,1.6.2,329_stage_training_v2_20220210-120147,2022-02-10,12:01:56.152104,13:11:59.436948,,
