Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P
616,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3400.451931,3405.313234,4.861303000000135,3.3206,3.8613,0.5406999999999997,3.5706,3.5943,0.023699999999999832,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.5943, 3.6034, 3.7023, 3.8113, 3.9254, 4.026]","[3.6018000000000003, 3.6198, 3.7367, 3.8463, 3.9551, 4.0611000000000015]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
617,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3405.328631000001,3410.1721340000013,4.843503000000055,3.3181000000000003,3.8435,0.5253999999999999,3.5681000000000003,3.5767,0.008599999999999941,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5767, 3.6879, 3.7896, 3.9067, 4.1508, 4.2878]","[3.6163, 3.7164, 3.8262, 3.9318, 4.1981, 4.3173]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
618,0,1.0,0,1,0,0.0,0.0,1.0,1.0,0.0,1,3410.1816310000013,3416.8720340000004,6.6904030000000585,3.3181000000000003,3.6904,0.3722999999999996,3.5681000000000003,3.6809,0.1128,aaa,aaa,1,,0,1,0,1,-70.0,"[3.9011, 4.0175]","[3.9211, 4.0703000000000005]","[3.4026, 3.5481000000000003, 3.6809]","[3.4331, 3.5538000000000003, 3.7169]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
619,0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1,3416.894831,3421.883933,4.989102000000003,3.3181000000000003,3.9891,0.6709999999999998,3.5681000000000003,3.7223,0.1541999999999999,aaa,aaa,1,,0,1,0,1,-70.0,"[3.7223, 3.8354, 3.9353, 4.0369, 4.1498, 4.5662]","[3.7629, 3.8705, 3.9659, 4.0735, 4.1862, 4.5721]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
620,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3421.91573,3426.880633,4.9649030000000485,3.3206,3.9649,0.6442999999999999,3.5706,3.6979,0.12729999999999994,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.5705, 3.6979, 3.8123, 3.9165]","[3.5901, 3.7369, 3.846, 3.9492]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
621,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3426.91003,3431.839133,4.929102999999942,3.3181000000000003,3.9291,0.6109999999999998,3.5681000000000003,3.6623,0.09419999999999984,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6623, 3.7697, 3.8717, 3.9829]","[3.6976, 3.7965, 3.9007, 4.0178]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
622,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,3431.85433,3438.444033,6.5897030000001005,3.3206,3.5897,0.2690999999999999,3.5706,3.5802,0.009599999999999831,iaa,iaa,1,,0,0,1,1,70.0,"[3.5802, 3.7083]","[3.6296, 3.7548]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
623,0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,3438.46153,3445.080233,6.618703000000098,3.3181000000000003,3.6187,0.30059999999999976,3.5681000000000003,3.6092,0.041099999999999685,aaa,aaa,1,,0,1,0,1,-70.0,[],[],"[3.6092, 4.1115]","[3.6331, 4.1451]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
624,0,0.0,0,1,0,0.0,0.0,0.0,1.0,1.0,1,3445.09543,3451.893933,6.798502999999982,3.3181000000000003,3.7985,0.4804,3.5681000000000003,3.789,0.22089999999999987,aaa,aaa,1,,0,1,0,1,-70.0,[3.9904],[4.0137],"[3.7889999999999997, 4.2095]","[3.7984, 4.2137]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
625,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,3451.91703,3456.802833,4.885803000000124,3.3206,3.8858,0.5651999999999999,3.5706,3.6188,0.04820000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6188, 3.8787]","[3.6465, 3.9119]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
626,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3456.81943,3461.725332,4.905901999999969,3.3206,3.9059,0.5852999999999997,3.5706,3.6389,0.0682999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6389, 3.7507, 3.8538, 3.9678, 4.2202]","[3.6722, 3.7836, 3.8882, 4.0007, 4.2375]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
627,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3461.75313,3467.267933,5.514803000000029,3.9442,4.5148,0.5706000000000002,4.1942,4.248,0.05379999999999985,aaa,aaa,1,,0,1,0,1,-70.0,"[4.248, 4.3835000000000015, 4.5032000000000005]","[4.3015, 4.4289000000000005, 4.5504]","[3.3005, 3.4152]","[3.3261000000000003, 3.4562000000000004]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
628,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3467.2778299999995,3472.122033,4.844203000000107,3.3181000000000003,3.8442,0.5260999999999996,3.5681000000000003,3.5774000000000004,0.009300000000000086,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5774000000000004, 3.6928, 3.8126]","[3.6137, 3.7399, 3.8472]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
629,1,0.0,0,0,1,0.0,,1.0,,,0,3472.13783,3477.717933,5.580102999999781,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
630,1,,1,0,0,0.0,1.0,,1.0,,1,3477.72703,3482.701133,4.974103000000014,3.3206,3.9741,0.6534999999999997,3.5706,3.7071,0.13649999999999984,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7071, 3.8178, 3.9255, 4.0331]","[3.7371, 3.846, 3.9546, 4.0624]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
631,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3482.72703,3487.759033,5.032002999999804,3.3181000000000003,4.032,0.7138999999999998,3.5681000000000003,3.7652,0.19709999999999986,aaa,aaa,1,,0,1,0,1,-70.0,"[3.7652, 3.8937, 3.9921, 4.1091000000000015]","[3.81, 3.9187, 4.0249000000000015, 4.1318]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
632,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3487.78713,3492.891033,5.103902999999718,3.3181000000000003,4.1039,0.7858,3.5681000000000003,3.8371,0.2690000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[3.8371, 3.9486, 4.0483, 4.1549000000000005, 4.2698]","[3.8739, 3.9737, 4.0776, 4.1893, 4.3017]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
633,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3492.90713,3497.981133,5.074003000000174,3.3181000000000003,4.074,0.7558999999999996,3.5681000000000003,3.8072,0.2391000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[3.8072, 3.9335, 4.0323, 4.1399, 4.2532000000000005, 4.6303, 4.7611]","[3.8514, 3.9617, 4.0686, 4.1744, 4.2827, 4.6722, 4.7895]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
634,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3497.99083,3503.081933,5.091102999999748,3.3206,4.0911,0.7704999999999997,3.5706,3.8241,0.25349999999999984,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.8241, 3.9495, 4.0455000000000005, 4.1528, 4.2700000000000005, 4.3801000000000005]","[3.8667, 3.9739999999999998, 4.0776, 4.1833, 4.3005, 4.4149]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
635,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3503.10393,3508.116433,5.012502999999923,3.3181000000000003,4.0125,0.6943999999999999,3.5681000000000003,3.7457,0.17759999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[3.7457, 3.8779, 3.9762, 4.0878000000000005, 4.2013, 4.3218000000000005]","[3.7931, 3.9003, 4.0053, 4.1185, 4.2322000000000015, 4.3356]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
636,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3508.12543,3513.188933,5.063502999999856,3.3206,4.0635,0.7429000000000001,3.5706,3.7965,0.2258999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7965, 3.9069, 4.0132, 4.1184]","[3.8267, 3.9436, 4.0469, 4.1503000000000005]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
637,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,3513.2036299999995,3520.004233,6.800603000000138,3.3181000000000003,3.8006,0.4824999999999999,3.5681000000000003,3.7911,0.22299999999999984,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[3.7911],[3.8302],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
638,0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,1,3520.02033,3524.944733,4.924402999999983,3.3181000000000003,3.9244,0.6062999999999996,3.5681000000000003,3.6576,0.08949999999999969,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6576, 3.7788, 3.8825, 3.9979, 4.1241, 4.4077]","[3.7021, 3.8111, 3.9166, 4.0287000000000015, 4.1463, 4.4254]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
639,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3524.96093,3529.816633,4.855702999999721,3.3181000000000003,3.8557,0.5375999999999999,3.5681000000000003,3.5889,0.02079999999999993,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5889, 3.7121, 3.8347]","[3.6267, 3.7538, 3.8644]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
640,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,3529.82653,3536.476933,6.6504030000000975,3.3206,3.6504,0.32979999999999965,3.5706,3.6409,0.07030000000000003,iaa,iaa,1,,0,0,1,1,70.0,"[3.6409, 3.7505]","[3.6755, 3.8004]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
641,0,1.0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,3536.50703,3543.293333,6.786302999999862,3.3181000000000003,3.7863,0.4682,3.5681000000000003,3.7768,0.20869999999999989,aaa,aaa,1,,0,1,0,1,-70.0,[4.0176],[4.0367000000000015],[3.7768],[3.8085],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
642,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,3543.31343,3548.208633,4.895203000000038,3.3206,3.8952,0.5745999999999998,3.5706,3.6282,0.057599999999999874,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6282, 3.7354, 3.8437, 3.9419, 4.0661000000000005, 4.1755]","[3.6598, 3.7623, 3.8639, 3.9761, 4.0812, 4.2055]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
643,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,3548.21873,3555.170833,6.952103000000077,3.3181000000000003,3.9521,0.6339999999999999,3.5681000000000003,3.9426,0.37449999999999983,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[3.9426],[3.9714],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
644,1,1.0,1,0,0,0.0,1.0,0.0,1.0,1.0,1,3555.17923,3560.648933,5.469702999999755,3.3206,4.4697000000000005,1.1491000000000002,3.5706,4.2027,0.6320999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.2027, 4.3123000000000005, 4.4072000000000005, 4.5142000000000015]","[4.2277000000000005, 4.3328000000000015, 4.4383, 4.5447000000000015]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
645,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3560.66513,3565.581133,4.9160030000002735,3.3206,3.9160000000000004,0.5953999999999997,3.5706,3.649,0.0783999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6489999999999996, 3.6566, 3.7497, 3.8472, 3.9528, 4.0774]","[3.6558, 3.671, 3.7711, 3.8769, 3.9819999999999998, 4.0899]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
646,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3565.59633,3570.781833,5.185503000000153,3.3181000000000003,4.1855,0.8674,3.5681000000000003,3.9187,0.3506,aaa,aaa,1,,0,1,0,1,-70.0,"[3.9187, 4.0434]","[3.96, 4.0783000000000005]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
647,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3570.79113,3575.682933,4.891802999999982,3.3206,3.8918,0.5711999999999997,3.5706,3.6248,0.054199999999999804,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.6248, 3.7396]","[3.6592, 3.7742]",20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
648,1,1.0,0,0,1,0.0,,1.0,,,0,3575.6928299999995,3581.272933,5.580103000000236,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
649,1,,0,0,1,0.0,,,,,0,3581.29933,3586.879433,5.580103000000236,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
650,1,,0,0,1,0.0,,,,,0,3586.89343,3592.473533,5.580102999999781,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
651,0,,1,0,0,0.0,1.0,,0.0,,1,3592.4907299999995,3597.422633,4.9319030000001485,3.3181000000000003,3.9319,0.6137999999999999,3.5681000000000003,3.6651,0.09699999999999998,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6651, 3.7813, 3.8959, 4.1251]","[3.7060000000000004, 3.812, 3.9147, 4.1614]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
652,1,0.0,0,0,1,0.0,,1.0,,,0,3597.45083,3603.030933,5.580102999999781,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
653,0,,0,0,1,0.0,,,,,0,3603.04253,3608.620133,5.577602999999727,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
654,0,,0,0,1,0.0,,,,,0,3608.63023,3614.207833,5.577602999999727,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
655,0,,0,0,1,0.0,,,,,0,3614.22263,3619.800233,5.577602999999727,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
656,1,,0,0,1,0.0,,,,,0,3619.81003,3625.390133,5.580102999999781,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
657,0,,0,0,1,0.0,,,,,0,3625.40033,3630.977933,5.577603000000181,3.3181000000000003,4.5776,1.2595,3.5681000000000003,4.5681,1.0,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220209-115837,2022-02-09,11:58:47.587767,12:59:24.326651,,
0,0,,1,0,0,0.0,1.0,,0.0,,1,0.355532,5.390735,5.035203,3.3181000000000003,4.0352000000000015,0.7171000000000012,3.5754,3.7684,0.1930000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[3.7684, 3.8936, 3.9991, 4.1191]","[3.8176, 3.92, 4.0434, 4.154]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220210-124943,2022-02-10,12:49:53.677835,13:13:08.359991,,
1,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,5.434532,10.454435,5.019903,3.3181000000000003,4.0199,0.7017999999999995,3.5754,3.7531,0.1777000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[3.7531, 3.8825, 3.9934, 4.1158, 4.3981, 4.5406]","[3.804, 3.9168, 4.0394000000000005, 4.1542, 4.4515, 4.5871]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220210-124943,2022-02-10,12:49:53.677835,13:13:08.359991,,
2,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,10.484932,15.569935000000001,5.085002999999999,3.3181000000000003,4.085,0.7668999999999997,3.5754,3.8182,0.2427999999999999,aaa,aaa,1,,0,1,0,1,-70.0,"[3.8182, 3.9328, 4.0406, 4.1568000000000005, 4.2769, 4.6816, 4.82]","[3.8664, 3.9663, 4.08, 4.1963, 4.312, 4.7034, 4.8578]",[],[],20,0.5,2.0,0.5,2,0,1,0,0,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,334,36003,334,1.6.2,334_stage_training_v2_20220210-124943,2022-02-10,12:49:53.677835,13:13:08.359991,,
