Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,RespWin,ITI,WarmUp,RecoveryMode
211,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,1969.553731,1978.228934,8.675203000000009,3.3206,4.3301,1.0094999999999996,4.4801,4.6672,0.18710000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6672, 4.7937, 4.8919999999999995, 4.9985, 5.1083, 5.2243]","[4.6988, 4.8180000000000005, 4.9214, 5.0360000000000005, 5.1458, 5.2665000000000015]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
212,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,1978.250531,1986.940734,8.69020300000011,3.3206,4.3301,1.0094999999999996,4.4801,4.6822,0.20209999999999967,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6822, 4.8064, 4.9016, 4.9981, 5.1126000000000005, 5.2236, 5.3359000000000005, 5.4709, 5.6063]","[4.7172, 4.833, 4.9356, 5.0312, 5.1394, 5.2585000000000015, 5.3749, 5.4948000000000015, 5.6129999999999995]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
213,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,1986.968931,1995.615134,8.646202999999787,3.3181000000000003,4.3276,1.0095,4.4776,4.6388,0.1612,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6388, 4.7374, 4.836, 4.9302, 5.0338, 5.1357, 5.2397, 5.3485000000000005, 5.4556, 5.5666, 5.6861000000000015, 5.788200000000002, 5.9044, 6.1926000000000005]","[4.6752, 4.7758, 4.8714, 4.9672, 5.0736, 5.1753, 5.2807, 5.3875, 5.4948000000000015, 5.6097, 5.718, 5.8288, 5.9517000000000015, 6.223400000000002]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
214,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,1995.653831,2004.309034,8.655203000000029,3.3181000000000003,4.3276,1.0095,4.4776,4.6478,0.17020000000000035,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6478, 4.7467000000000015, 4.8472, 4.9469, 5.0520000000000005, 5.1560000000000015, 5.269, 5.3756, 5.4819]","[4.6847, 4.7853, 4.8855, 4.9860000000000015, 5.0921, 5.1953000000000005, 5.3029, 5.4126, 5.5195]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
215,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2004.334631,2013.000634,8.666003000000046,3.3181000000000003,4.3276,1.0095,4.4776,4.6586,0.18100000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6586, 4.7585000000000015, 4.8574, 4.958, 5.0608, 5.1695, 5.2722000000000016, 5.3756, 5.4796000000000005, 5.587999999999999, 5.7035, 5.8519000000000005]","[4.692, 4.7991, 4.8956, 4.9983, 5.0989, 5.2043, 5.3093, 5.4085, 5.5174, 5.6267000000000005, 5.7447, 5.881]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
216,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2013.022531,2023.655934,10.633402999999817,3.3206,4.6334,1.3127999999999995,4.4801,4.6239,0.1437999999999997,iaa,iaa,1,,0,0,1,1,70.0,"[4.6239, 4.7235000000000005]","[4.6588, 4.7612000000000005]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
217,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,2023.666631,2034.339934,10.673303000000033,3.3206,4.6733,1.3527,4.4801,4.6638,0.1837,iaa,iaa,1,,0,0,1,1,70.0,"[4.6638, 4.7780000000000005, 4.7858]","[4.7002000000000015, 4.7813, 4.8097]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
218,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2034.353331,2043.012734,8.659402999999884,3.3181000000000003,4.3276,1.0095,4.4776,4.652,0.17440000000000033,aaa,aaa,1,,0,1,0,1,-70.0,"[4.652, 4.7586, 4.8497, 4.9634, 5.0695000000000014, 5.1779, 5.2849, 5.3967, 5.5, 5.604, 5.7201]","[4.69, 4.7851, 4.8916, 5.0005000000000015, 5.109, 5.2156, 5.3211, 5.4324, 5.5344000000000015, 5.6431, 5.7542]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
219,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2043.038131,2051.702034,8.663902999999891,3.3206,4.3301,1.0094999999999996,4.4801,4.6559,0.17579999999999973,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6559, 4.7655, 4.8644, 4.9631, 5.0611000000000015, 5.1709000000000005, 5.2781, 5.3965000000000005, 5.5134, 5.6619, 5.800000000000002]","[4.6898, 4.7891, 4.8912, 4.9935, 5.0958000000000006, 5.2037, 5.3119000000000005, 5.4269, 5.5455000000000005, 5.6849, 5.8173]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
220,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2051.719231,2060.373434,8.654203000000052,3.3181000000000003,4.3276,1.0095,4.4776,4.6468,0.16920000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6468, 4.7461, 4.8478, 4.9481, 5.0504000000000016, 5.1572000000000005, 5.2545, 5.3655, 5.4744, 5.5846, 5.6876000000000015, 5.8020000000000005, 5.9098000000000015, 6.0418, 6.1852]","[4.6821, 4.7847, 4.8855, 4.9847, 5.0895, 5.191, 5.2906, 5.4014000000000015, 5.5083, 5.6141000000000005, 5.7280000000000015, 5.8354, 5.953200000000002, 6.0783000000000005, 6.2142]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
221,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2060.406831,2069.095834,8.689003000000412,3.3206,4.3301,1.0094999999999996,4.4801,4.681,0.20089999999999986,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.681, 4.7905000000000015, 4.8862000000000005, 4.9854, 5.2182, 5.3279000000000005, 5.4620000000000015, 5.5783000000000005]","[4.7184, 4.8185, 4.9212, 5.0223, 5.2528000000000015, 5.3617, 5.4703, 5.5991]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
222,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2069.117231,2077.739534,8.622302999999647,3.3181000000000003,4.3276,1.0095,4.4776,4.6149,0.13730000000000064,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6149, 4.7103, 4.8143, 4.9106000000000005, 5.0088, 5.1176, 5.2213, 5.327000000000001, 5.4284, 5.5422, 5.6592, 5.7652, 5.8739, 5.9938, 6.1178, 6.2326000000000015]","[4.6476000000000015, 4.7486000000000015, 4.852, 4.9458, 5.0497000000000005, 5.1525, 5.2566000000000015, 5.3636, 5.468, 5.5796, 5.6916, 5.801, 5.915100000000002, 6.0332, 6.1537000000000015, 6.2702]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
223,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,2077.751831,2088.432934,10.681102999999895,3.3206,4.6811,1.3604999999999996,4.4801,4.6716000000000015,0.19150000000000045,iaa,iaa,1,,0,0,1,1,70.0,[4.6716000000000015],[4.7037],[4.9319999999999995],[4.9676],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
224,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,2088.454531,2097.147534,8.693003000000317,3.3206,4.3301,1.0094999999999996,4.4801,4.6850000000000005,0.2049000000000003,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6850000000000005, 4.7982000000000005, 4.9026000000000005, 5.0155, 5.1162, 5.2225, 5.332400000000002, 5.4564, 5.6036]","[4.7195, 4.8279000000000005, 4.9318, 5.0441, 5.1461000000000015, 5.2556, 5.3682, 5.4912, 5.6304]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
225,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2097.167631,2105.839534,8.671903000000384,3.3181000000000003,4.3276,1.0095,4.4776,4.6645,0.1869000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6645, 4.7586, 4.8642, 4.961, 5.0629, 5.167000000000001, 5.2709, 5.3765, 5.4948000000000015, 5.6047, 5.7184]","[4.6948, 4.7996, 4.9019, 5.0009000000000015, 5.1017, 5.2029000000000005, 5.3102, 5.4153, 5.5303, 5.6428, 5.7568]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
226,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2105.880231,2114.551034,8.670802999999978,3.3181000000000003,4.3276,1.0095,4.4776,4.6634,0.1858000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6634, 4.7638, 4.8571, 4.9568, 5.0595]","[4.6997, 4.7988, 4.8900000000000015, 4.9931, 5.0985000000000005]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
227,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,2114.584331,2125.265534,10.681203000000096,3.3181000000000003,4.6812000000000005,1.3631000000000002,4.4776,4.6717,0.1941000000000006,aaa,aaa,1,,0,1,0,1,-70.0,[],[],[4.6717],[4.7040000000000015],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
228,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,2125.655231,2134.333034,8.67780300000004,3.3206,4.3301,1.0094999999999996,4.4801,4.6698,0.1897000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6698, 4.7768000000000015, 4.8783, 4.9788000000000014, 5.0837, 5.1867, 5.3058000000000005, 5.4246, 5.5378, 5.6648000000000005]","[4.7035, 4.8021, 4.9075000000000015, 5.0097000000000005, 5.1131, 5.2252, 5.3352, 5.4478, 5.5698, 5.6987000000000005]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
229,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,2134.345431,2143.013034,8.667602999999872,3.3206,4.3301,1.0094999999999996,4.4801,4.6596,0.1795,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6596, 4.7826, 4.8782000000000005, 4.9948000000000015, 5.0979, 5.242000000000001, 5.374700000000002]","[4.7041, 4.8059, 4.9043, 5.0198, 5.1323, 5.2508, 5.3831000000000016]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
230,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2143.036131,2153.728934,10.692803000000367,3.3181000000000003,4.6928,1.3746999999999998,4.4776,4.6833,0.20570000000000024,aaa,aaa,1,,0,1,0,1,-70.0,[],[],"[4.6833, 4.7944]","[4.7201, 4.82]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
231,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,2153.740431,2162.421834,8.681403000000046,3.3206,4.3301,1.0094999999999996,4.4801,4.6734,0.1932999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6734, 4.7836, 4.902, 5.0144, 5.1303, 5.2624]","[4.7091, 4.8184000000000005, 4.9354000000000005, 5.0468, 5.1637, 5.2899]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
232,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2162.433131,2171.102634,8.669503000000077,3.3181000000000003,4.3276,1.0095,4.4776,4.6621000000000015,0.1845000000000008,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6621000000000015, 4.7632, 4.8625, 4.9596, 5.0637, 5.1732000000000005, 5.2777, 5.3896000000000015, 5.4964, 5.6022, 5.7266, 5.9876000000000005]","[4.6977, 4.801, 4.9009, 4.9952000000000005, 5.107, 5.2118, 5.3161000000000005, 5.4279, 5.5336, 5.6461000000000015, 5.7652, 6.0222000000000016]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
233,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2171.123831,2179.769134,8.64530300000024,3.3206,4.3301,1.0094999999999996,4.4801,4.6373000000000015,0.15720000000000045,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6373000000000015, 4.7359, 4.8302000000000005, 4.9379, 5.051, 5.1631, 5.2856000000000005, 5.4154]","[4.6641, 4.7672, 4.8624, 4.9759, 5.0883, 5.1968000000000005, 5.3189, 5.4477]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
234,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,2179.806731,2190.452534,10.645802999999887,3.3206,4.6458,1.3252000000000002,4.4801,4.6363,0.15620000000000012,iaa,iaa,1,,0,0,1,1,70.0,[4.6363],[4.6736],[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
235,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,2190.502231,2199.178834,8.676602999999886,3.3181000000000003,4.3276,1.0095,4.4776,4.6692,0.1916000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6692, 4.7741, 4.878, 4.9828, 5.0869, 5.1896]","[4.7071000000000005, 4.8137, 4.917, 5.0204, 5.1222, 5.2272]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
236,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,2199.194331,2207.844134,8.649802999999793,3.3181000000000003,4.3276,1.0095,4.4776,4.6424,0.1648000000000005,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6424, 4.7455, 4.848, 4.955, 5.0581000000000005, 5.16, 5.2658000000000005, 5.3719, 5.4825, 5.5945, 5.7034, 5.7103, 5.8275000000000015, 5.9349, 6.0397, 6.1553, 6.2838]","[4.6795, 4.7828, 4.8865, 4.9886, 5.0949, 5.2, 5.3036, 5.4107, 5.5198, 5.6293000000000015, 5.7075000000000005, 5.7467000000000015, 5.8618000000000015, 5.9718, 6.0854, 6.1995000000000005, 6.3264000000000005]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
237,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2207.859831,2216.511434,8.651602999999795,3.3206,4.3301,1.0094999999999996,4.4801,4.6436,0.16349999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6436, 4.7509000000000015, 4.8571, 4.9576, 5.0522, 5.1771, 5.2832, 5.3924, 5.5143]","[4.6736, 4.7826, 4.8887, 4.9854, 5.0861, 5.1956000000000016, 5.3143, 5.4298, 5.5504000000000016]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
238,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2216.544231,2225.483034,8.938803000000009,3.3181000000000003,4.3276,1.0095,4.4776,4.9314,0.4538000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.9314, 5.0537, 5.1467, 5.2632, 5.372000000000001, 5.4766, 5.5829, 5.6977, 5.8209]","[4.9606, 5.0826, 5.192, 5.301, 5.4083000000000006, 5.5169000000000015, 5.625, 5.7363, 5.857]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
239,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2225.498531,2234.132434,8.633902999999918,3.3206,4.3301,1.0094999999999996,4.4801,4.6259000000000015,0.14580000000000035,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6259000000000015, 4.7328, 4.8389000000000015, 4.9380000000000015, 5.038, 5.149100000000002, 5.2709, 5.4055]","[4.6573, 4.7642000000000015, 4.8673, 4.9712000000000005, 5.0707, 5.1829, 5.3027000000000015, 5.4226]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
240,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,2234.171131,2244.834034,10.662902999999917,3.3181000000000003,4.6629000000000005,1.3448000000000002,4.4776,4.6534,0.17580000000000062,aaa,aaa,1,,0,1,0,1,-70.0,[5.187],[5.2307000000000015],[4.6534],[4.6881],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
241,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,2244.860431,2253.539134,8.678703000000041,3.3181000000000003,4.3276,1.0095,4.4776,4.6713000000000005,0.19370000000000065,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6713000000000005, 4.7785, 4.8749, 4.9759, 5.0759, 5.1898, 5.3034, 5.4199]","[4.708, 4.8113, 4.9159000000000015, 5.0127000000000015, 5.1181, 5.227600000000002, 5.3393000000000015, 5.4576]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
242,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,2253.560231,2262.264434,8.704203000000234,3.3206,4.3301,1.0094999999999996,4.4801,4.6962,0.2161,iaa,iaa,1,,0,0,1,1,70.0,[5.6682000000000015],[5.6858],"[4.6962, 4.8042, 4.9029, 4.9999, 5.1025, 5.2029000000000005, 5.3159, 5.4311, 5.542999999999999, 6.0749]","[4.7232, 4.819, 4.9300000000000015, 5.0304, 5.1316000000000015, 5.2357000000000005, 5.3452, 5.4613000000000005, 5.5772, 6.0826]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
243,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,2262.276131,2272.966034,10.689902999999957,3.3206,4.6899000000000015,1.3693000000000013,4.4801,4.6804000000000014,0.2003000000000004,iaa,iaa,1,,0,0,1,1,70.0,"[4.6804000000000014, 4.7716]","[4.707, 4.8083]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
244,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,2272.995031,2281.647834,8.652802999999949,3.3206,4.3301,1.0094999999999996,4.4801,4.6448,0.16469999999999985,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.6448, 4.7606, 4.8601, 4.9702, 5.0745000000000005, 5.1808000000000005, 5.291, 5.4075000000000015, 5.5243]","[4.6833, 4.7863000000000016, 4.893, 4.9996, 5.1075, 5.2129, 5.3260000000000005, 5.442, 5.5575]",0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
245,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,2281.663631,2290.289834,8.62620300000026,3.3181000000000003,4.3276,1.0095,4.4776,4.6188,0.14120000000000044,aaa,aaa,1,,0,1,0,1,-70.0,"[4.6188, 4.7055, 4.8046000000000015, 4.9026000000000005, 5.0036000000000005, 5.1178, 5.222, 5.3411]","[4.6431, 4.7464, 4.8409, 4.9387, 5.0470000000000015, 5.1603, 5.2668, 5.3767000000000005]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,-70.0,0.0,,,,
246,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,2290.319231,2300.991734,10.672503000000232,3.3181000000000003,4.6725,1.3544,4.4776,4.663,0.18540000000000045,aaa,aaa,1,,0,1,0,1,-70.0,[4.9352],[4.9534],[4.663],[4.7002000000000015],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
247,1,1.0,0,1,0,,0.0,0.0,0.0,0.0,1,2301.022531,2311.717234,10.694703000000116,3.3206,4.6947,1.3741,4.4801,4.6852,0.20509999999999984,iaa,iaa,1,,0,0,1,1,70.0,"[4.6852, 4.7889]","[4.7208000000000006, 4.8282]",[],[],0,0.5,2.0,0.5,3,4,1,0,1,/dev/ttyACM36,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod6,326,36003,326,1.6.2,326_stage_training_v2_20220228-103334,2022-02-28,10:33:43.319542,11:33:43.871440,70.0,0.0,,,,
