Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize,Drug,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
186,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1026.317233,1031.464236,5.1470030000000415,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1394,0.3117999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1394, 4.2798, 4.4325, 4.6026, 4.7635000000000005]","[4.2038, 4.3504000000000005, 4.516, 4.6751000000000005, 4.8261]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.0022310007836535872,0.9977689992163489
187,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1031.474232,1036.604736,5.1305039999999735,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1222,0.2921,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1222, 4.2477, 4.3777, 4.511, 4.649, 4.7837000000000005, 4.9185]","[4.1681, 4.3049, 4.4292, 4.5647, 4.6984, 4.8306, 4.9634]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.0031419436733346453,0.9968580563266772
188,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1036.615232,1041.778836,5.16360399999985,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1560000000000015,0.3284000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1560000000000015, 4.2922, 4.4497, 4.6078, 4.7678, 4.9086]","[4.2023, 4.3535, 4.5203000000000015, 4.6850000000000005, 4.8248000000000015, 4.9598]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.0035675500163343797,0.9964324499836683
189,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1041.790733,1046.9109369999999,5.120204000000059,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1119,0.2818,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1119, 4.2385, 4.381, 4.5104000000000015, 4.6465000000000005, 4.7736, 4.9094000000000015, 5.0424000000000015]","[4.1443, 4.2875000000000005, 4.4315, 4.5637, 4.6934000000000005, 4.8196, 4.9537, 5.0828000000000015]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.004817786735777451,0.9951822132642271
190,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1046.922032,1052.086536,5.164504000000079,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1562,0.3260999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1562, 4.2749000000000015, 4.4148000000000005, 4.5472, 4.6782, 4.812, 4.9497]","[4.1944, 4.3275000000000015, 4.4689000000000005, 4.5999, 4.7294, 4.8579, 4.9916]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.005149264365193672,0.9948507356348033
191,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1052.096733,1057.221536,5.124802999999928,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1165,0.2864,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1165, 4.2284000000000015, 4.357, 4.4858, 4.6145000000000005, 4.753, 4.8772]","[4.1571, 4.2737, 4.4056000000000015, 4.5343, 4.6624, 4.7912, 4.9172]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.004205416311129735,0.9957945836888652
192,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1057.232332,1062.450136,5.217803999999886,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2102,0.3826000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2102, 4.3347, 4.4867, 4.6532, 4.8116, 4.9647000000000014, 5.122999999999999]","[4.2494000000000005, 4.3948, 4.5619000000000005, 4.7237, 4.8845, 5.0273, 5.1606000000000005]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.0022120063152977184,0.9977879936846946
193,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1062.4611320000001,1067.6225359999999,5.161404000000175,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1538,0.3262,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1538, 4.2821, 4.428, 4.5817000000000005, 4.7385, 4.8851]","[4.1961, 4.3393000000000015, 4.4974, 4.6532, 4.8032, 4.9274]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.0030180092455061205,0.9969819907545079
194,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1067.633432,1072.742336,5.108903999999939,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1006,0.2704999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1006, 4.218999999999999, 4.3517, 4.4749, 4.6031, 4.7315000000000005, 4.8617, 5.0158000000000005]","[4.1413, 4.2679, 4.3995000000000015, 4.5246, 4.6477, 4.7772000000000014, 4.9015, 5.0359]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.007739620620364003,0.992260379379626
195,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1072.752432,1077.903136,5.150703999999905,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1431,0.3155000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1431, 4.2772000000000014, 4.4335, 4.5865, 4.7367, 4.8768]","[4.1876, 4.34, 4.5046, 4.6482, 4.7878, 4.921]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.01137037340029743,0.9886296265997132
196,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1077.913532,1083.071536,5.158003999999892,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1497,0.3195999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1497, 4.2626, 4.3923000000000005, 4.5111, 4.6507000000000005, 4.7991]","[4.1849, 4.3164, 4.4408, 4.5659, 4.7009, 4.8213]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.018682907269798925,0.9813170927301954
197,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1083.082232,1090.231337,7.149104999999963,2.8206,4.149,1.3283999999999998,3.8301,4.1489,0.3188,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1489, 4.2942, 4.4565, 4.6278000000000015, 4.7825000000000015]","[4.2061, 4.3651, 4.5353, 4.6902, 4.8377]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.025474382779792307,0.9745256172202182
198,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1090.242232,1095.468236,5.226003999999874,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2177,0.3875999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.2177, 4.3701, 4.5089000000000015, 4.6551]","[4.2863, 4.4266000000000005, 4.5562000000000005, 4.6964000000000015]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.03598467361687707,0.9640153263831138
199,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1095.479132,1102.654036,7.1749039999999695,2.8206,4.1748,1.3542,3.8301,4.1747000000000005,0.3446000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1747000000000005, 4.3156, 4.466]","[4.2305, 4.3789, 4.5205]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.04575457549407324,0.9542454245059259
200,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1102.664732,1107.810236,5.1455040000000745,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1372,0.3070999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1372, 4.2651, 4.3941, 4.5307, 4.6674000000000015, 4.8047, 4.9296000000000015]","[4.1816, 4.3151, 4.4483000000000015, 4.5877, 4.7158000000000015, 4.8471, 4.9714]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.06616081019328465,0.933839189806707
201,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1107.820432,1112.987036,5.166604000000007,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.159,0.3313999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.159, 4.2887, 4.4331000000000005, 4.6037, 4.6297000000000015, 4.7623000000000015, 4.9208, 5.0797]","[4.1985, 4.3498, 4.5135000000000005, 4.6132, 4.6756, 4.8408000000000015, 4.9895000000000005, 5.125]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.08445013449138902,0.9155498655086065
202,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1113.047532,1118.197836,5.1503040000000055,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1419999999999995,0.3119000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1419999999999995, 4.2589999999999995, 4.3922, 4.5251, 4.6626, 4.7947000000000015, 4.9336, 5.0829]","[4.1804000000000014, 4.3054000000000014, 4.4433, 4.5814, 4.7144, 4.8420000000000005, 4.9733, 5.1024]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.1395687228876647,0.860431277112341
203,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1118.208232,1125.339536,7.131303999999999,2.8206,4.1312,1.3105999999999995,3.8301,4.1311,0.3009999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1311, 4.2576, 4.3963]","[4.1754, 4.3145, 4.4476]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.20487970804522862,0.7951202919547771
204,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1125.349832,1130.464436,5.114603999999872,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1063,0.2761999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1063, 4.2284000000000015, 4.3662, 4.5083, 4.6481, 4.7837000000000005, 4.9239999999999995]","[4.1405, 4.2801, 4.4220000000000015, 4.5576, 4.698, 4.8296, 4.9661]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.2623964922241921,0.7376035077758101
205,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1130.475232,1135.653936,5.178703999999925,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1711,0.3434999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1711, 4.2976, 4.4544000000000015, 4.6256, 4.7803, 4.9437000000000015]","[4.2191, 4.3707, 4.5268000000000015, 4.6991000000000005, 4.8450000000000015, 4.9806]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.3180303285330254,0.6819696714669639
206,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1135.666032,1142.8318359999996,7.165803999999981,2.8206,4.1657,1.3451,3.8301,4.1656,0.3355000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1656, 4.3025, 4.4538]","[4.2216000000000005, 4.3659, 4.5173000000000005]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],1,Engaged,"[1, 0]",-10544.278516511678,0.4458677212645634,0.5541322787354396
207,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1142.8415320000001,1148.025136,5.1836040000000585,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1753,0.3451999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1753, 4.3123000000000005, 4.4461, 4.5924000000000005, 4.7347, 4.8597, 4.9972, 5.1331000000000016]","[4.2165, 4.3561000000000005, 4.4976, 4.6362000000000005, 4.7793, 4.9081, 5.0434, 5.1758000000000015]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],0,Disengaged,"[1, 0]",-10544.278516511678,0.6163538677648667,0.38364613223513067
208,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1148.035332,1155.1615359999996,7.126204000000143,2.8181000000000003,4.1261,1.3079999999999998,3.8276,4.126,0.2984,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.126, 4.2483, 4.3811, 4.5403]","[4.1615, 4.2937, 4.4429, 4.5909]",0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],0,Disengaged,"[1, 0]",-10544.278516511678,0.802361707806203,0.1976382921937984
209,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,1155.171432,1160.319236,5.147803999999951,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1402,0.3125999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1402, 4.2748, 4.4307, 4.5816, 4.7308]","[4.1894, 4.3442, 4.5004, 4.6405, 4.7747]",[],[],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],0,Disengaged,"[1, 0]",-10544.278516511678,0.8448610469512657,0.15513895304873207
210,0,1.0,0,1,0,0,0.0,1.0,1.0,0.0,1,1160.3298320000001,1167.5093359999996,7.179504000000179,2.8181000000000003,4.1794,1.3613,3.8276,4.1793000000000005,0.3517000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[4.1793000000000005],[4.2162000000000015],0.0075,0.0082,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,7,36006,7,1.8.2,007_stage_training_v5_20240508-163101,2024-05-08,16:31:12.911532,17:02:23.497931,0.0,,,,,2,1,2,3,[ 0.2976242   1.03203635  1.15916492  1.45494518 -0.18226171  0.13687434],[0.95376762 0.04623238 0.01152611 0.98847389],0,Disengaged,"[1, 0]",-10544.278516511678,0.9437093500221132,0.05629064997789312
