Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize,Drug,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
816,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,6250.8768119999995,6258.109115,7.2323029999997726,2.8181000000000003,4.2322000000000015,1.4141000000000012,3.8276,4.2321,0.4044999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.2321, 4.3702000000000005, 4.6556000000000015, 4.7859]","[4.2759, 4.4139, 4.7012, 4.8290000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.2813174840291647,0.7186825159708353
817,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,6258.121612,6265.314915,7.1933030000000135,2.8181000000000003,4.1932,1.3750999999999998,3.8276,4.1931,0.3655,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1931, 4.3254]","[4.2155000000000005, 4.3686]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.27522232855613965,0.7247776714438504
818,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,6265.3259119999975,6272.7576149999995,7.431703000000197,2.8206,4.4316,1.6110000000000002,3.8301,4.4315,0.6013999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.4315, 4.57]","[4.48, 4.617]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.26324020629606015,0.7367597937039473
819,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,6272.768912,6278.019415,5.250503000000208,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2433000000000005,0.4157000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2433000000000005, 4.3531, 4.4808, 4.5907, 4.7096]","[4.2730000000000015, 4.4085, 4.5230000000000015, 4.6411, 4.7607]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.22497091464493296,0.7750290853550508
820,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6278.031512,6283.2198149999995,5.188303000000817,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1811,0.3534999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1811, 4.3053, 4.4149, 4.5369, 4.6657]","[4.2291, 4.3473000000000015, 4.4590000000000005, 4.585, 4.7184]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.19281835865182984,0.8071816413481874
821,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6283.233012,6288.446115,5.2131030000000464,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2059000000000015,0.3783000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2059000000000015, 4.3272, 4.4395, 4.5465, 4.6735000000000015, 4.8149000000000015]","[4.2533, 4.3652000000000015, 4.4762, 4.5939000000000005, 4.7194, 4.8605]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.16733919932772448,0.8326608006722934
822,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6288.459712,6293.697215,5.237503000000288,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2303000000000015,0.4027000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2303000000000015, 4.4463, 4.5492, 4.676, 4.7921000000000005, 4.9209000000000005, 5.1908]","[4.2768000000000015, 4.4781, 4.5948, 4.7177, 4.842700000000002, 4.9728]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.14942154779260913,0.8505784522073888
823,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6293.711112,6298.944815999997,5.233704000000216,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2259,0.3957999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.2259, 4.3501, 4.458, 4.5894, 4.7181000000000015]","[4.2691, 4.3884, 4.5057, 4.6342, 4.7642000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.13982163109818335,0.8601783689018279
824,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6298.9626119999975,6304.155315,5.192702999999709,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1855,0.3578999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1855, 4.3134000000000015, 4.4159000000000015]","[4.237, 4.3494, 4.4619]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.1314211516484254,0.8685788483516008
825,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6304.168712,6309.392215,5.223503000000164,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2163,0.3887000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2163, 4.3541, 4.4757, 4.5942]","[4.2643, 4.4012, 4.5192000000000005, 4.6363]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.12679865143238783,0.8732013485676094
827,0,,1,0,0,0,1.0,,0.0,,1,6315.244912,6320.507415,5.262502999999923,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2553,0.4276999999999997,aaa,aaa,1,,0,1,0,1,-70.0,,[4.2553],[4.3083],[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.12431519312228433,0.8756848068777121
828,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6320.524313,6325.889715,5.365402000000358,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.3582,0.5305999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.3582, 4.4955, 4.7249, 5.1033]","[4.4069, 4.5365, 4.7762, 5.1498]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.12310322900219414,0.8768967709978241
829,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,6325.899612,6333.110315,7.210702999999738,2.8206,4.2106,1.39,3.8301,4.2105000000000015,0.3804000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.2105000000000015],[4.2492],[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.12262057872880326,0.8773794212712245
830,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,6333.125712,6338.506415,5.380702999999811,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.3735,0.5458999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.3735, 4.5183, 4.6111, 4.8604, 4.9932]","[4.4341, 4.5449, 4.6628, 4.9064000000000005, 5.0227]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11753932668256259,0.8824606733174386
831,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6338.518712,6343.887415,5.368703000000097,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.3609,0.5307999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.3609, 4.4929000000000014]","[4.4058, 4.5384]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11307757135760436,0.8869224286424219
832,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6343.898712,6349.151816,5.253103999999438,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2459,0.4182999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2459, 4.379, 4.4906000000000015, 4.6161, 5.0171, 5.1488000000000005]","[4.2913000000000014, 4.4076, 4.5214, 4.6656, 5.0671, 5.1966]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11117051780949695,0.8888294821905045
833,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6349.163512,6354.424315,5.260803000000124,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2536000000000005,0.4260000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2536000000000005, 4.3845, 4.5018, 4.6265, 4.7570000000000014, 4.8916, 5.1533000000000015]","[4.2989000000000015, 4.4264, 4.5381, 4.668, 4.808400000000002, 4.9412, 5.2046]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10970636295697651,0.8902936370430408
834,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6354.434512,6359.708215,5.273702999999841,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2659,0.4358,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.2659, 4.3983, 4.4997, 4.6276, 4.7559000000000005, 4.8820000000000014]","[4.3082, 4.4257, 4.5416, 4.6715, 4.7964, 4.9286]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10875502305067733,0.8912449769493287
835,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,6359.721012,6366.964115,7.243102999999793,2.8181000000000003,4.243,1.4249,3.8276,4.2429000000000014,0.4153000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.2429000000000014],[4.2815],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10881647667054166,0.8911835233294844
836,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,6366.9770119999985,6372.170515,5.1935029999995095,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1857000000000015,0.3556000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1857000000000015, 4.3020000000000005, 4.4084, 4.5293, 4.65]","[4.2258, 4.3371, 4.4533000000000005, 4.5723, 4.6965]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10732323949941211,0.8926767605005927
837,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,6372.184112,6377.3475149999995,5.163403000000471,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1556000000000015,0.3255000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1556000000000015, 4.2677000000000005, 4.3666, 4.4859, 4.6032, 4.7279]","[4.1931, 4.2984, 4.4092, 4.5274, 4.6475, 4.7734000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10760994460316496,0.8923900553968137
838,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,6377.360012,6384.582815,7.222802999999657,2.8181000000000003,4.2227000000000015,1.4046000000000012,3.8276,4.2226,0.3949999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.2226],[4.2612000000000005],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10971313456620187,0.8902868654338038
839,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,6384.593312,6390.051915,5.458603000000039,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.4514000000000005,0.6238000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.4514000000000005, 4.5713, 4.6811]","[4.5054, 4.6168000000000005, 4.7227000000000015]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.10985028248886303,0.8901497175111495
840,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6390.0611119999985,6395.182715,5.1216029999995945,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1144,0.2867999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1144, 4.2373, 4.3528]","[4.154, 4.2773, 4.3982]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11042854286342556,0.8895714571365751
841,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6395.201212,6400.459615,5.2584029999998165,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2506,0.4205000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.2506, 4.3863]","[4.288, 4.4154]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11164060953148112,0.8883593904685422
842,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,6400.472412,6407.770915,7.298502999999982,2.8181000000000003,4.2984,1.4802999999999995,3.8276,4.2983,0.4706999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[4.2983],[4.3389999999999995],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11367925728861154,0.8863207427113751
845,1,,1,0,0,0,1.0,,1.0,,1,6419.4716119999985,6424.770015,5.29840299999978,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.2906,0.4605000000000001,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[4.2906],[4.3272],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240429-114801,2024-04-29,11:48:13.447263,13:36:10.718591,30.0,,,,,2,1,2,3,[ 0.50403864 -0.09640215  0.78366388  1.77914464 -0.1516542   0.08737152],[0.99414872 0.00585128 0.00297151 0.99702849],1,Engaged,"[0, 1]",-9645.345462711251,0.11317694281395972,0.8868230571860212
