Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
228,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1079.04991,1083.386813,4.33690300000012,2.8181000000000003,3.3368,0.5186999999999999,3.0681000000000003,3.3204,0.2523,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3204, 3.4606000000000003, 3.6651, 3.7929, 3.9073, 4.0412]","[3.3440000000000003, 3.5169, 3.7292, 3.8369999999999997, 3.9588, 4.0836000000000015]",[3.4927],[3.5111000000000003],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
229,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1083.40151,1087.884413,4.482903000000079,2.8181000000000003,3.4828,0.6646999999999998,3.0681000000000003,3.4664,0.3982999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4664, 3.5852000000000004, 3.6979]","[3.5133, 3.6259, 3.7407]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
230,0,1.0,0,0,1,0,,1.0,,,0,1087.90071,1101.978413,14.077703000000154,2.8181000000000003,13.0776,10.2595,3.0681000000000003,13.0681,10.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
231,0,,1,0,0,0,1.0,,0.0,,1,1102.00191,1106.4606130000002,4.458703000000014,2.8181000000000003,3.4586,0.6404999999999998,3.0681000000000003,3.4422,0.3740999999999999,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.4422, 3.5645, 3.6655, 3.791]","[3.5037000000000003, 3.6005000000000003, 3.7121, 3.8311]",[3.9411],[3.9955],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
232,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1106.4778099999999,1110.9807130000004,4.502902999999833,2.8181000000000003,3.5028,0.6846999999999999,3.0681000000000003,3.4864,0.4182999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4864, 3.636, 3.7579, 3.8767, 4.0147]","[3.5314, 3.6973, 3.8034, 3.9237, 4.0455000000000005]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
233,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1110.99651,1115.608613,4.612103000000161,2.8181000000000003,3.612,0.7938999999999998,3.0681000000000003,3.5956,0.5274999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5956, 3.7176, 3.845, 3.9784]","[3.6438, 3.7616, 3.8922, 4.0206]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
234,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1115.62611,1120.050713,4.424603000000161,2.8181000000000003,3.4245,0.6063999999999998,3.0681000000000003,3.4081,0.33999999999999986,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4081, 3.5244, 3.6274, 3.762, 3.8789999999999996]","[3.4636, 3.5574000000000003, 3.6726, 3.8039, 3.9249]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
235,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1120.0648099999999,1124.4046130000004,4.339802999999847,2.8181000000000003,3.3397,0.5215999999999998,3.0681000000000003,3.3233,0.2551999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3233, 3.4632, 3.5914, 3.7138, 3.8433, 3.9628]","[3.3604000000000003, 3.5347, 3.6422, 3.7635, 3.8847, 4.0076]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
236,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1124.42031,1128.7887130000001,4.368402999999944,2.8181000000000003,3.3683,0.5501999999999998,3.0681000000000003,3.3519,0.28379999999999983,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3519, 3.4608000000000003, 3.5635000000000003, 3.6865, 3.8043, 3.926, 4.066, 4.2259]","[3.3891, 3.5006000000000004, 3.6102, 3.7257, 3.8453, 3.9778, 4.1179000000000014, 4.2716]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
237,0,1.0,1,0,0,1,0.0,1.0,0.0,1.0,1,1128.80501,1133.374413,4.569402999999966,2.8181000000000003,3.5693,0.7511999999999999,3.0681000000000003,3.5091,0.44099999999999984,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.5529, 3.6848, 3.8364, 3.9509, 4.0761, 4.2034]","[3.5898000000000003, 3.7683, 3.8785, 4.0019, 4.1288, 4.2473]",[3.5091],[3.5905],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
238,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1133.39281,1137.832613,4.4398029999999835,2.8181000000000003,3.4397,0.6215999999999999,3.0681000000000003,3.4233,0.3552,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4233, 3.5434, 3.6761, 3.9889]","[3.4805, 3.5915000000000004, 3.7253, 4.0367000000000015]",[3.9824],[4.0426],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
239,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1137.84901,1142.473713,4.624703000000181,2.8181000000000003,3.6246,0.8064999999999998,3.0681000000000003,3.6082,0.5400999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6082, 3.7239999999999998, 3.8351, 3.9554, 4.0841]","[3.6511, 3.7645, 3.8836, 4.0062, 4.1364]",[],[],0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
240,1,0.0,1,0,0,1,0.0,1.0,1.0,0.0,1,1142.48991,1147.2687130000004,4.778802999999925,2.8206,3.7787,0.9581,3.0706,3.4188,0.34819999999999984,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4188, 3.585, 3.7865, 3.9859]","[3.4929, 3.6433, 3.8236, 4.0094]","[3.7608, 3.9292]","[3.8371, 4.0169000000000015]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
241,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,1147.28611,1157.324213,10.038103000000092,2.8206,9.038,6.2174,3.0706,3.5801000000000003,0.5095000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5801000000000003, 3.7348, 3.8871, 4.0213, 4.159, 8.9909, 9.2241, 9.4192, 9.7365]","[3.6455, 3.8188, 3.9372, 4.0622, 4.2046, 9.0597, 9.257, 9.4538, 9.8182]","[9.0201, 9.1817, 9.3807, 9.7407, 9.767999999999999]","[9.0626, 9.2675, 9.458, 9.7535, 9.8176]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
242,1,1.0,1,0,0,1,0.0,0.0,1.0,1.0,1,1157.35151,1161.953013,4.601503000000093,2.8206,3.6014000000000004,0.7808000000000002,3.0706,3.5497,0.4790999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5497, 3.7596, 3.8035, 3.9441]","[3.5953000000000004, 3.7796, 3.8303, 3.9725]","[3.5835000000000004, 3.7002, 3.9028, 3.9068]","[3.6059, 3.8343, 3.9051, 3.9785]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
243,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1161.96931,1166.3665130000004,4.39720299999999,2.8206,3.3971,0.5764999999999998,3.0706,3.3792,0.30859999999999976,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.5207, 3.8701, 3.9678]","[3.5299, 3.884, 3.9982]","[3.3792, 3.4223000000000003, 3.4394, 3.4595, 3.4723, 3.627, 3.7408, 3.7668, 3.8613, 3.97]","[3.4032, 3.4332000000000003, 3.446, 3.4663000000000004, 3.5501, 3.7236, 3.756, 3.792, 3.8847, 3.9915]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
244,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1166.38291,1170.776914,4.394003999999995,2.8206,3.3939000000000004,0.5733000000000001,3.0706,3.3760000000000003,0.3054000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.3048],[4.3134000000000015],"[3.3760000000000003, 3.4202000000000004, 3.4667000000000003, 3.4743000000000004, 3.4747000000000003, 3.4823, 3.5761000000000003, 3.61, 3.7057, 3.8162, 3.9477, 4.0467, 4.1594, 4.2853]","[3.4062, 3.4410000000000003, 3.4742, 3.4746, 3.4748, 3.5591000000000004, 3.5943, 3.6379, 3.7489999999999997, 3.8954, 3.9697, 4.0838, 4.2017, 4.3185]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
245,1,1.0,1,0,0,1,0.0,1.0,1.0,1.0,1,1170.79401,1175.2885130000002,4.494502999999893,2.8206,3.4944,0.6738,3.0706,3.4416,0.371,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.4416, 3.5759000000000003, 3.756]","[3.4907000000000004, 3.6451, 3.7918]","[3.4765, 3.7419, 3.9154, 4.0476, 4.1403, 4.283, 4.4173]","[3.4944, 3.7971, 4.0018, 4.0773, 4.1987000000000005, 4.3660000000000005, 4.4514000000000005]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
246,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,1175.30541,1179.831013,4.5256030000000464,2.8206,3.5255,0.7048999999999999,3.0706,3.5076,0.43699999999999983,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[0.0086, 3.5076, 3.6249, 3.7244, 3.8448, 3.9616, 4.0928]","[0.0249, 3.5728, 3.6672, 3.7807, 3.892, 4.0123, 4.1368]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
247,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1179.84541,1184.291613,4.446203000000196,2.8206,3.4461000000000004,0.6255000000000002,3.0706,3.4282000000000004,0.3576000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[3.4328000000000003],[3.4834],"[3.4282000000000004, 3.5777, 3.6544, 3.7117, 3.8289999999999997, 3.9426, 4.0642000000000005, 4.1904]","[3.4898, 3.6517, 3.6572, 3.7625, 3.8801, 3.9921, 4.1096, 4.2373]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
248,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1184.3084099999999,1188.789013,4.480602999999974,2.8206,3.4805,0.6598999999999999,3.0706,3.4626,0.3919999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.7304, 3.8506, 4.2808]","[3.7567, 3.8999, 4.3299]","[3.4626, 3.5922, 3.6919999999999997, 3.8582, 3.8683]","[0.015, 3.5389000000000004, 3.6281, 3.7631, 3.8612, 3.8982]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
249,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1188.80451,1195.780913,6.976403000000119,2.8206,5.9763,3.1557,3.0706,5.9584,2.8878,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[6.5747, 6.6899000000000015]","[6.5913, 6.7406000000000015]","[5.9584, 6.0776, 6.1902, 6.310300000000002, 6.4246, 6.5498, 6.7213]","[6.0201, 6.1173, 6.2597000000000005, 6.3482, 6.4679, 6.5962000000000005, 6.7359]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
250,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1195.80271,1200.271213,4.468503000000055,2.8206,3.4684000000000004,0.6478000000000002,3.0706,3.4505000000000003,0.3799000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4505000000000003, 3.5692000000000004, 3.6955, 3.801, 3.9284, 4.0331, 4.1514, 4.2705, 4.4018000000000015]","[3.5014000000000003, 3.6513, 3.734, 3.8652, 3.9658, 4.0779000000000005, 4.1957, 4.3183, 4.4497]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
251,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1200.28641,1204.647813,4.361403000000109,2.8206,3.3612,0.5406,3.0706,3.3517,0.2810999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[3.3517, 3.4943, 3.7302, 4.1802]","[3.3759, 3.5668, 3.7582, 4.2006000000000006]","[3.5349000000000004, 3.6925, 3.8386, 3.9873]","[3.5618000000000003, 3.7653, 3.9187, 4.0518]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
252,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1204.66291,1209.247613,4.58470299999999,2.8206,3.5846,0.7639999999999998,3.0706,3.5667,0.4960999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.2064],[4.2167],"[3.5667, 3.6962, 3.7964, 3.9239, 4.0550000000000015, 4.2005]","[3.6539, 3.7369, 3.8525, 3.9673, 4.0924000000000005, 4.234]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
253,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1209.26361,1213.8276130000004,4.564002999999957,2.8206,3.5639000000000003,0.7433000000000001,3.0706,3.5460000000000003,0.4754,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.5460000000000003, 3.6547, 3.7828, 3.901, 4.0321, 4.1682000000000015, 4.3324]","[3.5923000000000003, 3.7183, 3.8356, 3.9493, 4.0781, 4.2125, 4.3532]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
254,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1213.84621,1218.351513,4.505303000000139,2.8206,3.5052000000000003,0.6846000000000001,3.0706,3.4873000000000003,0.4167000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.4873000000000003, 3.6019, 3.7074, 3.8258, 3.9528, 4.0976]","[3.5452000000000004, 3.6432, 3.7581, 3.8758, 4.0013000000000005, 4.1211]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
255,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1218.36531,1222.982713,4.617403000000196,2.8206,3.6173,0.7967,3.0706,3.5994,0.5287999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.5994, 3.7259, 3.8536, 3.9922]","[3.6672, 3.7756, 3.8949, 4.0302]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
256,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1223.0005099999996,1227.781613,4.78110300000003,2.8206,3.781,0.9604,3.0706,3.7631,0.6924999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7631, 3.8706, 3.9457, 4.0108000000000015, 4.1222, 4.2585000000000015, 4.3794, 4.5208]","[3.8019, 3.9419, 3.9466, 4.0505, 4.1812000000000005, 4.3018, 4.428, 4.5697]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
257,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1227.79811,1232.324713,4.526603000000023,2.8206,3.5265,0.7058999999999997,3.0706,3.5086000000000004,0.43800000000000017,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.5086000000000004, 3.6267, 3.7335, 3.8478, 3.9651, 4.088, 4.2267]","[3.5757000000000003, 3.6635, 3.7882, 3.8929, 4.0104000000000015, 4.1394, 4.2807]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
258,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1232.43751,1237.0486130000004,4.611102999999957,2.8206,3.611,0.7904,3.0706,3.5931,0.5225,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.5931, 3.6569, 3.7073, 3.8188, 3.9422, 4.0656, 4.1975, 4.3272]","[3.6562, 3.6598, 3.7441, 3.8729, 3.9937, 4.1156000000000015, 4.2465, 4.3835000000000015]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
259,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1237.06551,1241.437414,4.371904000000087,2.8206,3.3718000000000004,0.5512000000000001,3.0706,3.3539000000000003,0.2833000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.3539000000000003, 3.4581, 3.5778000000000003, 3.6993, 3.8349]","[3.3932, 3.5128000000000004, 3.6284, 3.7494, 3.8771]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
260,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,1241.4542099999999,1245.873413,4.419202999999925,2.8181000000000003,3.4189999999999996,0.6008999999999993,3.0681000000000003,3.4095,0.3413999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.0017000000000005],[4.0636],"[3.4095, 3.5403, 3.6909, 4.0067, 4.0200000000000005]","[3.4602000000000004, 3.6164, 3.7463, 4.0124, 4.0624]",0.0069,0.0084,0,0,1.0,0.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,LR,20.0,RT,0.125,0.125,0.125,/dev/ttyACM33,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod3,876,36002,876,1.6.2,876_stage_training_v4_20230512-133709,2023-05-12,13:37:22.306607,14:20:54.988469
