Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
173,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,932.961411,938.077915,5.1165039999999635,2.8206,4.1164000000000005,1.2958000000000003,3.8207,4.0999,0.2791999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0999, 4.2073, 4.3023, 4.4113, 4.5366]","[4.1267000000000005, 4.2305, 4.3333, 4.4397, 4.5600000000000005]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
174,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,938.092811,943.257115,5.1643040000000155,2.8206,4.1642,1.3436,3.8207,4.1477,0.3270000000000004,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1477, 4.2584, 4.3625, 4.6253]","[4.1803, 4.2884, 4.3941, 4.6525]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
175,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,943.274911,948.481715,5.206804000000034,2.8181000000000003,4.2067000000000005,1.3886000000000003,3.8182,4.1902,0.3719999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1902, 4.3099, 4.4209000000000005]","[4.230700000000001, 4.3404, 4.455]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
176,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,948.497811,953.697115,5.199304000000097,2.8181000000000003,4.1992,1.3811,3.8182,4.1827000000000005,0.3645000000000005,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1827000000000005, 4.3001000000000005, 4.4367, 4.5974, 4.734500000000001]","[4.2282, 4.3343, 4.444500000000001, 4.6075, 4.7751]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
177,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,953.713711,958.887214,5.173502999999982,2.8206,4.1734,1.3527999999999998,3.8207,4.1569,0.3362000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1569, 4.287100000000001, 4.412, 4.5375000000000005, 4.6531]","[4.1893, 4.2935, 4.4523, 4.5684000000000005, 4.683800000000001]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
178,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,958.902211,966.029115,7.126904000000081,2.8181000000000003,4.1268,1.3087,3.8182,4.1173,0.29910000000000014,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.2591, 4.4024]","[4.2883, 4.4504]","[4.1173, 4.7502]","[4.1567, 4.7854]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
179,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,966.042311,971.190814,5.148503000000005,2.8206,4.1484000000000005,1.3278000000000003,3.8207,4.1319,0.3111999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1319, 4.2451, 4.3554, 4.4839, 4.783, 4.901]","[4.173900000000001, 4.2746, 4.393, 4.5189, 4.7926, 4.9378]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
180,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,971.209911,976.347614,5.137702999999988,2.8206,4.1376,1.3169999999999997,3.8207,4.1211,0.3004000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1211, 4.228800000000001, 4.3287, 4.4434000000000005, 4.566, 4.695600000000001]","[4.1586, 4.257000000000001, 4.3632, 4.4804, 4.6017, 4.7306]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
181,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,976.364011,983.494214,7.130203000000051,2.8181000000000003,4.1301000000000005,1.3120000000000003,3.8182,4.1206000000000005,0.30240000000000045,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[4.508500000000001],[4.5545],"[4.1206000000000005, 4.2321, 4.3695]","[4.1226, 4.2722, 4.3801000000000005]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
182,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,983.510511,988.663514,5.153003000000012,2.8181000000000003,4.1529,1.3347999999999995,3.8182,4.1364,0.31820000000000004,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1364, 4.2527, 4.3643, 4.4737]","[4.1694, 4.2779, 4.3895, 4.5022]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
183,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,988.676911,993.826414,5.1495029999999815,2.8206,4.1494,1.3287999999999998,3.8207,4.1329,0.31220000000000026,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1329, 4.2386, 4.3436, 4.4584, 4.5944]","[4.1631, 4.2713, 4.3784, 4.4923, 4.6196]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
184,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,993.843811,999.046114,5.202303000000029,2.8181000000000003,4.2022,1.3841,3.8182,4.185700000000001,0.3675000000000006,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.185700000000001, 4.319500000000001, 4.4257, 4.5468, 4.6695]","[4.2342, 4.3404, 4.4637, 4.5803, 4.7]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
185,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,999.061711,1004.167614,5.105903000000012,2.8181000000000003,4.1058,1.2877,3.8182,4.089300000000001,0.27110000000000056,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.089300000000001, 4.2273000000000005, 4.321000000000001, 4.444500000000001, 4.5629]","[4.134, 4.2478, 4.3559, 4.4782, 4.5929]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
186,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1004.183411,1009.309314,5.125902999999994,2.8181000000000003,4.1258,1.3076999999999996,3.8182,4.1093,0.29110000000000014,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1093, 4.2141, 4.3102, 4.4184, 4.5495, 4.8472]","[4.1366000000000005, 4.2373, 4.338900000000001, 4.4492, 4.5747, 4.8641000000000005]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
187,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1009.323611,1014.498314,5.174703000000022,2.8181000000000003,4.1746,1.3564999999999996,3.8182,4.1581,0.3399000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1581, 4.2751, 4.3929]","[4.197900000000001, 4.3114, 4.4249]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
188,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1014.511711,1021.665014,7.153303000000051,2.8206,4.1532,1.3325999999999998,3.8207,4.1437,0.32299999999999995,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1437, 4.2564]","[4.1795, 4.304]","[4.403700000000001, 4.5423]","[4.4416, 4.5807]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
189,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1021.684811,1026.888515,5.20370400000013,2.8206,4.2036,1.3829999999999996,3.8207,4.1871,0.36640000000000006,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1871, 4.314]","[4.2194, 4.3429]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
190,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1026.902211,1032.117314,5.215102999999999,2.8206,4.215,1.3943999999999996,3.8207,4.1985,0.37780000000000014,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1985, 4.3147, 4.4458]","[4.234500000000001, 4.3464, 4.4721]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
191,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1032.132111,1037.287814,5.1557030000001305,2.8181000000000003,4.155600000000001,1.3375000000000004,3.8182,4.1391,0.32089999999999996,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1391, 4.25, 4.3574, 4.4736]","[4.1746, 4.2781, 4.3870000000000005, 4.505]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
192,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1037.302611,1042.455614,5.153002999999899,2.8206,4.1529,1.3322999999999996,3.8207,4.1364,0.3157000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1364, 4.2473, 4.349, 4.4649, 4.5875, 4.737]","[4.172000000000001, 4.2725, 4.3826, 4.4993, 4.6207, 4.7474]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
193,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1042.471311,1047.653415,5.182103999999981,2.8181000000000003,4.182,1.3639000000000001,3.8182,4.1655,0.3472999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1655, 4.291]","[4.2078, 4.3260000000000005]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
194,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1047.670611,1052.820514,5.149902999999995,2.8206,4.1498,1.3291999999999997,3.8207,4.1333,0.3126000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1333, 4.2449, 4.3495, 4.4634, 4.591]","[4.165900000000001, 4.2735, 4.3796, 4.4933000000000005, 4.6223]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
195,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1052.834311,1058.016715,5.182403999999906,2.8181000000000003,4.182300000000001,1.3642000000000003,3.8182,4.1658,0.3475999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1658, 4.284, 4.3942000000000005, 4.5132]","[4.2126, 4.3159, 4.427700000000001, 4.548]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
196,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1058.032311,1063.192614,5.160303000000113,2.8181000000000003,4.160200000000001,1.3421000000000003,3.8182,4.1437,0.3254999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1437, 4.2582, 4.3684, 4.478800000000001]","[4.1849, 4.2862, 4.4021, 4.5126]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
197,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1063.207311,1068.397714,5.19040300000006,2.8206,4.190300000000001,1.3697000000000004,3.8207,4.1738,0.35309999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1738, 4.2985, 4.4073, 4.683, 4.824]","[4.214700000000001, 4.3244, 4.4394, 4.7088, 4.8403]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
198,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1068.482611,1073.728015,5.245404000000008,2.8206,4.2453,1.4247,3.8207,4.228800000000001,0.4081000000000006,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.228800000000001, 4.3574, 4.4888, 4.5991]","[4.267, 4.3851, 4.5147, 4.6308]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
199,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1073.743711,1078.909415,5.165704000000005,2.8181000000000003,4.1656,1.3475000000000001,3.8182,4.1491,0.33089999999999975,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1491, 4.2666, 4.3867]","[4.190300000000001, 4.2994, 4.4152000000000005]",[4.7956],[4.8311],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
200,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1078.926811,1084.053814,5.127003000000059,2.8181000000000003,4.1269,1.3087999999999997,3.8182,4.1104,0.29220000000000024,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1104, 4.2122, 4.3455, 4.4507, 4.567, 4.6954]","[4.1364, 4.2626, 4.3783, 4.4808, 4.6007, 4.7173]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
201,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1084.069411,1089.251314,5.181903000000148,2.8206,4.1818,1.3611999999999997,3.8207,4.1653,0.34460000000000024,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1653, 4.2804, 4.3904000000000005]","[4.2013, 4.3122, 4.4195]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
202,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1089.268811,1094.391814,5.123003000000153,2.8206,4.1229000000000005,1.3023000000000002,3.8207,4.1064,0.28569999999999984,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1064, 4.2215, 4.3318, 4.4513]","[4.1405, 4.2567, 4.3646, 4.484500000000001]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
203,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1094.408511,1099.599214,5.190702999999985,2.8181000000000003,4.1906,1.3724999999999996,3.8182,4.1741,0.3559000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1741, 4.306, 4.4137]","[4.2182, 4.3372, 4.4486]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
204,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1099.615611,1104.830615,5.215004000000135,2.8206,4.2149,1.3942999999999999,3.8207,4.1984,0.37770000000000037,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1984, 4.3085, 4.4119, 4.5204, 4.6498]","[4.237, 4.3406, 4.4451, 4.5562000000000005, 4.6807]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
205,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1104.847311,1110.046014,5.198703000000023,2.8181000000000003,4.1986,1.3804999999999996,3.8182,4.1821,0.3639000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1821, 4.3058000000000005, 4.4297]","[4.2215, 4.3378000000000005, 4.4447]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
206,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1110.061811,1115.274415,5.212604000000056,2.8206,4.2125,1.3919000000000001,3.8207,4.196000000000001,0.37530000000000063,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.196000000000001, 4.3199000000000005, 4.429, 4.5504]","[4.2348, 4.349, 4.461, 4.5878000000000005]",0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
207,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1115.289011,1120.472214,5.183202999999821,2.8181000000000003,4.1831000000000005,1.3650000000000002,3.8182,4.1666,0.3483999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1666, 4.2875000000000005, 4.3941, 4.5105]","[4.2069, 4.3199000000000005, 4.4241, 4.5421000000000005]",[],[],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
208,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1120.487911,1127.767114,7.279203000000052,2.8206,4.279100000000001,1.4585000000000004,3.8207,4.2696000000000005,0.4489000000000005,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.2696000000000005, 4.5602]","[4.316800000000001, 4.589]",[4.4154],[4.4551],0.007,0.007,0,0,1.0,2.0,0.0,0,0,1,0,0,2,1,1,0,0.0,0.5,LR,2.0,RT,1.0,0.0,9.999999999976694e-05,/dev/ttyACM-Bpod1,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,873,36001,873,1.6.2,873_stage_training_v4_20230614-120951,2023-06-14,12:10:03.327735,12:50:18.460036
