Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
129,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,716.227132,721.741136,5.514004,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5067,0.27910000000000057,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5067, 4.6077, 4.7125, 4.8209, 4.9807000000000015]","[4.5512000000000015, 4.65, 4.7603, 4.8755000000000015, 5.0004]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
130,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,721.765832,727.294936,5.529103999999959,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5218,0.2942,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5218, 4.6216, 4.7243, 4.8665]","[4.5663, 4.6646, 4.7707000000000015, 4.896]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
131,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,727.3463320000003,732.8771360000003,5.530803999999988,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5235,0.2959000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5235, 4.63, 4.7337, 4.8413, 4.9698, 5.136]","[4.5622, 4.6737, 4.7814000000000005, 4.8976000000000015, 5.0193, 5.1537000000000015]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
132,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,732.910132,738.4840360000003,5.57390399999997,2.8206,3.8301,1.0094999999999996,4.2301,4.5661000000000005,0.3360000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5661000000000005, 4.5739, 4.5741000000000005, 4.6837, 4.8124, 4.9474, 5.065, 5.197]","[4.5675, 4.574, 4.5965, 4.7347, 4.8668000000000005, 4.9929000000000014, 5.1112, 5.2476]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
133,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,738.501132,744.148236,5.647104000000013,2.8206,3.8301,1.0094999999999996,4.2301,4.6393,0.4092000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6393, 4.7438, 4.8673, 4.9822000000000015, 5.1074, 5.2371]","[4.663, 4.8016000000000005, 4.9117000000000015, 5.0309, 5.1569, 5.2854]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
134,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,744.178032,749.8517360000003,5.67370399999993,2.8206,3.8301,1.0094999999999996,4.2301,4.6659000000000015,0.4358000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6659000000000015, 4.7668, 4.8807, 4.9923, 5.1067, 5.2351, 5.3577]","[4.703600000000002, 4.8064, 4.9206, 5.0325000000000015, 5.1532, 5.2789, 5.4015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
135,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,749.8830320000003,755.411636,5.528604000000087,2.8206,4.5284,1.7078000000000002,4.2301,4.5283000000000015,0.2982000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.5283000000000015, 4.9581]","[4.5355, 4.9737]","[4.5355, 4.6494]","[4.5709, 4.6983000000000015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
136,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,755.431332,761.032536,5.6012040000000525,2.8206,3.8301,1.0094999999999996,4.2301,4.5934,0.3632999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5934, 4.7015, 4.8214000000000015, 4.9277000000000015, 5.0422, 5.1498, 5.2655, 5.404]","[4.6271, 4.7432, 4.8582, 4.9685000000000015, 5.0756000000000006, 5.1912, 5.3112, 5.4386]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
137,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,761.061332,766.6937360000003,5.632403999999951,2.8206,3.8301,1.0094999999999996,4.2301,4.6246,0.3944999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6246, 4.73, 4.8450000000000015, 4.9565, 5.0652, 5.1796000000000015, 5.2859, 5.4278]","[4.6606000000000005, 4.7692000000000005, 4.8803, 4.995900000000002, 5.1084000000000005, 5.2209, 5.3315, 5.4449000000000005]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
138,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,766.710732,772.2254360000003,5.514703999999938,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5074000000000005,0.2798000000000007,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5074000000000005, 4.6156000000000015, 4.7167, 4.8264000000000005, 4.9413, 5.0996000000000015]","[4.5519, 4.6573, 4.768, 4.8773, 4.9982000000000015, 5.1069]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
139,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,772.247732,777.802136,5.554403999999976,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5471,0.31950000000000056,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5471, 4.6446000000000005, 4.7433000000000005, 4.8603000000000005, 4.9673, 5.086]","[4.5879, 4.6777000000000015, 4.7923, 4.9056000000000015, 5.0174, 5.1378]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
140,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,777.8490320000003,783.367436,5.518404000000032,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5111,0.2835000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5111, 4.6106, 4.7117, 4.8231, 4.9468000000000005, 5.0867]","[4.5441, 4.6475, 4.7569, 4.8776, 4.9967000000000015, 5.1182]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
141,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,783.404132,788.983736,5.5796040000000175,2.8206,3.8301,1.0094999999999996,4.2301,4.5718000000000005,0.34170000000000034,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5718000000000005, 4.6835, 4.7882, 4.8921, 5.0149, 5.1328000000000005, 5.2405, 5.3577]","[4.6117, 4.7237, 4.8259, 4.9396, 5.0636, 5.1728000000000005, 5.2837000000000005, 5.3997]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
142,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,789.014632,794.539436,5.5248040000000165,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5175,0.2899000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5175, 4.6181, 4.7149, 4.8224, 4.9393, 5.0734, 5.2315000000000005]","[4.5619000000000005, 4.6587000000000005, 4.7581000000000016, 4.8729000000000005, 4.9895000000000005, 5.1149, 5.2395000000000005]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
143,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,794.570732,800.090536,5.519804000000021,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5125,0.2849000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5125, 4.6132, 4.7119, 4.8290000000000015]","[4.5568, 4.655, 4.7606, 4.8876]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
144,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,800.103232,805.620136,5.516903999999953,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5096,0.28200000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5096, 4.6103000000000005, 4.7119, 4.8223, 4.9975000000000005]","[4.5493000000000015, 4.6526000000000005, 4.7569, 4.8726, 5.0142000000000015]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
145,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,805.659032,811.356136,5.697103999999968,2.8206,4.6969,1.8763,4.2301,4.6968000000000005,0.4667000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6968000000000005, 4.7136000000000005]","[4.7012, 4.7513000000000005]","[4.7219000000000015, 4.8201]","[4.7521, 4.8681]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
146,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,811.397432,816.968436,5.571004000000016,2.8206,3.8301,1.0094999999999996,4.2301,4.5632,0.33309999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5632, 4.6905, 4.7921000000000005, 4.8936, 4.9993, 5.1235, 5.2535]","[4.6175000000000015, 4.7254000000000005, 4.8292, 4.9314, 5.0455000000000005, 5.1679, 5.2903]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
147,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,817.0148320000003,822.5841360000003,5.569303999999988,2.8206,3.8301,1.0094999999999996,4.2301,4.5615000000000006,0.3314000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5615000000000006, 4.6494, 4.7553, 4.8714, 4.9831, 5.0950000000000015]","[4.5864, 4.6829, 4.7937, 4.9101, 5.0212, 5.1358000000000015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
148,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,822.612832,828.140136,5.527303999999958,2.8206,4.5271,1.7064999999999997,4.2301,4.527,0.29689999999999994,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.527],[4.5299000000000005],"[4.5406, 4.6494, 4.7977]","[4.5699000000000005, 4.6946, 4.8535]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
149,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,828.2960320000003,833.804736,5.50870400000008,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5014,0.2738000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5014, 4.6038000000000014, 4.7106, 4.819, 4.9521000000000015]","[4.5381, 4.6482, 4.7593000000000005, 4.8681, 4.9864000000000015]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
150,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,833.843432,839.359036,5.5156039999999384,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5083,0.2807000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5083, 4.6104, 4.7052000000000005, 4.8175, 4.9488, 5.098]","[4.553999999999999, 4.6513, 4.754, 4.8693, 4.9935, 5.1258]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
151,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,839.403032,845.084836,5.681803999999943,2.8206,3.8301,1.0094999999999996,4.2301,4.674,0.4439000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6739999999999995, 4.7826, 4.9067, 5.0242, 5.1533000000000015]","[4.6865000000000006, 4.8279000000000005, 4.9543, 5.0637, 5.2010000000000005]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
152,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,845.103732,850.593936,5.490203999999949,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.4829,0.2553000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.4829, 4.5731, 4.6717, 4.7782, 4.8981, 5.0360000000000005]","[4.5115, 4.6156000000000015, 4.7172, 4.8302000000000005, 4.9503, 5.081]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
153,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,850.635032,856.2590359999997,5.6240040000000135,2.8206,3.8301,1.0094999999999996,4.2301,4.6162,0.3860999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6162, 4.7165, 4.8311, 4.9378, 5.0386000000000015, 5.1412, 5.25, 5.3841]","[4.6428, 4.7555000000000005, 4.8646, 4.9731000000000005, 5.0702, 5.1794, 5.2934, 5.4239000000000015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
154,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,856.283932,861.8212359999999,5.537303999999949,2.8206,3.8301,1.0094999999999996,4.2301,4.5295000000000005,0.29940000000000033,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.5336],[4.5353],"[4.5295000000000005, 4.6432, 4.7521, 4.8573, 4.965, 5.0789, 5.2175]","[4.5676000000000005, 4.6763, 4.79, 4.8932, 5.0089000000000015, 5.1254, 5.2585000000000015]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
155,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,861.843032,867.3492359999997,5.506204000000025,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.4989,0.2713000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.4989, 4.5882000000000005, 4.6892000000000005, 4.787, 4.8926, 5.0087, 5.165100000000002, 5.4707]","[4.5163, 4.6333, 4.7286, 4.8302000000000005, 4.9424, 5.0601, 5.1879, 5.4824]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
156,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,867.375532,872.9425359999997,5.567003999999997,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5597,0.3321000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5597, 4.6644000000000005, 4.7728, 4.8841, 5.0036000000000005]","[4.6056, 4.7096, 4.8215, 4.9346000000000005, 5.0551]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
157,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,872.9749320000003,878.591236,5.616304000000013,2.8206,3.8301,1.0094999999999996,4.2301,4.6085,0.3784000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6085, 4.7213, 4.8448, 4.948, 5.0592000000000015, 5.1684, 5.2726000000000015, 5.3846, 5.5297]","[4.6489, 4.7605, 4.8731, 4.9843, 5.0995, 5.2064, 5.3133, 5.4301, 5.5369]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
158,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,878.622332,884.150136,5.527803999999946,2.8206,3.8301,1.0094999999999996,4.2301,4.5200000000000005,0.2899000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.5333000000000006],[4.5365],"[4.5200000000000005, 4.6382, 4.7497, 4.8687000000000005, 4.9971000000000005, 5.1229000000000005, 5.2443]","[4.5589, 4.6813, 4.7924000000000015, 4.9164, 5.0461, 5.1667000000000005, 5.2883]",0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
159,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,884.178932,889.7255359999997,5.546604000000002,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5393,0.3117000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5393, 4.6393, 4.7419, 4.8613]","[4.5771000000000015, 4.6819999999999995, 4.7838, 4.899]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
160,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,889.760232,895.328636,5.568403999999987,2.8206,4.5682,1.7475999999999998,4.2301,4.5681,0.3380000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.5681, 4.6711, 4.8321000000000005]","[4.6096, 4.7132000000000005, 4.8424000000000005]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.3999999999999999,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
161,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,895.361932,900.874336,5.512403999999949,2.8181000000000003,3.8276,1.0094999999999996,4.2276,4.5051000000000005,0.27750000000000075,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5051000000000005, 4.6086, 4.7170000000000005, 4.8341]","[4.5464, 4.6521, 4.7621, 4.8825]",[],[],0.0072,0.0077,0,0,0.0,0.0,0.0,0,0,1,1,0,1,1,1,0,0.0,0.5,LR,2.0,FD,1.0,0.4,0.39999999999999947,/dev/ttyACM-Bpod6,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,911,36006,911,1.6.2,911_stage_training_v4_20230608-104655,2023-06-08,10:47:07.073464,11:37:43.487948
