,Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
372,372,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3558.766611,3567.5592130000005,8.792601999999988,3.3280000000000003,4.3375,1.0095,4.4875,4.7777,0.29020000000000046,uie,uie,1.0,1.0,1.0,[],[],"[4.7777, 5.0077, 5.4300000000000015, 5.5815, 5.7313]","[4.8218000000000005, 5.0429, 5.4595, 5.6269, 5.7721]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
373,373,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3567.588211,3576.336913,8.748702000000321,3.3318000000000003,4.3413,1.0095,4.4913,4.7338000000000005,0.2425000000000006,uhs,uhs,1.0,1.0,1.0,[],[],"[4.7338000000000005, 4.8643, 4.9569, 5.0963, 5.2003, 5.6374, 5.773700000000002, 5.9472000000000005]","[4.775, 4.8716, 4.9918000000000005, 5.1063, 5.2387000000000015, 5.6688, 5.8214000000000015, 5.9925000000000015]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
374,374,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3576.366611,3587.066713,10.700102000000243,3.3228,4.7001,1.3773,4.4823,4.6906,0.20829999999999949,ael,ael,-1.0,-1.0,0.0,[],[],"[4.6906, 4.8212]","[4.7304, 4.8758]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
375,375,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,3587.097911,3597.8281130000005,10.73020200000019,3.3209,4.7302,1.4093,4.4804,4.7207,0.24029999999999951,ach,ach,-1.0,-1.0,0.0,[],[],"[4.7207, 4.8632, 4.8839000000000015]","[4.768, 4.8739, 4.9166]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
376,376,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3597.848811,3606.853813,9.005002000000331,3.3288,4.3383,1.0095,4.4883000000000015,4.9901,0.5017999999999994,udm,udm,1.0,1.0,1.0,[],[],"[4.9901, 5.0307, 5.4437000000000015, 5.5791, 5.7224]","[5.0193, 5.0323, 5.4656, 5.6063, 5.7579]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
377,377,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3606.879711,3615.5971130000003,8.717401999999765,3.3280000000000003,4.3375,1.0095,4.4875,4.7025000000000015,0.21500000000000075,ugg,ugg,1.0,1.0,1.0,[],[],"[4.7025000000000015, 4.9495000000000005, 5.0753]","[4.7496, 4.9872000000000005, 5.1118000000000015]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
378,378,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3615.6163109999998,3626.387514,10.771202999999787,3.3201,4.7712,1.4511000000000003,4.4796000000000005,4.7617,0.2820999999999998,aec,aec,-1.0,-1.0,0.0,[],[],"[4.7617, 4.9373000000000005, 5.0858, 5.2732]","[4.7851, 4.9931, 5.1433, 5.3189]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
379,379,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3626.419711,3635.1471130000004,8.727401999999984,3.3297000000000003,4.3392,1.0094999999999996,4.4892,4.7125,0.22330000000000005,usa,usa,1.0,1.0,1.0,[],[],"[4.7125, 5.0446, 5.4601000000000015]","[4.7642000000000015, 5.0801, 5.4896]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
380,380,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3635.158911,3645.872213,10.713302000000112,3.3264,4.7133,1.3869000000000002,4.4859,4.7038,0.2179000000000002,ati,ati,-1.0,-1.0,0.0,[],[],"[4.7038, 4.7044000000000015, 4.8004000000000016, 4.8197]","[4.7043, 4.7046, 4.8104000000000005, 4.8506]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
381,381,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,3645.896911,3654.697113,8.800202000000354,3.3245,4.3340000000000005,1.0095000000000005,4.484,4.783,0.2990000000000004,asd,asd,-1.0,-1.0,0.0,"[4.783, 4.9338000000000015, 5.0802000000000005, 5.2118]","[4.854, 4.9782, 5.0989, 5.2635000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
382,382,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,3654.717411,3665.555213,10.83780200000001,3.3285,4.8378000000000005,1.5093000000000005,4.488,4.8283000000000005,0.34030000000000005,ubn,ubn,1.0,-1.0,1.0,[4.8283000000000005],[4.891100000000002],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
383,383,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,3665.566111,3674.4895130000004,8.923401999999896,3.3201,4.3296,1.0095,4.4796000000000005,4.9062,0.42659999999999965,ace,ace,-1.0,1.0,0.0,[4.9062],[4.9187],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
384,384,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,3674.507611,3685.2761130000004,10.768501999999899,3.3294,4.7685,1.4391000000000003,4.4889,4.7589999999999995,0.27010000000000023,ukh,ukh,1.0,-1.0,1.0,[4.7589999999999995],[4.808400000000002],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
385,385,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,3685.301811,3694.113013,8.811202000000321,3.3237,4.3332000000000015,1.0095000000000014,4.4832,4.7940000000000005,0.3108000000000004,ajj,ajj,-1.0,1.0,0.0,"[4.7940000000000005, 4.9318, 5.0418, 5.1654, 5.3054000000000014]","[4.8580000000000005, 4.9673, 5.0825000000000005, 5.2097000000000016, 5.3415]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
386,386,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3694.124311,3702.966913,8.84260200000017,3.3237,4.3332000000000015,1.0095000000000014,4.4832,4.8254,0.34220000000000006,amg,amg,-1.0,1.0,0.0,"[4.8254, 4.9556, 5.0674, 5.2018, 5.3265, 5.4577, 5.6151]","[4.8857, 4.9907, 5.1102, 5.2375, 5.3679000000000014, 5.5019, 5.6463]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
387,387,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3702.9778109999997,3711.812613,8.834801999999854,3.3294,4.3389000000000015,1.0095000000000014,4.4889,4.8176000000000005,0.32870000000000044,ast,ast,-1.0,1.0,0.0,"[4.8176000000000005, 4.9479000000000015, 5.0703000000000005, 5.2003, 5.3417, 5.4932]","[4.8781, 4.9910000000000005, 5.1079, 5.2431, 5.3877000000000015, 5.5421000000000005]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
388,388,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,3711.829711,3722.655513,10.825802000000294,3.3306,4.8258,1.4952,4.4901,4.8163,0.32620000000000005,uoh,uoh,1.0,-1.0,1.0,"[4.8163, 4.9701]","[4.8227, 4.9935]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
389,389,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,3722.683111,3731.4735130000004,8.790402000000086,3.3313,4.3408,1.0094999999999996,4.4908,4.7755,0.28469999999999995,ukn,ukn,1.0,-1.0,1.0,[],[],"[4.7755, 5.1190000000000015, 5.2371, 5.382999999999999, 5.544300000000002]","[4.8068, 5.1405, 5.276000000000002, 5.4201000000000015, 5.5766]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
390,390,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3731.4969109999997,3740.1931130000003,8.69620199999963,3.3245,4.3340000000000005,1.0095000000000005,4.484,4.6813,0.19730000000000025,uab,uab,1.0,1.0,1.0,[],[],"[4.6813, 4.8999000000000015, 5.4407000000000005, 5.5680000000000005, 6.0423, 6.1839]","[4.7235000000000005, 4.9431, 5.4815000000000005, 5.6173, 6.0819, 6.2328]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
391,391,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3740.203611,3749.0501130000002,8.846501999999873,3.327,4.3365,1.0095,4.4865,4.8293,0.34279999999999955,auj,auj,-1.0,-1.0,0.0,"[4.8293, 5.056, 5.1844, 5.3130000000000015, 5.4460000000000015]","[4.864, 5.0992000000000015, 5.2224, 5.348, 5.4942]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
392,392,0,1.0,0,0,1,,,1.0,,,0,3749.068011,3758.563113,9.495102000000315,3.3261000000000003,5.4951,2.1689999999999996,4.4856,5.485600000000002,1.0000000000000009,agu,agu,-1.0,1.0,0.0,[],[],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
393,393,1,,1,0,0,,1.0,,1.0,,1,3758.582411,3767.6225130000003,9.040101999999933,3.3334,4.3429,1.0095,4.4929000000000014,5.0252,0.5322999999999993,ult,ult,1.0,,1.0,[],[],"[5.0252, 5.2538, 5.3847000000000005, 5.5258, 5.6718, 6.1165]","[5.0683, 5.2934, 5.4239999999999995, 5.5643, 5.7145, 6.1451]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
394,394,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3767.643411,3776.564413,8.921002000000044,3.3288,4.3383,1.0095,4.4883000000000015,4.9038,0.41549999999999976,asr,asr,-1.0,-1.0,0.0,"[4.9038, 5.0333000000000006, 5.1919, 5.3412000000000015, 5.4702, 5.5948, 5.7255, 5.870500000000002, 6.0042]","[4.9287, 5.0351, 5.2650000000000015, 5.3907, 5.5139000000000005, 5.6346, 5.7637, 5.9026000000000005, 6.0448]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
395,395,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3776.584711,3785.3433130000003,8.758601999999883,3.3322000000000003,4.3417,1.0095,4.4917,4.7437000000000005,0.25200000000000067,uis,uis,1.0,-1.0,1.0,[],[],"[4.7437000000000005, 4.7494000000000005, 4.7531, 4.9574, 4.9691, 5.2175, 5.6618]","[4.7493, 4.7495, 4.7818000000000005, 4.9589, 4.9910000000000005, 5.2471000000000005, 5.6893]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
396,396,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3785.356311,3796.0769130000003,10.720601999999872,3.3245,4.7206,1.3961000000000001,4.484,4.7111,0.22710000000000008,ads,ads,-1.0,-1.0,0.0,[],[],"[4.7111, 4.7254000000000005, 4.8308, 4.9647000000000014, 5.3229999999999995]","[4.718, 4.751, 4.8777, 5.0121, 5.3642]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
397,397,1,1.0,0,1,0,,0.0,0.0,0.0,0.0,1,3796.0956109999997,3806.881713,10.786102000000028,3.3337000000000003,4.7861,1.4524,4.4932,4.7766,0.2834000000000003,uns,uns,1.0,1.0,1.0,[4.7766],[4.8429],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
398,398,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,3806.900511,3817.737313,10.836802000000262,3.3352,4.8368,1.5016000000000003,4.4947,4.8273,0.33260000000000023,uuq,uuq,1.0,-1.0,1.0,[4.8273],[4.8867],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
399,399,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,3817.752011,3826.5340130000004,8.78200199999992,3.3224,4.3319,1.0095,4.4819,4.7648,0.2828999999999997,aoa,aoa,-1.0,1.0,0.0,"[4.7648, 4.8999000000000015, 5.0169999999999995, 5.1413, 5.2789]","[4.8287, 4.9384000000000015, 5.0537, 5.1843, 5.3185]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
400,400,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,3826.569411,3835.4240130000003,8.854601999999886,3.3264,4.3359000000000005,1.0095000000000005,4.4859,4.8374000000000015,0.3515000000000006,ark,ark,-1.0,1.0,0.0,"[4.8374000000000015, 4.9801, 5.105, 5.2333, 5.3605, 5.5004]","[4.9074, 5.0257000000000005, 5.1457000000000015, 5.2725, 5.4031, 5.5518]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
401,401,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,3835.4380109999997,3846.281613,10.843601999999919,3.3307,4.8436,1.5129000000000001,4.4902000000000015,4.8341,0.34389999999999965,utc,utc,1.0,-1.0,1.0,[4.8341],[4.8823],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
402,402,0,1.0,0,1,0,,0.0,0.0,1.0,0.0,1,3846.312411,3857.4677130000005,11.15530200000012,3.3291,5.1553,1.8262000000000005,4.4886,5.1458,0.6572000000000005,aqu,aqu,-1.0,1.0,0.0,[],[],"[5.1458, 5.2708]","[5.1525, 5.3231]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
403,403,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,3857.479411,3868.344613,10.865202000000409,3.3294,4.8652000000000015,1.5358000000000014,4.4889,4.8557000000000015,0.36680000000000046,aur,aur,-1.0,-1.0,0.0,[],[],"[4.8557000000000015, 4.8697, 5.0136]","[4.8633000000000015, 4.9013, 5.0702]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
404,404,0,0.0,0,1,0,,0.0,0.0,1.0,1.0,1,3868.355011,3879.127413,10.772402000000056,3.3195,4.7724,1.4529,4.479,4.7629,0.28390000000000004,acc,acc,-1.0,-1.0,0.0,[],[],"[4.7629, 4.8823]","[4.7878, 4.9264]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
405,405,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,3879.138711,3887.9867130000002,8.848001999999724,3.3258,4.3353,1.0095,4.4853000000000005,4.8308,0.3454999999999995,alo,alo,-1.0,-1.0,0.0,"[4.8308, 4.965, 5.1156000000000015, 5.257999999999999, 5.4064000000000005, 5.5633]","[4.8516, 5.0217, 5.1640000000000015, 5.3044, 5.4542, 5.6091000000000015]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
406,406,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,3888.004411,3899.0771130000003,11.072701999999936,3.3307,5.0727,1.742,4.4902000000000015,5.0632,0.5729999999999995,ukl,ukl,1.0,-1.0,1.0,"[5.0632, 5.0851000000000015]","[5.0673, 5.1035]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
407,407,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,3899.099711,3907.9834130000004,8.883702000000085,3.3240000000000003,4.3335,1.0094999999999996,4.4835,4.8665,0.383,akj,akj,-1.0,1.0,0.0,[4.8665],[4.9079000000000015],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
408,408,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,3907.993611,3918.824113,10.830502000000251,3.3310000000000004,4.8305,1.4994999999999994,4.4905,4.8210000000000015,0.3305000000000007,ufr,ufr,1.0,-1.0,1.0,"[4.8210000000000015, 4.9303, 5.0783000000000005, 5.2093, 5.3435000000000015]","[4.8333, 4.9909, 5.1247, 5.2529, 5.3833]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
409,409,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,3918.847311,3929.778713,10.931402000000162,3.33,4.9314,1.6014,4.4895000000000005,4.9219,0.43239999999999945,udq,udq,1.0,-1.0,1.0,[4.9219],[4.9662000000000015],[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
410,410,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,3929.792311,3938.6017130000005,8.809401999999864,3.3251,4.3346,1.0095,4.4846,4.7945,0.30989999999999984,uad,uad,1.0,-1.0,1.0,[],[],"[4.7945, 5.0191, 5.1332, 5.8099]","[4.8374000000000015, 5.052300000000002, 5.1766000000000005, 5.8496000000000015]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
411,411,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,3938.616211,3949.3465130000004,10.730301999999938,3.3261000000000003,4.7303000000000015,1.4042000000000012,4.4856,4.7208000000000006,0.23520000000000074,aug,aug,-1.0,-1.0,0.0,[],[],"[4.7208000000000006, 4.848, 5.0143]","[4.7573, 4.9072000000000005, 5.0672000000000015]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
412,412,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,3949.361111,3958.2031130000005,8.842001999999866,3.3271,4.3366,1.0094999999999996,4.4866,4.8271000000000015,0.34050000000000047,uef,uef,1.0,1.0,1.0,[],[],"[4.8271000000000015, 5.1311, 5.2647, 5.6603, 5.8056, 5.9901]","[4.8694000000000015, 5.1714, 5.2995, 5.7035, 5.8574, 6.0234000000000005]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
413,413,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3958.236411,3966.9906130000004,8.754202000000078,3.3318000000000003,4.3413,1.0095,4.4913,4.7393,0.24800000000000022,uhs,uhs,1.0,1.0,1.0,[],[],"[4.7393, 4.9446, 5.0772, 5.2343, 5.3638]","[4.777, 4.9841000000000015, 5.1167, 5.2588, 5.4092]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
414,414,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,3967.002011,3975.7296130000004,8.727601999999933,3.3292,4.3387,1.0095,4.4887000000000015,4.7127,0.2239999999999993,uem,uem,1.0,1.0,1.0,[],[],"[4.7127, 4.8351000000000015, 4.9492, 5.0988000000000016, 5.2234]","[4.7619, 4.868, 4.988, 5.1356, 5.2671]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
415,415,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,3975.756311,3984.616413,8.860102000000097,3.3225,4.332,1.0095,4.482,4.8429,0.3609,amc,amc,-1.0,-1.0,0.0,"[4.8429, 5.073, 5.2073, 5.3517, 5.5024000000000015]","[4.8792, 5.1184, 5.2528000000000015, 5.3931, 5.5431]",[],[],10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
416,416,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,3984.639111,3993.389313,8.750202000000172,3.3325,4.3420000000000005,1.0095000000000005,4.492,4.7353000000000005,0.24330000000000052,uti,uti,1.0,-1.0,1.0,[],[],"[4.7353000000000005, 4.8768, 4.9719000000000015]","[4.7781, 4.8968, 5.0167]",10,0.5,2.0,0.5,3,0,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,906,36010,906,1.6.2,906_stage_training_20210730-162419,2021-07-30,16:24:28.363286,17:33:32.783350
