filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
ejz,0,67.9070607198786,65.72325670780681,68.11418635216216,67.52378594770676,65.92661782773126,67.50803521280287,66.5668019006311,67.10510779537162,66.15349017844235,67.33688694379543,68.09661361342329,67.9070607198786,67.26064024824139,66.5363094231356,66.68510579592147,65.7133439383646,66.40164187897187,66.66617600104226,65.80665629197647,65.13950041587553,67.22518857960209,65.0098661214225,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eka,0,67.6723394211312,65.6610735480232,68.08881166895361,67.55592832871797,66.8206720658232,64.58584910469474,68.41072026288066,68.06902892927666,64.43602674926287,67.95319151723616,66.20557430230694,67.6723394211312,67.14327551336089,68.18205560525811,66.44352033013811,66.27534032979413,66.42270807846442,68.34047409952488,67.1613385861304,68.28328595432721,67.30348986867986,68.11994085424914,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekb,0,68.39831520786166,66.14307111176052,66.94936266560526,66.59672728718117,67.79154077383242,66.5294543829895,67.35165803840289,67.07557599728229,64.04489620650496,65.91131291470806,66.22459108431958,68.39831520786166,65.48886938597103,66.94732726654829,67.03492421581872,65.43662835259858,66.7568678943126,67.08456365696135,66.2733415377094,65.614916343134,67.47607660844902,66.36074123317991,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekc,0,67.47075296012714,65.54037535544063,66.92274648116876,66.8563177829152,67.23216821892709,67.11006083011318,66.77490465207923,67.21545595371214,65.96210661507371,68.26250251293959,65.83789624328872,67.47075296012714,65.54923909716636,67.55857233968874,65.62697875850621,66.69411012252,66.44658685916131,66.12029418625903,66.81507602794288,65.71347508664587,68.3853578428355,65.6191536639552,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekd,0,67.39659479188123,67.20800118167324,65.46409655958146,65.86375395747395,68.02816443987636,66.6220397440057,67.0616501636865,67.76042407177866,67.68454822383883,65.2530248150311,68.75810445202853,67.39659479188123,65.62110398392602,67.07506562860029,64.4293102458266,68.33115042488835,67.30691934272178,66.74154670997362,66.88071682900232,66.01579277642617,67.5756918397535,68.03281386728425,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eke,0,67.58910383354404,67.24386582913503,67.68523358462562,68.8772654601012,68.25533308775215,66.17699023988479,67.94214782067485,67.46594996997358,67.30185472031623,69.13787874862898,66.61808853136495,67.58910383354404,67.92197903958976,65.31144156766554,68.0125182764965,66.04680470962086,63.59390305828493,67.43327767915336,66.97618546360934,66.37718545849009,67.46119819964623,68.83369758415651,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekf,0,67.41444852239991,68.23436162155188,66.28960618159833,66.29269168319672,66.63686589568107,67.54163797585042,66.87480970313909,65.40162683697993,66.93298965984752,68.00645164112412,66.46869187532423,67.41444852239991,66.26470618544897,68.82096010268664,65.93328833562393,67.49065118096217,67.00881526449723,66.73731743774285,66.28297805098812,66.81912765908149,67.2287343917524,66.38955366731552,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekg,0,67.392553146257,65.32319574695953,68.43432529614525,66.7598505795997,67.55884636686311,67.39283645734851,65.38106832659878,67.62181570770312,68.21553127891168,69.00011521537601,66.52643074505013,67.392553146257,66.98261050454032,67.92469845037895,67.51103069391306,67.56032197049066,65.4824623287846,69.25221000991229,67.2707222478561,66.52556384451944,65.95616003862463,66.5268592961499,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekh,0,67.26466615718607,68.50031537079977,67.62955847014503,69.06011482009777,66.45285680221063,67.18413815722667,68.55347837323633,66.34346334861036,65.16763908467786,68.07746007053352,67.3857631097445,67.26466615718607,67.55134785681605,67.28287235731895,68.91607863593477,66.5536494593544,65.36463814916564,66.40344493410159,68.06686597507954,67.77466566734667,66.95318994265935,66.54026617788666,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eki,0,67.1652712042027,65.50859212368826,69.0190622233625,66.66502223655783,67.31238630859468,64.45682365439906,67.36813861723336,67.9769636407903,67.49492042099887,66.85932204944955,65.82023098000967,67.1652712042027,66.70448170120048,66.87870170305432,67.30826295311203,65.99430185793577,66.88489280734741,66.27748923015858,67.4623948785626,66.99367683679957,67.39203332532715,66.52617493215982,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekj,0,65.63544820070284,68.062874536635,66.82132770493763,65.68309628734295,66.65353594474152,67.91870768431704,67.60790517449698,66.98306073479434,67.69151789582094,65.84267402318659,68.36487133608924,65.63544820070284,67.04377373003435,67.96600121552437,66.99072810784031,68.01554252007405,68.3843713781137,65.0419943276242,69.12859281162613,67.28006032271557,68.02048859976024,67.62505294128654,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekk,0,66.42337889019265,66.83796451723677,66.72723710389988,68.79652820228985,67.9927232797371,66.27298672696865,66.17002155876185,67.06628739695705,66.46709474957831,67.74881691866626,66.57878090752237,66.42337889019265,67.14095098150096,66.3704324113102,67.30262892970822,67.51639677634023,65.13114454401688,66.0591810774372,67.1881074550848,67.22877276361278,65.18171357519171,67.59672683217646,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekl,0,67.26914090395107,67.20475138188314,67.51942106675806,67.00299417506046,67.15196935198908,67.687653790094,67.56387168696152,66.7267353685808,68.34305176017531,68.06341790696938,62.854308179406246,67.26914090395107,66.65493089849554,66.03736880569116,66.63370952346786,66.12794553491081,67.50869994043912,66.7312055587409,67.12223036366653,67.14077071622926,67.24410473548717,67.59969808184341,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekm,0,66.83916264696813,65.28362821294508,66.46698848047401,66.23932506326845,66.27213645466848,67.34075404023795,68.64412012200216,68.57727855156551,65.60252734592355,67.0411420171876,66.1745461986982,66.83916264696813,67.15307691566859,68.5500677699978,68.33583888655924,67.60205107701921,67.34093072716641,64.37145206130644,65.36691641825705,67.3340388476728,66.43582755697571,67.08164219024918,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekn,0,67.57740101174534,66.905880147172,65.99111257712941,67.58844471997061,67.89755831196364,69.2775984477549,65.967251111429,66.85050120082232,66.78091170856021,65.85173624890774,66.58764253341842,67.57740101174534,67.20302511245724,65.88102740844121,68.0057117441273,66.29013322467219,68.1635785528927,66.19031494342833,68.99695938017712,65.46268359504884,66.27274737417129,67.41275107871891,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eko,0,66.402093249393,68.06504647525897,67.8304977486125,66.41773911033816,67.08948712983401,67.37156893027608,65.90726559294178,64.7537877815932,65.1334231375908,67.09158853960207,66.48276663493924,66.402093249393,67.64838586571732,64.69018226095429,69.14058835124409,67.25725466204946,66.359925865558,67.1000585236173,67.55945696065575,67.19087653647406,67.83691824835708,65.61225536862824,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekp,0,66.9050597278683,68.35505741750177,66.66920155785644,66.70826541432452,67.14167549279564,66.31341505294381,67.44198673001648,68.35291209629611,65.27581177036073,67.71639297591538,66.42762161606869,66.9050597278683,67.34981489552683,65.54440885138625,66.40157319385216,67.67415413331624,65.71151909641353,66.94816778574973,65.90835810001082,66.30068552517616,67.66943799811608,65.70564219271351,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekq,0,65.76368916299992,67.42836693717517,66.91508194835002,66.39965601696417,67.22771374992791,66.77828864786453,69.60714405115971,65.1160359995986,66.43941166469813,68.07560179011332,68.53725300012118,65.76368916299992,68.15755329972909,65.39203849801424,66.66140552843171,67.10021337233177,67.43092385043163,68.42422708953266,67.62285547637532,66.84476389867348,66.01545574526915,66.72573741281325,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekr,0,67.16057898527963,66.92080119301926,67.20268528091665,67.61288559418128,67.9404129916274,67.25560819877501,65.82434826227497,66.53853934790376,68.11591279926749,67.29747261192415,67.35008595992993,67.16057898527963,65.34188474163041,66.9517099439257,66.02682616069035,67.89963872128502,66.21725714385474,66.23859715566354,68.59377766346367,67.42747377869526,66.77426299310405,64.84554490127663,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eks,0,67.15653296267607,67.40195253462714,66.68282250800348,66.83772832302351,67.39551063455754,68.27505132517676,66.25929510834898,66.48708362926457,66.43167299650304,68.17365871214822,67.37996570470163,67.15653296267607,66.92339937025142,67.74267248891387,68.30236205166776,65.29078935304993,65.79870682751395,67.07601067492435,65.72515938331156,66.5450948126415,67.05871983990643,69.34489023127439,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekt,0,66.06985357634066,67.38232973794442,66.85220641426965,68.66205166043255,66.18776441425992,68.49543643799815,66.97169522550428,67.50842201875403,66.5578496771076,67.85647603399946,66.4046217007742,66.06985357634066,66.53692247769791,66.53786444948773,68.51458842230257,66.52352356354179,67.92322644383998,67.26385290483806,66.80649178309353,67.89464756951176,67.06505449951815,67.98028712544746,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eku,0,67.41417322170125,69.50236284137753,66.4164127238417,65.62603783612899,65.64838042718425,66.71541641024292,67.27791943952323,66.04132426289688,67.36015743492604,67.45048658622841,67.56639748737203,67.41417322170125,66.6700705761182,68.52403372811492,67.13661391604639,67.33313660059778,65.70908554343184,66.28996843085974,66.63504194309407,66.56710449278665,65.9991920683023,68.37809865977745,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekv,0,67.5136818759938,68.09965888793147,67.56754861900235,67.14045628594205,66.52208559536842,67.48663042939495,68.6617797136701,65.76339353997275,67.16839459306483,68.95232174561541,66.43157352324555,67.5136818759938,67.8051463189801,66.03776865781249,68.40273007122283,68.53757073980809,66.55509613371625,68.74453524946232,67.29201031304471,68.11174695416489,68.87767517575799,67.23779104090517,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekw,0,67.22828190234743,67.34566270537836,69.28688269062593,66.61371399726634,68.85031438597352,65.76525770188461,68.30517826041087,67.04791375805922,65.89761739100335,66.52286102280439,66.37825956638154,67.22828190234743,66.69745805731243,66.47458766455395,67.13511742843583,66.39916233024684,68.4616613559671,68.3786842544625,66.49060372221643,68.65563653954024,69.04948986823798,68.83399886031471,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekx,0,66.246626987517,67.2776705305499,64.9032420538191,65.7833592317017,67.46459944937583,68.26645017093476,66.7285687745677,65.06796791457498,66.59681631773367,67.30202006628278,67.74497053715947,66.246626987517,67.4572664561203,67.41333802668296,66.03159967119653,68.00521956753569,67.39131857830861,65.6018285249507,68.55855584968322,67.57263374448104,67.59281991239237,67.18862225277178,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eky,0,66.60569017855798,68.62981791660681,67.43247585314894,65.72898766466886,65.98164790304018,67.30252806708268,65.87505033666899,66.48150339614247,66.11165344390083,67.32057369514942,65.94411817684853,66.60569017855798,65.20889663561348,67.2322862101886,66.3812031369419,67.37389772760031,67.72751161840682,65.89344878354751,67.30357613779513,66.45435946599058,68.11397442396331,65.26708195325885,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ekz,0,66.16417261064936,66.24597558319236,66.88565365427338,66.87863607190037,67.50807120056496,66.64760149438257,66.65503548952019,65.86572507872796,66.9517340628787,67.41585888482754,66.42090942367678,66.16417261064936,65.941676100049,65.19294587322125,66.46566399822765,67.19696389571662,65.71518650686134,66.82585770729776,66.25760708891254,66.88582403666197,66.9617076579045,67.16389510597483,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ela,0,65.83333707147831,67.09073059376402,65.429124946541,66.06799842443803,65.25211983925583,65.80837975793271,64.8881336485545,68.29427930828712,66.16468911016999,68.76692214540923,65.39786624264883,65.83333707147831,66.09497152402531,66.19411040992449,67.60849165384693,66.91919165457406,67.16350530766816,67.16930703734778,67.18145599981888,66.24203278187947,66.40374934978804,65.29352696982038,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elb,0,66.43893284556555,66.74850598175564,66.49056355482183,68.78287022917416,67.23128340433156,66.95562493285874,68.4138692367201,66.23695053443028,66.28459753350623,65.84419844295485,65.89794171066426,66.43893284556555,68.94275978448407,67.34059363283242,65.0747275662684,66.41285669549424,68.82268047086697,66.02715345521908,67.67533745106219,64.8119328566204,65.7610726191738,65.28248830145401,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elc,0,67.21652474500252,66.6861688438547,65.90629282326408,65.59902494052642,66.59105252517388,68.18039235339727,68.20770344829616,65.33261884067683,66.0186216585704,65.46335578407586,64.90351844308626,67.21652474500252,66.56466342282152,67.75178373912088,67.76292791524925,66.82578360611133,66.91849209275354,65.51354098876915,67.80122669622752,67.14503648289865,66.14415250183634,67.6141527115473,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eld,0,67.32128650395862,67.14115252025081,66.58838374479141,67.41154300623337,68.26356777689244,67.123733605972,66.52596018341805,66.99396713514625,67.96830154160382,67.32674277286017,66.90427027735392,67.32128650395862,67.3305673606199,67.6692122994346,67.60546946431862,66.67906084780621,65.89689663466763,65.14632728723389,66.59632264837072,66.75640451123836,69.18905492702733,68.80783673259019,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ele,0,66.86643704023297,67.53136326153026,68.18824805005659,65.66608209151197,66.0022373287683,66.5195376049272,68.55029773585484,68.59753008336818,67.9686640937384,65.16976544475389,68.35945809606821,66.86643704023297,69.35095976727126,66.01788360330619,68.09924777249707,66.76095959179058,64.8159012517656,65.9078042012018,67.4787040754321,66.62840596386764,69.21793586521939,65.55728336081683,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elf,0,67.50851286883156,67.50301198858757,65.48956675848235,66.95790202726376,66.33341713614651,66.24022407636379,65.88982929340824,66.66474285622742,67.6256374671474,65.18850597971321,66.99752509665383,67.50851286883156,66.50476770574967,66.70600119463728,69.06477780156762,67.52955449794376,65.92376906396439,68.05831572259893,65.96447295170896,66.26060332911686,68.18920102112637,65.70516808511475,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elg,0,67.4559270239944,66.50503527698817,66.95815016109314,69.07340331262787,67.88941413313643,67.18842787133143,65.49318438047398,66.81057183598243,65.45397977004761,68.22289568370044,67.86329217239779,67.4559270239944,64.27092130636532,67.4763381256481,68.30750557930382,66.48021836591519,67.8733798583967,66.51910425316548,66.39022076616487,64.88361198416877,65.97181046617744,66.69889516108002,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elh,0,68.44596520383939,66.98833599876856,66.68355498219321,67.0450650849086,65.87478496908544,65.61862138697418,68.98855492645002,67.52445146491259,66.15095444585809,67.10161216698725,67.56685469558262,68.44596520383939,68.26345374641109,66.02094274732352,67.53850381095863,68.01108965809794,66.03178313890956,68.83359085158905,65.02290661575987,66.48578054496501,66.710038092504,67.1079983808905,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eli,0,67.42763724642288,68.0210202813882,66.18339564215145,66.21967010752415,66.04970155771733,66.30116981048377,67.69277867762295,67.69106347172378,66.00702756255912,68.69633961859368,65.46192917706001,67.42763724642288,66.79377236545407,67.57982552363998,66.34422895541114,68.8736463704785,66.81875537706705,66.57663213263854,69.21376730553116,65.1201335725739,68.06642123118316,67.40785720030264,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elj,0,67.08503653475495,67.48601808522324,68.25902860676356,67.76258845031444,66.53893987387517,65.9182603011735,66.84505744921793,67.36896681291942,66.87736751034508,68.24261307299652,67.11759131479639,67.08503653475495,67.60198641168597,66.89925800245378,65.16593764099112,67.2780528398327,64.43111763824213,66.25896378428678,67.23223755537796,67.04275429675054,66.97232924527619,67.84424577501449,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elk,0,66.9578765538204,66.02282204844255,66.59922276123298,66.0987136354922,67.50683023383759,68.03433794792626,66.43684697722281,65.42535897389584,67.33395270439196,67.0091264204522,67.15959652531328,66.9578765538204,66.44778362541183,66.63523155932,67.74716710672038,67.0631231597203,67.50628208731825,67.6596947719753,67.14762275095097,66.65118665877033,70.19435531132139,67.94371330348622,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ell,0,66.37042944130837,67.39963196201221,65.02203641784959,66.72376601035194,65.29847609458555,68.33777682997736,68.55043634606135,67.09048989991274,66.33348715752842,67.87046050526394,66.40703925810834,66.37042944130837,66.98726543840588,64.993505253913,67.2457847775453,67.99905838018317,65.81540978272261,66.93940126535922,67.24105262102191,66.31166454052698,67.4671233352735,66.20445365879719,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elm,0,66.88589991436191,68.21454083737008,67.31910241534788,65.58619403561596,67.04504453495058,68.64740444139464,66.70340170710197,63.332446845699586,67.22135376309777,66.45635009082902,65.83324808641093,66.88589991436191,66.55919007311095,67.48431440619933,65.71127999952344,67.23332631813992,68.07467286041087,67.83147914356407,67.39543282053792,67.62036826789505,67.24841771082868,67.07871340882342,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eln,0,67.74300788713444,66.52924193072222,64.80832250774397,65.95589073304436,67.53712083469313,67.01208676131682,68.5293378759662,67.13832392206852,66.6639642515574,67.77578411834476,67.12927325686087,67.74300788713444,67.13429625831722,66.26480540429014,66.62239523310066,66.75680213645207,67.27036188572467,65.23306209055448,66.95570488681068,65.29534240513489,69.12879096447223,68.4052468072022,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elo,0,67.4658396616768,67.85364329264165,67.30081342117177,66.11372078573959,65.19321964300347,69.0802178323097,66.22566361708614,66.2836221310787,67.08429504871741,68.16471118993908,65.79989338376899,67.4658396616768,66.0218879490846,67.47160830390901,64.63500984477852,68.20013545599008,65.7788858999801,65.84359537621785,69.01305025348809,67.60431487194379,67.81514203842463,67.33571454732996,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elp,0,65.8846717502218,66.40264195078076,67.33291861032713,66.84215581180035,66.10606927493525,67.7366809904959,66.58072698358612,66.99374607038868,67.80504242509957,66.71754530976668,67.50237222233501,65.8846717502218,66.6349741129744,68.04368363570215,65.6653276517537,66.24659634524407,67.38603698737673,65.61277588780608,65.88605810231992,65.9700041916433,65.69155263249182,65.22409960857055,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elq,0,68.4465942306862,67.20351328159755,67.51092600195055,68.08091592847401,67.32852786654274,65.52140712601587,66.18012908850677,68.91226628450725,66.50585029865972,66.73278430834728,65.30700761856845,68.4465942306862,67.4239215666103,66.74046085919919,67.18336589590913,67.97251442525375,67.00110433782848,67.21742733572188,66.76443791817836,66.9929976802615,66.53022424327875,64.21529697692085,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elr,0,67.03977036510557,68.66781108527765,67.69589145129302,65.96186831347447,66.76790431860366,66.65106239284196,67.29617686896601,65.42441445876442,67.73440660625909,67.89136282152691,66.30193793846941,67.03977036510557,67.32433415874397,66.33327523773946,67.38965999495619,67.24905165542002,67.4650039898355,67.68345687276998,68.31322626635105,68.28619204577821,67.36066628808373,67.98134944222237,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
els,0,66.68454417673176,67.07841348124649,67.58822212619026,65.85773813329646,65.88471356677802,67.55356948429062,67.43024395742954,65.93482499367701,67.18150572510474,66.27304986981564,67.3556053071249,66.68454417673176,67.43831792469372,66.6407603208139,65.78405113617202,66.91776876881534,66.15920968619433,66.08513285341924,68.95176592729565,68.00685660550782,67.55175786619515,66.26208362895287,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elt,0,67.11897247386807,66.65632051949547,65.7019281094508,67.07908884247372,65.07144003037166,67.00992879304559,67.08975057586106,67.78229512490283,63.72011135128873,66.47256450176148,65.57207120315633,67.11897247386807,67.35577549039894,67.64879184431923,66.61911067795201,67.24407175166972,69.3374924729839,66.79196136360565,67.2059508417509,66.35733384034505,66.02268100826461,67.0905316336528,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elu,0,66.4894661027154,67.44982825461261,67.01441077424265,65.92880965502503,66.1572350600499,67.9490453693511,66.36182767691558,66.8797264663141,67.02031169740474,66.47668138878906,68.69879107134315,66.4894661027154,67.36339799189946,65.54428086410508,65.59863459249115,67.1813688900428,65.21545945690991,67.46036685559537,65.2592400612746,67.11328855197581,66.48518687269112,67.01475187964597,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elv,0,67.64728263482138,68.05570267072078,66.17703421128871,67.18988738967678,65.18760660408306,64.46076398592503,68.45982077981387,68.15469314881504,67.1774318943687,67.23993092752546,66.03949623673505,67.64728263482138,67.02096717288057,65.74344897509219,67.84961074218717,66.37521747138483,67.69024135952311,65.1485554963249,63.992617845081355,68.10233169548229,67.66261626585599,65.05851801626332,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elw,0,66.96834205527898,68.68526797430492,65.98065526184457,65.52378906613117,67.913640417907,67.71188702515303,65.6905876573591,65.66408754975978,65.30383261699313,66.12588956740368,67.27090983869375,66.96834205527898,67.10951059157509,66.86275340526976,67.14209436478367,65.0233844610011,65.89028718339922,67.40274106463912,66.95024901744445,66.93630920081674,66.61214861595235,66.36741454261438,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elx,0,66.36719081359138,67.86280536732889,66.96204663849774,67.64160919139563,67.39002674328717,68.76016345161241,67.70360101264845,67.24162456644154,66.779238506511,66.61389014002548,67.21440077197848,66.36719081359138,66.70165111931806,68.58823900481924,68.44578091619164,66.80799386934737,68.37703735660257,67.95825009533954,67.95584618386438,68.05356495750819,67.52662723169193,67.05378979362258,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ely,0,67.34105409138257,67.36316362570824,66.85473153760866,67.05497320678512,67.42713048135697,67.15029354952135,69.11865953559986,68.7760682786759,67.73785783131827,67.01742463170471,67.43569680757639,67.34105409138257,68.64665227363628,66.17829554896069,66.43942065499006,67.03260551459442,67.22856470413967,66.71081914817061,64.149162345845,67.9907846001687,67.01601621975347,68.89623174094078,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
elz,0,67.56494523336659,67.04103383757912,68.18992475546202,67.78451371961947,66.22276053059944,66.1702671476286,67.9874757955763,67.79747363223808,67.92903716022101,66.84042759882782,67.96331206774173,67.56494523336659,68.56983965721474,65.66137042932439,69.75675570113849,67.00984663876989,67.138528355457,67.03054505118486,65.53571194147905,69.13102165905589,66.48442410955053,65.64266875152917,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
ema,0,67.41062821861286,68.7890582039118,65.24622333384389,67.16020669764507,68.3435303535308,67.13195946810491,66.36537490542325,68.86381872790827,65.97488250137383,67.05821106231264,67.66791205330394,67.41062821861286,66.18314258583419,66.58518118234768,66.60156047115645,66.04434330040576,68.24867213339257,67.0315980751051,67.07314921458044,66.63806624033832,67.24055824245423,65.41888660567244,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emb,0,67.93349338090674,65.52953868106142,66.06042293132778,66.85874410648029,67.50409136215919,67.60087578086849,66.91244720295667,67.14942946585266,67.22708889499836,66.74810679223047,67.99361103997124,67.93349338090674,68.50109695076146,66.65019930532588,66.82144233155445,67.09317992412906,67.50468865317349,65.4574387771945,67.18260213609108,66.3310292150631,66.34282583117775,66.41411962307207,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emc,0,67.36865216784413,66.7506055402183,69.04724990277569,66.92948603203371,68.25364994831504,65.90402050005908,66.95526391816341,66.74386003780182,67.90566895467549,67.15192964182533,66.90880817980585,67.36865216784413,67.5102359522779,67.09283351268397,66.58988196608493,66.99422017450581,65.67145305183949,66.68495280041209,67.24066132413955,67.50836951432682,65.13367340442265,67.3268174078416,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emd,0,67.61064267003299,67.92060960199,67.94138366011724,65.93939202509738,68.35842764748408,67.54249172366654,68.54970049243755,67.85119785252472,68.49889905200362,65.28224463179968,66.5699480773126,67.61064267003299,66.6189158613373,67.66288391379793,69.4555089825003,67.19137268203616,67.0146734291983,66.2154529718205,65.88717587167713,67.6338176252079,68.03411344927255,66.81741925033278,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eme,0,66.78945937070218,67.34038763502274,67.06613757581975,66.95594569630082,67.32881523567272,67.33664273457772,67.38239664095178,65.43089242230599,67.87615839132009,65.24656659947271,66.7751397163288,66.78945937070218,68.28417635714442,67.86100380812475,67.62488909625655,66.28308081158926,67.20091234792615,66.06009869130577,68.42259545343956,67.6904400974208,68.38534215254165,66.73434587196041,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emf,0,67.74204977893896,67.3134088588087,67.18770446585062,66.1239088519978,67.37007876586942,66.1304443755994,65.76596584378984,66.03322241112438,65.71198192792822,68.28522873854135,66.5966174786454,67.74204977893896,67.2422319742764,65.42274117091085,66.33470045435493,65.8983873975689,67.42777994672475,67.05242900358711,68.28955110309413,65.44936371341511,68.89242004292514,66.68372284686959,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emg,0,66.81822285916026,66.4613614357648,67.17746964744936,66.82873228840116,66.38291207418125,66.75067869049852,67.31855777570466,64.93843051766798,68.16009270786819,66.2902277179971,67.10142620985958,66.81822285916026,67.29810179863722,66.93429888155775,67.99250934071051,66.27869623505134,67.43944420873046,67.13241162051898,65.23170119543288,67.59410992082036,66.53690046942756,65.5239855464919,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emh,0,67.45143694633303,66.78846122990409,66.79952140313966,67.24833009258857,67.21434465093972,65.92604268204862,65.3114699869341,66.32545994329631,68.08058433810706,67.30395250039535,69.84748747014741,67.45143694633303,68.06048241459396,66.77922312397567,66.65419596196209,66.40708280670755,66.82585795714498,66.80894938078535,68.20060282770488,66.44821483369887,67.48192167426416,68.21083441614748,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emi,0,67.56167340460223,66.89627087917476,66.67249596540864,65.76432981279905,68.03688614693552,67.1592925400063,67.90246581258273,67.88809531470443,64.4033075204442,67.56376919511285,67.7592490460751,67.56167340460223,67.98532967635191,66.86679246833165,66.43407368206763,67.52429636892265,65.70385766021535,67.73592051251488,67.55643401559367,68.08887736978978,67.58523054774632,67.30100233021146,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emj,0,67.61064734768638,67.62034189440296,66.10906901494481,67.32925495795044,65.78683789378483,67.3659891476442,68.60334658057904,65.45491550118157,67.47631971053787,67.35625666358213,67.28005805529777,67.61064734768638,66.60076161069158,66.4158059063598,70.2683750779103,66.6985479619539,67.50915827926238,66.96637349837478,65.83648748518148,67.1751977831418,64.04900265593834,65.25003014948342,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
emk,0,67.76414139599322,67.8748327740996,68.61806821427446,68.24713535035976,67.15026839619226,65.82854537685888,66.96613358084456,67.7246143522014,67.85633536333354,65.35518213297507,64.92744734224966,67.76414139599322,67.53191259724574,66.29566271422257,69.3624454829094,66.22777189446198,66.45655413821274,69.015241898052,67.00266746697305,70.08807503840225,68.47941380627645,65.48415374326669,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
eml,0,66.92429403355783,67.25742095708054,66.92966334244542,65.74924380717106,67.3695396807333,65.80734860348154,65.94898847082798,66.54907191657932,67.2223673010972,67.08317519534799,67.843312406576,66.92429403355783,66.24187097585214,67.92699033277412,67.14549916296076,65.30876188448738,67.01255151736045,67.73341212485445,67.76271072952467,67.80480529371971,67.11521905613799,66.61670017025031,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
