filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,save
epr,0,63.187029476378186,62.236236125545496,65.6799407134746,62.57724220171752,64.84062525626092,63.64990241629197,63.389714855953606,62.0696882951011,63.77979182812982,66.5725591341686,62.6431427841489,65.15628756164986,63.76667790209788,64.24268804169985,63.18884008187339,64.4899615627471,64.68709143812958,64.10658850516636,64.58519055201151,64.52038337249124,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eps,0,63.888064550578,63.4594133988484,63.675054297296036,62.90983665169785,63.42737079044639,63.98320542304421,63.453762089218635,63.93467173137347,64.22191466657044,63.99777350568046,62.40218715843635,62.62320914175758,63.14524666200109,65.00031151572908,64.04155838330793,65.97133449759,62.118051059290465,62.836458091675865,65.04623298934875,63.40143581032592,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ept,0,65.43393150078849,63.4988752210127,64.96623355461972,63.878867835459424,63.05710731696158,65.25177352877253,63.46292650855423,63.2495399592705,64.7385830786312,63.88688031133212,63.51580605685442,62.799490010044956,64.01870984141078,64.34597357176058,64.81103529894851,63.0473418824115,63.366655130192655,64.54542335726026,66.35803158338342,65.33485355430585,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
epu,0,65.37389557197697,64.80650161814762,63.340663632481295,63.6898939167434,64.08990992633467,62.236806253752,64.21723443559576,63.828573558987074,62.539926085826174,64.80636344476099,63.737130558566506,65.00934513581839,64.19346195068806,63.74303956666151,64.11927901823701,63.471190896499856,63.00216021935017,63.34239899152738,64.83904433836402,66.02340385976377,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
epv,0,64.88290815872797,64.11653280373592,64.3722718939854,63.40942805987896,65.8477059850915,63.055956466115894,65.11392989451204,64.06448240418804,63.09527496579238,63.83494958133273,65.28362092957717,66.28722860372235,64.60656686288634,64.34664678227577,63.67674602530296,63.151035892703675,64.11571621958751,64.32008596590202,63.226320337970925,65.48418324443547,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
epw,0,63.98290958657055,65.02135006527371,63.63601829339567,64.22680613539782,64.30699792039104,63.245094766420266,63.37249322226617,63.327717825425346,63.50794965681511,64.25916061622735,64.01602744781066,63.77205318496794,65.14287039973075,66.53661421215392,64.01932483237627,65.5234529657545,63.990652847163496,66.21850375631561,64.19591701346057,65.31035271086428,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
epx,0,64.43446790211549,64.00515641325853,63.36215719756928,62.95333407342753,62.059117608749844,64.0622837968604,64.27813758826579,64.28967584984427,65.04513686518601,64.72616633755285,63.85643731576021,64.95984448260994,64.52471635593473,62.38793361730188,63.40452643659916,61.98034334771805,64.02250742339103,64.44986213951444,64.54326347708925,63.15364859588735,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
epy,0,64.86072752345291,63.817544717899196,66.38386604300264,64.11162836936728,64.75333040214518,62.16763460283838,64.08335834642043,63.005745519370095,63.79718077767183,64.61752141337718,64.06698781798585,64.9023234893295,64.41702592894646,64.63975741054115,64.20408525219729,64.31372959337217,65.30508759874637,62.86602785151766,63.587278410707256,64.03032877376819,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
epz,0,63.07321464432495,63.850765075990346,63.14480965568312,62.742821410433244,66.12333049364754,63.45982974222535,63.38614771427286,63.95390177997302,64.685976908182,65.21534390393596,63.8869399660925,63.38461346534279,63.50604254194048,64.61254800261175,65.43745542664253,63.68615529135625,64.26365013678624,62.188001480396146,64.53983405481884,63.19244483710032,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqa,0,63.796130293040704,64.96387440774477,63.779810860962975,63.66173670025003,64.04544170727942,64.45301513015028,65.39981468035197,65.17001740153401,63.38198649940382,62.54939405757688,65.35971864481171,64.48730054737,64.92233696955755,65.31952367256278,61.638608884630536,63.94273397668233,66.01171524118931,62.955085534723274,62.84012869080379,65.51294180171631,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqb,0,65.2429430879701,64.82081287442034,64.80960925042814,64.8076080827369,66.45844770016825,64.2968723387236,64.226073760999,64.80350828089442,62.6851547631392,63.55191123409164,64.70290802362206,61.60505221410222,63.17712359860203,64.49909710871542,65.24113927382271,65.17653174176769,64.81077052031642,64.19918438446793,64.83866962655296,64.78935239495186,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqc,0,63.96560123117454,63.8889717070032,64.22605467920603,62.60236601670046,62.680508982730686,64.5489213941991,63.55838862639643,64.89667432520986,64.96573057166805,63.74756295140009,63.91184925246884,62.5681969680521,64.0320241959205,65.29165854887154,62.73933319023698,63.1280435205389,66.64109480097036,62.85377778615115,65.58295482866104,65.32102625244858,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqd,0,65.60394776228165,63.50998523289976,63.94874940192595,65.40689793169861,64.8025069417399,62.24005943960098,65.0093673616004,65.19594801221861,63.402735542737595,62.7382682529211,63.2366597890181,63.45816303540582,64.85968093859188,65.38857156409253,63.43645830347604,64.64551254699128,65.45254987365398,63.78037588818373,63.51996763817689,63.92433711268814,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqe,0,62.56556542297193,63.21232400605602,62.03339632666249,64.0650979296906,64.94745202245242,61.944378666934604,64.16385729564526,64.8979046897556,64.97139031049353,65.49153201892526,63.21250478655832,62.86779902306314,62.50697626366824,62.78839773327878,63.66242059826874,64.40852709079073,63.14499377130903,63.78901965009372,64.26087886013654,62.286996238807724,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqf,0,65.49558555341969,64.25242666814043,64.13715730110133,65.29001803371773,63.67988835918133,63.39172998915447,64.22901254483111,64.36067866147657,64.35273793285597,65.25566999137564,63.798604686210595,63.20286943108231,65.77542023913074,65.60550763385717,64.11282861326967,64.00729587009947,64.32182754812266,63.17978434941622,64.82724175867365,65.37931682589894,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqg,0,65.88050725499895,62.43348191568205,64.6487315676809,64.32777012507624,65.59244107575121,63.92293764317022,64.57597647881117,64.34373364539327,63.07920693085139,64.90818800045355,63.73698109469735,63.79805028897343,65.46916080611977,63.447750818078426,63.57108541646628,63.74901465050952,64.14046558235063,63.472182325707436,63.63490383909829,64.29384361896803,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqh,0,66.00259181255818,64.43353251882007,64.72550222443343,64.18750382687887,63.873151251496715,63.96876309762203,65.89694083879408,62.44888895636088,62.842679287294175,65.34688300937964,63.44748739284214,65.09140316255237,62.75833540640613,65.01655464554841,64.36216397251583,62.49746694029452,64.96985431627556,64.55978545953255,64.00097600148578,63.6990504177329,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqi,0,62.269867541780265,63.61021313735104,64.4365503010225,63.24130511542685,63.87202887723076,63.24318499454167,63.53866310290977,63.23830639439378,62.99416189976631,64.92280660562804,62.81308578375707,64.30537414999479,64.09740779594155,64.69352993197198,62.81929361506006,65.00133562671712,64.26934423054378,65.17451730110972,63.61167738222897,63.36975013782865,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqj,0,63.0857976308336,62.21927761075371,65.05000323815428,64.39604510709438,64.55651300920695,62.655919890800476,64.29617738051877,63.45193592716598,63.29982154693568,64.58372489319125,63.89332553596355,64.60236480916909,63.43089571774036,63.80078175922071,64.31870293792565,62.839853522515384,64.4242373517116,64.05834954049645,64.47930791872037,63.05358444317393,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqk,0,64.30362610883019,65.9310122917187,62.966221732839905,64.7105935026732,63.35361604042928,63.083790385354405,64.28146684072952,64.43588400657782,63.58818289537839,64.0528633630328,64.32417201606332,62.77589539496524,62.76892737400829,64.82128889196733,61.34560586843497,64.97082885252883,63.06469262184705,64.09175457460198,65.1829086875959,64.47754601452387,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eql,0,63.252522810069536,66.53058634676816,64.14703706160671,64.73051579786869,64.67015899030095,64.75384515110221,64.01786756345464,64.67571890641261,62.33529781253978,65.48404742243594,62.084268173787116,64.6071341582864,64.00548174879178,65.45774803945758,64.11718032811294,62.566496064341926,63.80668881764744,64.94126129430184,63.30878881061629,64.88602964921553,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqm,0,65.48906032766439,63.26744312024843,63.85239324331075,63.42674414691793,62.94719384804779,64.18713650807581,62.813804374512,64.33991620622338,64.32432135481035,64.14946751209781,65.80936040430669,64.8194548588596,62.92982119506578,62.66040562197929,63.88855701882641,64.81328952950723,64.67457033683131,62.640396798206005,64.88115016026808,65.34740971240721,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqn,0,63.49034613237565,63.30876745689655,64.75494788618754,61.80818773977442,63.98585542767599,63.38249824720987,64.78806619001666,63.9382149367575,63.44017912210189,66.91681279888779,64.72776241043978,63.035358701100904,62.936638851135406,64.46489068429108,62.78249019418854,64.78735277309167,63.449848921704785,62.892112109142325,64.10300556176841,62.996072447342854,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqo,0,63.22923469065018,64.17490226382587,63.560584492529394,65.08349157163296,64.05751156094001,64.97591286013132,63.96794250354822,64.17072775533839,63.07730241055955,62.85316770737858,65.05916110709221,66.12405751448297,64.31644208913019,63.88243257081372,63.139783065103856,63.26430289815488,64.90779471782915,65.93066892350603,65.00164003629882,63.360397135722074,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqp,0,64.47968377435636,64.47266514337534,64.8854284150363,63.131044128528565,63.98397272675154,65.01419794333573,63.332246931795794,63.96745867202693,63.3396014577227,61.60834283089026,64.46500610630063,64.46703837417134,63.48630958849628,64.08775176243337,63.48324576825988,63.544870726596315,61.624035139787,65.69351837692284,65.99778117104198,64.65683605634098,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqq,0,63.591207308174035,64.2132552097235,64.68617944087957,63.77214027452466,64.16699904997822,65.00109122304882,64.54927183350658,64.45935230598111,64.2263422155941,63.35654060065818,64.30448660949449,65.37842733255728,64.37650760063586,64.10025932686561,64.2532275370484,65.60321461593146,63.61428372168653,63.9807584997881,66.6984647448432,63.369290929501524,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqr,0,66.00103054894333,64.64193436215045,64.08350874653627,65.2544253255666,63.03172672295384,64.16823963228015,65.66342364371228,64.53184938441713,63.73176772188484,64.7929330575852,63.04054704461729,63.076442580245256,62.92763256943551,62.72621495312679,63.96718995800603,65.00079810759982,64.17405913034133,64.56051631951115,64.46502254031068,63.72921506618177,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqs,0,63.46866152292636,63.041160676417036,64.06607418873146,64.42034946466927,62.86298521520792,62.5056442038545,64.78263267212428,64.08226583142941,63.2285000321329,63.53605384051453,62.87111953181896,62.896571177924635,64.80324587434893,64.86238250423203,62.633985588063936,63.568637901319725,65.53505139910642,63.34784279843761,62.80728268108563,64.00807199467745,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqt,0,65.23777774596262,63.3198913918641,65.91150871450145,67.51289714431998,63.13134053848496,63.17417205089421,64.93967017231452,64.600873090021,64.12356769644836,64.32021719103771,63.600564740168295,62.87648958616486,64.5813728077684,65.13734038073596,63.43416267498411,63.58868912516221,62.765601440176574,65.33059165582816,63.65797289469379,63.65902764438833,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
equ,0,63.3346238177193,63.799977218170184,63.4237283282069,64.66046819654801,64.45994059195189,64.68103154390548,63.624945725997115,64.34776105761482,66.21211592648844,64.47337183597965,63.30350206708865,64.20761828983461,64.58439125018069,63.80276773503394,62.39348612408872,63.94639984959589,66.2970495564455,63.852667960191276,66.02626105012818,63.39385186323146,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqv,0,63.706151620920494,63.95887769161189,64.29977675351604,63.21422421233001,63.35392454994446,63.43602054144307,63.22665533630581,63.59624616212285,64.95861134365175,63.79325801722296,63.895796340802285,62.400057339244306,64.93545249820865,64.3386668543633,65.7316004830641,62.35276459978654,63.53808613524243,65.8909993387704,64.01956897722803,62.600045756185075,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqw,0,63.73134705482026,63.582877552407254,64.19923492271569,63.81065843965339,64.21024854457778,64.10867225396473,63.081338927959365,64.40238909778554,64.97766106940993,63.07084624987072,64.33873472221283,65.30057854394842,65.19912014226725,64.93496463082532,63.06655716288282,64.02253969790091,64.28421682228449,65.02462371813236,63.62058041042774,64.91489221713894,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqx,0,63.84393212174662,63.581391609156114,64.73011363928143,64.13951189427036,63.08675021751864,64.07102532783165,63.92102718536295,63.39861894927925,64.4399488732986,64.11286238659268,63.39355956006234,65.5168070213536,63.878654269852504,63.56803816867266,65.62690754647868,65.06460000897086,64.14685256210518,64.89787382750157,64.46736165279465,64.17380333054805,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqy,0,64.89838874686176,64.39853449914415,65.44434548924868,65.46510331039994,64.16859828327557,64.410532925429,63.88626993897557,64.57713805490505,63.92790744612186,64.45719291530554,62.42014605443398,62.89331773479886,64.75310469004408,63.39280975869222,64.18249698162957,64.60004006047812,65.04539866945265,63.040705668451515,64.3847875405698,64.05672088418144,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eqz,0,63.5914048091865,65.40732365725684,63.79341593159376,64.79356265964914,62.970497542859924,64.6636464684879,61.20194749891756,64.58880523533665,63.04808160710061,62.6311356730781,64.89890604226896,63.10632292270758,63.7758267155494,63.81930657357082,64.6845567403819,62.784577240145424,64.83841007390382,63.829029601057755,63.21704730201485,63.24318257818658,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
era,0,65.68698419243692,62.51114092523411,62.44252096570404,63.56420931604917,62.10917775267474,63.140948633466046,63.89330073776203,63.01760690639426,64.08682861306569,62.74981978128538,64.43703637937776,63.37940298317474,64.67627183927328,64.71868980813831,64.4206204684571,64.90878900029985,60.237114008837224,64.32412438403192,64.02426649076287,64.16814730085063,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erb,0,63.100848713318605,64.30532887582201,64.4719169794418,63.81539089774025,64.69151985755379,63.25502456568699,63.517494842072345,63.27759265861536,62.78676941210382,65.71722188406963,61.93032104794045,63.07477063046198,63.540911985971356,62.12613975213418,65.01700027754103,65.45698989120585,63.97872922320569,63.47109669184557,63.61266265396023,63.29696152382977,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erc,0,65.20153861599825,64.34847323150737,64.25763351326691,64.97041363621184,63.762462056421526,63.693023323476346,65.59103388134585,61.945348563065465,63.58849608377431,63.94250561942432,64.47909164323391,63.821825369040525,63.619553255639836,64.7448005036028,62.34101078514946,64.82270652490953,61.80988401372417,63.57281321813307,65.12721270239793,63.103567131007395,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erd,0,65.08846008079324,61.27943677671745,62.385206856843354,63.41007585240582,63.74497841371725,64.017511777821,62.596491813101785,62.02186639438015,62.19398537014814,62.39905862489333,62.762069844945394,62.33670842928654,65.25035717854368,62.58949008789298,64.9097585339396,64.65471942864063,64.74821072719297,62.68381218276887,64.48148490870925,63.63239538752132,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ere,0,64.44615557198274,65.5484340998707,64.7789062240687,63.0000400607162,62.547589051002674,64.67780784817116,65.19582175387539,64.05932245953666,65.18160060294657,65.64000972030088,65.24798878143487,62.93195629712442,65.67384986941724,63.59169264252201,61.92076039205011,62.86379513964314,64.03056534467153,63.17449901651461,65.93529330437964,63.74948231314306,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erf,0,63.42838903936028,64.59874114798565,64.32887968334312,63.47558068429896,63.94411548507207,64.70974082692281,63.117388507146366,63.714469451767066,65.30223917639995,62.32620747961299,64.1804542783834,63.45317234059465,62.5623929580886,63.47435853482653,64.8652427432582,63.7430095222421,64.9323554044461,64.5393974102831,64.47464015381003,62.68891249105257,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erg,0,64.11100423232944,64.93923626403863,62.50113719459211,66.13726258623178,65.86008257808653,63.25614456985606,62.88955814169075,63.44015927171889,64.97985919353907,64.34332200609532,64.63352931036307,63.37182369318161,62.81973196449501,64.13641132843568,62.07158226949754,63.45289339619012,64.26381223112111,64.93151790089206,64.67169341860169,63.57450509326894,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erh,0,62.79892617658429,62.83335179947786,62.5412432348871,63.68369580860625,63.65038840992352,64.60490245095127,64.20818908847747,64.83328709732045,64.74886362140764,62.8904987662611,64.15765171591538,64.01158206538224,63.832699011841974,63.79465737792598,66.56600422792421,66.18372234715484,65.33191038278831,64.751197017,63.89267542375927,63.76407055065089,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eri,0,63.48929905814188,64.04904102590322,63.14451772331297,63.75875038099783,63.540380871871214,63.07898680695777,65.10596933774076,63.60720711861361,63.06011256623514,62.02299384137566,65.87379400344234,66.20486519141892,64.97374303821627,64.31280164115526,63.09603074396901,64.46611222701351,63.48966966996691,64.76286785641301,63.01285987955802,62.95930481624254,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erj,0,64.22590629072934,64.6585361796955,65.74700669686996,64.65165409168593,64.2135578842859,62.32726884978379,64.1250100571921,63.78289227567031,63.146457222023315,64.59120932750105,62.715550023085925,61.24409070422841,63.46338362806569,62.45297146360826,63.46090333218729,65.65872280195214,63.37653362954392,65.57339263811124,64.3029272846056,63.59953814543658,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erk,0,63.90294792113493,63.071860927779895,64.04285975383421,65.02969012379833,65.94369248463808,64.02443679259989,64.09251425347675,65.15759346586769,64.74523747004264,63.31460616469259,62.795835670943355,65.74888954790235,63.68090982187045,63.627514595388824,64.07392141005792,63.179025311810435,63.504057089372466,64.75902122256319,65.44936676172026,64.91134254621444,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erl,0,62.67390426315665,63.42148118153357,62.18155594322323,63.36899545745142,63.16684793641919,63.140491508287255,63.78964421593675,63.80371711867424,64.16097748300909,64.30343119007294,64.61677064982035,63.58170536222747,64.8986277925694,64.05360261295476,62.58680600106394,65.45960613094404,63.58713742234869,64.21376063552616,65.24864002448118,63.00937230556986,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erm,0,63.24245346084554,63.5844723692285,65.65586851209372,63.754904473592994,62.48891458686197,63.73373090845057,64.80982169645145,63.09370373853297,63.027320398274796,63.97421541873331,63.65700854778544,64.71984332639259,63.58437480325089,64.5005017156438,64.57324984922879,63.521458882684705,63.6202519480424,64.73688587355787,62.74036878383178,64.47066397137829,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ern,0,63.505952847921584,63.89462055610857,63.82522591481707,65.28548074709153,63.54006501717245,63.6521429238304,64.86871018393596,63.32191872004324,61.48712978794004,64.24018466547415,63.95375358310449,65.286123830373,65.88850600689311,64.99566397771055,64.04586533293818,63.50053719824268,63.58589142364831,62.9793281317526,63.646122156329795,63.24944388354328,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ero,0,63.770427226625635,64.78926315477729,64.35964083127031,65.11795951952949,64.57581681849618,63.9030676611244,63.39132813046256,64.50618119772389,63.795812872774746,64.46068338858767,65.15761741336622,64.35611942552569,64.28325785970121,62.6593234222971,63.45957305928052,64.47689760793354,64.21340774822636,63.088858413988454,64.14769419609283,64.50644180855167,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erp,0,64.62839067671233,61.78410171925753,64.149304903523,64.79819791018618,63.785725455823595,63.62448413539856,62.69514631678039,64.32066080424711,64.82086453396334,63.770209527419176,64.30164293210775,62.86071674542446,62.92851430857966,64.84459868424858,64.8930013092664,63.20474631416936,64.67249251931564,63.72953415655549,64.46743504030331,64.06467346050863,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erq,0,63.81852912231461,62.11849839099613,65.86320860945723,61.626019649085094,62.70134766877861,63.72643625770444,63.13243282229666,65.12111617684728,63.862870548920725,64.91865589024519,65.96044788896799,63.393807348557175,64.4330868799744,62.69549380370426,62.9592790600896,63.78877545455817,63.71640420406767,65.33606213338744,65.57979316782108,65.16650033978966,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
err,0,62.97372828170398,65.24252328417613,65.2772046777639,64.70407627148037,65.35307889565799,63.22783073557753,65.89199358796205,64.29395796988625,64.67365091064923,64.31341572800181,63.45036570228985,64.85162515142858,64.68571101987241,64.25207728429359,65.11254514953495,63.73193691324143,63.16290739280689,63.33174803400604,64.4950355386329,64.97558215380536,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ers,0,64.89122805173609,64.26268623391883,62.98458803113734,64.53379573909545,63.334245185574254,64.97187856914198,62.34543828738034,67.01035704532794,65.47014445465324,64.43349866405543,64.46937333007486,63.143825765621635,65.31578369929221,63.69034098934844,64.80307389582059,64.89688449162155,64.29819200910029,64.78164300697696,62.84893877524334,65.26456394232594,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ert,0,64.9824979106908,63.53465552813599,65.34712481979112,64.82408912898636,64.22292465901815,64.85442477548108,62.331647144625656,64.4188814175971,63.847714354628295,65.21318440751809,64.85192675641318,63.423778048432595,64.27584282286067,63.31904991741197,62.59226875735522,64.11986153019139,62.87193127840107,64.93809080389397,65.41091948726131,64.27444794311293,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
eru,0,64.8828794878292,63.215005803788436,63.61505581163226,62.70835209227318,65.87116248596091,63.61477210047126,63.7529866464971,63.7839912360355,63.57837791779534,63.485580463805505,65.49679028337489,64.67089499416491,63.337779771395034,65.00573084061578,63.735094970066,65.39078963056838,65.92658430793567,65.79773786127711,63.88936155345881,65.65018583867392,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erv,0,62.435108474319776,63.23279037086451,64.45998264027237,64.92632510241782,65.79758559853977,63.3745609123709,65.08999853248248,63.040855361247644,62.93539924758618,65.61978653470833,63.66405791405131,63.56317234944974,61.369274191873515,63.77311723141923,63.90536137300062,64.37640530962726,62.7130243192456,64.1089398482264,65.2984804276758,64.23843001444155,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erw,0,63.5389155240073,63.190631899652864,66.04933111544165,63.017484008345136,64.06647196169793,62.87394680912297,64.23458401280709,65.19140192687229,63.23907399986586,63.4551500628135,63.38590969496321,66.62684416096694,64.91495386739143,66.78782032826179,64.04650713993135,62.40446145551142,63.45071985764142,63.73709819930934,61.993781053752315,65.90302763357055,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erx,0,63.601362161334855,63.340936807498615,63.792648066219904,63.73496186659787,64.06707073809285,62.88204970810283,65.35677166425225,63.14109475485743,62.93877705335875,64.64583031804302,65.71549963606346,63.03810498701513,62.56682578665869,63.7839303238933,63.15894522940607,61.55510558463135,64.1199705410246,65.49089943389173,65.30335752477879,65.46838806724261,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ery,0,63.25452187318325,64.50460606093606,64.89776842925023,61.997634332888225,62.8842632259086,63.136400477556315,64.76469657514752,62.879963920762684,62.81055637090989,63.97001443991211,62.903630369700394,62.75114556380532,63.78500151997397,63.47604430091548,65.19374108142786,66.18936727476996,63.76741840791298,63.59162096125882,63.90131269665081,64.28081653424329,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
erz,0,64.11109261201135,63.00884634014698,65.10116368966375,64.45582326966827,64.38150509047246,63.02053628343462,63.6284713443379,63.067846702413654,64.05258286047119,64.80881551638332,63.056354015217565,66.24902241549208,63.08200282445281,63.59182617948551,63.088083448035725,64.63992146508717,62.161896453189634,65.63941875140668,65.90323516533893,62.604768801825706,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esa,0,65.64661108964704,63.51810273192788,64.16482323804482,63.85759173519578,62.330650982308256,64.45919769241482,62.81062425387474,63.65482913046804,65.08849516869829,63.286480220766705,65.11636731357872,63.89445541840126,64.70354987166262,64.49244790651673,64.46039734774442,64.21347087304481,63.66134511753379,63.27952650359455,62.365315970728396,64.05143179751917,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esb,0,62.954632880578394,64.18414312712805,63.89310076217783,63.897090604814615,62.85660175834089,63.78112725800461,64.17470592801898,64.0196511341313,63.50515040523714,63.163704172543575,64.27266294223853,65.92576092057337,64.1187100392561,63.01970572680956,63.53547423534526,65.08543589342356,62.9201646937821,64.0129901487477,64.85005205667431,63.514837584729044,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esc,0,63.13623727942332,64.43913239526357,64.55863810707734,65.1012884547379,63.74615630413497,62.51373956349668,63.3558664877069,62.93345085050878,63.138103801104094,64.8888766158653,62.0451578647255,63.59073418356161,64.44907362387171,64.20848151013736,64.39767660798398,62.81410657717677,61.942487091221025,64.16747874132318,63.89980578742368,62.9012994701723,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esd,0,64.35397628144025,62.90683000455935,63.92403874850992,64.49783754370166,64.33318118593971,64.90658282707358,63.17576363621022,63.23570974201476,65.03191171610601,63.82756409612092,61.992056076126644,64.04893478257709,65.47710993986689,65.28115096964719,63.880054448227156,66.39330826368416,66.55770620663505,64.61524771901621,63.3187839253673,64.40167283255845,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
ese,0,63.22543132028051,64.32324562594494,63.87727848277685,64.98784413365381,63.643719752293904,65.55427994604774,63.84935288098252,64.82117599777487,63.30209605733698,63.30033995297005,63.987993420231675,62.938104445277865,64.35019662226425,64.45879611920189,63.63646052160429,63.25689240466154,65.51340620937812,63.54131612764201,63.55951876128575,64.68700924342698,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esf,0,62.77711149814515,62.55030736995172,63.52653842503581,64.9376490049515,62.97193110371013,64.814564415493,64.97994294081212,64.5409483839525,63.72945471778425,65.38266810767921,64.66633006697843,63.11552336011122,63.55767288229214,62.9054953175785,62.6577806690299,62.75744036646426,64.27925417804614,64.42416029735627,65.19031742734434,63.519690125466454,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esg,0,62.936358406823494,64.63012581710619,64.14299762764955,65.04666486298629,62.360455687613275,63.98590006078099,65.12999041773196,63.615625390852976,64.83555263223072,64.09248974946783,65.44585362749736,64.06030779075293,65.09909134268446,64.44599169453693,63.764998606040784,64.40438064772654,64.6352284353209,63.21220799281969,63.73021801348251,65.60571451549501,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esh,0,64.73342243720616,63.49084803687892,62.49685966958421,64.3403479731452,63.808548941723615,64.48075311540457,65.74790543511303,65.50430863015953,64.72903091578694,64.94895355888774,63.89837047689522,65.77112152256929,63.491365108533394,63.8810967536696,64.39558494323084,63.34471712880958,62.816293380381936,65.88091159869248,62.26330728430679,64.03860639672898,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esi,0,64.1259932486744,64.69194162844516,64.17078661893834,64.55233970723395,63.499836614511594,63.989545520569756,63.94069223578077,64.59899482886253,64.12120132769806,64.32817864572907,63.16350642429189,64.78137622154703,63.65931475424098,62.44283755315965,65.33198656645986,64.69773112312987,64.51138113458795,63.9530078323401,63.70314980348329,66.21826085646032,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
esj,0,64.16829571161838,64.87935306733948,65.1976533736788,62.11286243330611,64.19451358543202,64.1642753477869,64.6588985582517,63.14314889417114,62.36051228451768,62.9446980209039,63.89839966368555,62.44576429078208,63.83728351732108,64.87351206307308,63.49843516580545,64.44207034730226,64.68133215391359,64.02445230596547,64.26901140000271,65.23774159329578,70,44100,"[2000, 20000]",1,1,10000,True,10,1,False
