Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
509,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,4523.391729999999,4528.574134,5.182404000000133,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1728000000000005,0.3452000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1728000000000005, 4.2944, 4.4188, 4.5369, 4.6613000000000016, 4.7845, 4.9124, 5.0280000000000005]","[4.2201, 4.3372, 4.4571000000000005, 4.5814, 4.7056, 4.8252000000000015, 4.9486, 5.0609]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
510,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,4528.58493,4533.687734,5.102804000000106,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0938,0.2636999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0938, 4.1944, 4.3396, 4.4664, 4.5915, 4.7039, 4.8246, 4.9704000000000015]","[4.1116, 4.2442, 4.3826, 4.5083, 4.6317, 4.7556, 4.8808, 5.0061]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
511,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4533.69673,4538.796834000001,5.100104000000101,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0911,0.2609999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0911, 4.2346, 4.3432, 4.4709, 4.5977000000000015, 4.7168, 4.8377, 4.9761000000000015]","[4.1507000000000005, 4.2673000000000005, 4.3904000000000005, 4.5161, 4.6400000000000015, 4.7626, 4.8839000000000015, 5.0189]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
512,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,4538.80613,4545.926134,7.1200040000003355,2.8181000000000003,4.1199,1.3018,3.8276,4.1198000000000015,0.29220000000000024,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.1198000000000015, 4.2465]","[0.027600000000000003, 4.1634, 4.2971]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
513,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,4545.93653,4551.106734,5.1702040000000125,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1606000000000005,0.3330000000000002,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1606000000000005, 4.2834, 4.4072000000000005, 4.5360000000000005, 4.6583000000000006, 4.7835]","[4.2081, 4.3235, 4.4539, 4.5802000000000005, 4.6981, 4.8214000000000015]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
514,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,4551.11643,4556.209134000001,5.092703999999685,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0837,0.25360000000000005,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0837, 4.2019, 4.3221, 4.4413, 4.5582, 4.6772, 4.8020000000000005, 4.9253, 5.0461]","[4.1207, 4.2429000000000014, 4.363, 4.4829, 4.6017, 4.7208000000000006, 4.8446, 4.9639999999999995, 5.0883]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
515,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4556.21843,4561.307734,5.089304000000084,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0803,0.2502,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0803, 4.1888000000000005, 4.2993000000000015, 4.4307, 4.5446, 4.6607, 4.7795000000000005, 4.9023, 5.0291000000000015]","[4.1080000000000005, 4.2334000000000005, 4.3458000000000006, 4.4729, 4.5917, 4.7104, 4.8271000000000015, 4.948, 5.0708]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
516,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4561.31853,4566.412934,5.094404000000395,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0854,0.25529999999999964,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0854, 4.1744, 4.3009, 4.4177, 4.5353, 4.654, 4.7785, 4.9026000000000005]","[4.1038000000000014, 4.2196, 4.3450000000000015, 4.4616, 4.5838, 4.6974, 4.8187000000000015, 4.9429]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
517,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,4566.42223,4573.512734,7.0905039999997825,2.8181000000000003,4.0904,1.2722999999999995,3.8276,4.0903,0.2626999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[4.363],[4.4118],"[4.0903, 4.2112]","[4.1399, 4.2556]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
518,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,4573.52243,4578.705634,5.183203999999932,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1736,0.3460000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1736, 4.3001000000000005, 4.4368]","[4.2224, 4.3455, 4.4613000000000005]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
519,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,4578.716329999999,4585.816934,7.100604000000203,2.8206,4.1005,1.2799,3.8301,4.1004000000000005,0.2703000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1004000000000005, 4.1898, 4.3573, 4.4844]","[4.1019000000000005, 4.2407, 4.397, 4.5306000000000015]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
520,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4585.82673,4592.922034,7.095304000000397,2.8206,4.0952,1.2746,3.8301,4.0951,0.2650000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0951, 4.1957]","[4.1064, 4.2411]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
521,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4592.9336299999995,4600.094834,7.161203999999998,2.8206,4.1611,1.3405,3.8301,4.1610000000000005,0.3309000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1610000000000005, 4.4627]","[4.215, 4.4932]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
522,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4600.10473,4607.1906340000005,7.085903999999573,2.8206,4.0858,1.2651999999999997,3.8301,4.0857,0.2555999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0857, 4.1888000000000005, 4.4742000000000015]","[4.098, 4.239, 4.4935]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
523,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4607.2011299999995,4614.279934,7.078803999999764,2.8206,4.0787,1.2581000000000002,3.8301,4.0786,0.2484999999999995,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0786, 4.1903000000000015, 4.3351000000000015]","[4.1064, 4.244, 4.3811]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
524,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,4614.29223,4619.384134,5.091903999999886,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0823,0.2546999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0823, 4.1943, 4.3092000000000015, 4.4344, 4.5694, 4.6979000000000015]","[4.1037, 4.2288000000000014, 4.3469000000000015, 4.4749, 4.6022, 4.7282]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
525,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,4619.3931299999995,4626.474734,7.08160399999997,2.8206,4.0815,1.2609,3.8301,4.0814,0.2513000000000001,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0814, 4.1679, 4.292, 4.4192]","[4.0875, 4.2214, 4.3404, 4.4573]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
526,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4626.484829999999,4633.612334,7.1275040000000445,2.8206,4.1274000000000015,1.3068000000000013,3.8301,4.1273,0.2971999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1273, 4.2341000000000015]","[4.1324000000000005, 4.2904]","[4.3832, 4.5307]","[4.4473, 4.5760000000000005]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
527,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4633.62213,4640.802634000001,7.180503999999928,2.8206,4.1804000000000014,1.3598000000000012,3.8301,4.1803,0.3501999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.1803],[4.2343],[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
528,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,4640.81203,4648.103334,7.291304000000309,2.8206,4.2912,1.4705999999999997,3.8301,4.2911,0.46099999999999985,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.2911],[4.3178],[4.4509],[4.5107],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
529,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,4648.11453,4653.209234,5.0947040000000925,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0851000000000015,0.2575000000000003,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0851000000000015, 4.2129, 4.3361, 4.4606, 4.5792, 4.7014000000000005, 4.8345]","[4.1204, 4.2547000000000015, 4.3785, 4.5049, 4.6243, 4.7393, 4.8579]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
530,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,4653.21963,4658.320634000001,5.101004000000103,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0920000000000005,0.26190000000000024,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0920000000000005, 4.2001, 4.3227, 4.4507, 4.5742, 4.7040000000000015]","[4.1201, 4.2513000000000005, 4.3697, 4.4929000000000014, 4.6238, 4.7466]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
531,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4658.33073,4663.428134000001,5.097404000000097,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0884,0.25829999999999975,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.0884, 4.121, 4.2068, 4.3214000000000015, 4.4407000000000005, 4.5552, 4.6747000000000005, 4.8078]","[4.1159, 4.1218, 4.251, 4.367, 4.4835, 4.605, 4.724, 4.851]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
532,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4663.43823,4668.5431340000005,5.104903999999806,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0959,0.26580000000000004,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,[],[],"[4.0959, 4.1918000000000015, 4.3129, 4.4271, 4.5426, 4.6595, 4.7857, 5.0575]","[4.1184, 4.2365, 4.3482, 4.4687, 4.5853, 4.7015, 4.8244, 5.0857]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
533,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,4668.5532299999995,4673.713734,5.1605039999994915,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1509,0.3232999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1509, 4.2887, 4.4049000000000005, 4.5299000000000005, 4.6552, 4.7922, 4.9115]","[4.2017, 4.3232, 4.4492, 4.5785, 4.7033000000000005, 4.8222000000000005, 4.9481]",[5.0489000000000015],[5.0855000000000015],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
534,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,4673.72413,4678.830334,5.106204000000616,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0972,0.26709999999999967,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0972, 4.1981, 4.3165, 4.4549, 4.5782, 4.694, 4.8111000000000015, 4.9412, 5.0661000000000005]","[4.1212, 4.2424, 4.363, 4.495, 4.6215, 4.7373, 4.862, 4.981800000000002, 5.1043]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
535,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4678.84103,4683.987534000001,5.146504000000277,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1375,0.3073999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1375, 4.2648, 4.3794, 4.4975000000000005, 4.6186, 4.7452000000000005, 4.870900000000002, 5.0296, 5.1348]","[4.1859, 4.2965, 4.4203, 4.5464, 4.6702, 4.7947000000000015, 4.9182000000000015, 5.0545]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
536,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,4683.99813,4689.140934,5.142804000000069,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1338,0.30369999999999964,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1338, 4.2582, 4.3759000000000015, 4.4967000000000015, 4.6127, 4.7429000000000014, 4.8667, 4.9864000000000015, 5.1128]","[0.0186, 4.1788, 4.3024, 4.423, 4.5403, 4.6563, 4.7816, 4.9097, 5.0291000000000015]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
537,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,4689.1512299999995,4694.253334,5.102103999999599,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0925,0.2648999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0925, 4.2191, 4.3456, 4.4705, 4.5985000000000005, 4.7236, 4.8381, 4.956]","[4.1335000000000015, 4.2669999999999995, 4.3949, 4.5204, 4.6459, 4.7624, 4.8749, 4.9942]",[],[0.00030000000000000003],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
538,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,4694.26393,4699.4325340000005,5.168603999999505,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.159,0.3313999999999995,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.159, 4.2917000000000005, 4.4078, 4.5398000000000005, 4.6634, 4.7901, 4.9147, 5.0319, 5.1593]","[4.2027, 4.3235, 4.4571000000000005, 4.5786, 4.7072, 4.8306, 4.9481, 5.0648]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
539,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,4699.4448299999995,4704.552834,5.10800399999971,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0984,0.2707999999999995,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0984, 4.1958, 4.3171]","[0.0089, 4.0998, 4.2462, 4.3648]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
540,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,4704.56183,4709.692034000001,5.130204000000049,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1212,0.2910999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1212, 4.2283, 4.3436, 4.4687, 4.6110000000000015, 4.753, 4.8743, 4.9957]","[4.1469000000000005, 4.2761000000000005, 4.3977, 4.5125, 4.6482, 4.7807, 4.9158, 5.0411]",0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
541,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,4709.70173,4714.891434,5.189704000000347,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1801,0.35250000000000004,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1801, 4.2946, 4.4157, 4.5468, 4.6720000000000015, 4.7940000000000005]","[4.2137, 4.3402, 4.4687, 4.5955, 4.7186, 4.8338]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
542,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,4714.90133,4720.048834,5.147504000000481,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1379,0.3102999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1379, 4.2631000000000006, 4.3809000000000005, 4.5035, 4.6315, 4.7552]","[4.1816, 4.3022, 4.425, 4.5465, 4.6726, 4.7861]",[],[],0.0096,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,002,36000,002,1.8.2,002_stage_training_v5_20240514-111423,2024-05-14,11:14:35.699055,12:51:25.758671
