Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
89,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,534.764631,541.8509349999999,7.086304000000041,2.8206,4.0862,1.2655999999999996,3.8301,4.0861,0.2559999999999998,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,"[4.0861, 4.2132000000000005]","[4.1103000000000005, 4.2465]","[4.3701, 4.5842]","[4.4026000000000005, 4.6223]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
90,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,541.860431,549.137835,7.277404000000047,2.8206,4.2773,1.4567,3.8301,4.2772000000000014,0.4471000000000003,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,[4.2772000000000014],[4.3196],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
91,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,549.1468309999999,554.476735,5.329903999999942,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.3209,0.4932999999999996,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.3209, 4.4561, 4.5785, 4.7064, 4.827, 4.9448, 5.0702]","[4.3641000000000005, 4.4913, 4.6185, 4.7397, 4.8598, 4.975700000000002, 5.1017]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
92,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,554.486331,561.6172349999999,7.1309040000001005,2.8206,4.1308,1.3101999999999996,3.8301,4.1307,0.30059999999999976,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1307, 4.2673000000000005, 4.3904000000000005, 4.5091, 4.6512, 4.7867000000000015, 4.9137]","[4.1588, 4.3049, 4.4348, 4.5467, 4.6795, 4.8235, 4.9489]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
93,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,561.626631,568.793635,7.16700400000002,2.8181000000000003,4.1669,1.3487999999999998,3.8276,4.1668,0.33919999999999995,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[],[],"[4.1668, 4.301]","[4.2066, 4.3429]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
94,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,568.8025309999999,575.9578349999999,7.155304000000001,2.8206,4.1552,1.3345999999999996,3.8301,4.1551,0.32499999999999973,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,"[4.1551, 4.2955000000000005]","[4.1921, 4.3524]",[4.4713],[4.5275],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
95,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,575.9738309999999,583.116235,7.142403999999942,2.8206,4.1423000000000005,1.3217000000000003,3.8301,4.1422,0.3120999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1422, 4.2797]","[4.1631, 4.3178]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
96,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,583.1268309999999,588.290135,5.1633039999999255,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1543,0.32669999999999977,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1543, 4.2767, 4.3904000000000005, 4.5164, 4.6333, 4.7524000000000015, 4.8747, 5.0045]","[4.1875, 4.3119000000000005, 4.4309, 4.5519, 4.6657, 4.7849, 4.9029, 5.0343]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
97,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,588.2998309999999,593.441835,5.142003999999929,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.133,0.3028999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.133, 4.2538, 4.3731, 4.485, 4.6182, 4.8787]","[4.1637, 4.2989999999999995, 4.4087000000000005, 4.5248, 4.6519, 4.9068000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
98,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,593.452131,600.628035,7.175903999999946,2.8206,4.1758000000000015,1.3552000000000013,3.8301,4.1757,0.3455999999999997,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,"[4.1757, 4.2989000000000015, 4.4128]","[4.2019, 4.3412000000000015, 4.4559000000000015]","[4.5846, 4.7677000000000005]","[4.6296, 4.8005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
99,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,600.636631,607.739435,7.102803999999992,2.8181000000000003,4.1027000000000005,1.2846000000000002,3.8276,4.1026,0.27499999999999947,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,[6.9424],[6.9884],"[4.1026, 4.2292000000000005, 4.4099, 6.225700000000002, 6.9455]","[4.1305000000000005, 4.2736, 4.4191, 6.2299000000000015, 6.9834000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
100,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,607.749031,612.8858349999999,5.136804000000097,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1278000000000015,0.2977000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1278000000000015, 4.2409, 4.3475, 4.4702, 4.598, 4.7238000000000016]","[4.1719, 4.2777, 4.3896000000000015, 4.5092, 4.6339999999999995, 4.7576]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
101,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,612.895231,618.0547349999999,5.159504000000084,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1505,0.32289999999999974,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1505, 4.2798, 4.4063, 4.5313, 4.6585, 4.7892, 4.9196, 5.0432000000000015]","[4.1676, 4.3209, 4.4489, 4.5611000000000015, 4.692, 4.8247, 4.9477, 5.0760000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
102,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,618.065431,625.2020349999999,7.136604000000034,2.8206,4.1365,1.3158999999999996,3.8301,4.1364,0.3062999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1364, 4.2521]","[4.1672, 4.2962]",[4.4305],[4.4733],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
103,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,625.243431,632.3827349999999,7.139304000000038,2.8206,4.1392,1.3185999999999996,3.8301,4.1391,0.3089999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1391, 4.2613]","[4.1538, 4.3044]","[4.4137, 4.5715, 4.7014000000000005, 4.8377]","[4.4708000000000006, 4.6161, 4.7502, 4.8827]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
104,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,632.394131,637.520635,5.126503999999954,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1175000000000015,0.28990000000000027,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1175000000000015, 4.229, 4.3452, 4.4746000000000015, 4.5931000000000015, 4.716, 4.8265]","[4.1458, 4.266, 4.3881000000000006, 4.5126, 4.6344, 4.7524000000000015, 4.8625]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
105,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,637.5330309999999,642.663235,5.130203999999935,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1212,0.29359999999999964,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1212, 4.2464, 4.3768, 4.4958, 4.6213000000000015, 4.7424, 4.8562, 4.975700000000002, 5.0993]","[4.1511000000000005, 4.2871000000000015, 4.4110000000000005, 4.5292, 4.6576, 4.7724, 4.8894, 5.0068, 5.1292]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
106,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,642.672031,647.773235,5.1012040000000525,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0922,0.2645999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0922, 4.1069, 4.2097, 4.324, 4.4463, 4.5654, 4.6828, 4.7997000000000005, 4.9293000000000005]","[4.1037, 4.1129, 4.2447, 4.3604, 4.4823, 4.6029, 4.7161, 4.8327, 4.9482]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
107,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,647.786131,654.868735,7.08260400000006,2.8206,4.0825000000000005,1.2619000000000002,3.8301,4.0824,0.2522999999999995,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0824, 4.1868, 4.311]","[4.1005, 4.2249, 4.3468]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
108,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,654.877931,661.987635,7.109703999999965,2.8206,4.1096,1.2890000000000001,3.8301,4.1095000000000015,0.2794000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1095000000000015, 4.2258, 4.3733]","[4.1394, 4.2717, 4.4136000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
109,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,661.9969309999999,669.333535,7.336603999999966,2.8206,4.3365,1.5158999999999998,3.8301,4.3364,0.5063,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.3364, 4.4878]","[4.3808, 4.4988]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
110,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,669.3438309999999,674.522035,5.178203999999937,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1692,0.3415999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1692, 4.1819999999999995, 4.2809, 4.4031, 4.5238000000000005, 4.6508, 4.7649, 4.8870000000000005, 5.0018, 5.1223]","[4.1767, 4.1917, 4.3180000000000005, 4.4318, 4.5653000000000015, 4.6833, 4.8042, 4.9231, 5.0348000000000015, 5.1541000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
111,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,674.5344309999999,681.6807349999999,7.1463039999999864,2.8206,4.1462,1.3256000000000001,3.8301,4.1461000000000015,0.3160000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1461000000000015, 4.2706, 4.4089]","[4.1473, 4.3119000000000005, 4.4388000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
112,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,681.6907309999999,686.798335,5.107603999999924,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0986,0.2709999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0986, 4.2206, 4.3437, 4.4671, 4.5858, 4.7096, 4.8298000000000005, 4.9537]","[4.1321, 4.2615, 4.3816000000000015, 4.5045, 4.6248000000000005, 4.7427, 4.8619, 4.9864000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
113,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,686.808231,693.945935,7.137703999999985,2.8206,4.1376,1.3169999999999997,3.8301,4.1375,0.3073999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.1375, 4.2693]","[4.1473, 4.3095]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
114,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,693.954931,701.051835,7.096903999999995,2.8206,4.0968,1.2761999999999998,3.8301,4.0967,0.26659999999999995,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,"[4.0967, 4.2496]","[4.1229000000000005, 4.3039000000000005]","[4.4499, 4.6278000000000015]","[4.5116000000000005, 4.6752]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
115,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,701.0611309999999,706.3822349999999,5.321103999999991,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.3121,0.48199999999999976,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,[],[],"[4.3121, 4.4316, 4.5296, 4.6496, 4.7717, 4.8988000000000005, 5.0162, 5.1566]","[4.3505, 4.4515, 4.5638000000000005, 4.6826, 4.8004000000000016, 4.9189, 5.0494, 5.1701000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
116,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,706.3917309999999,711.547335,5.155603999999926,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1466,0.3165,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1466, 4.2571, 4.3791, 4.4932, 4.6095000000000015, 4.7272, 4.8526, 4.9827, 5.1156000000000015]","[4.1792, 4.3017, 4.4139, 4.5305, 4.647, 4.7664, 4.8895, 5.019, 5.1548]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
117,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,711.557231,718.671735,7.114504000000011,2.8181000000000003,4.1144,1.2962999999999996,3.8276,4.1143,0.28669999999999973,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.1143, 4.248, 4.3906]","[4.1479, 4.2828, 4.4017]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
118,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,718.680531,725.970335,7.289804000000004,2.8181000000000003,4.2897,1.4715999999999996,3.8276,4.2896,0.46199999999999974,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.2896, 4.4438]","[4.3344000000000005, 4.4957]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
119,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,725.9792309999999,731.3025349999999,5.323304000000007,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.3143,0.48419999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.3143, 4.423, 4.5352000000000015, 4.6549000000000005, 4.7742, 4.9017, 5.0285, 5.1685]","[4.3264000000000005, 4.4551, 4.5702, 4.6888000000000005, 4.8063, 4.9281000000000015, 5.0547, 5.187]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
120,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,731.3125309999999,738.578035,7.265503999999964,2.8181000000000003,4.2654000000000005,1.4473000000000003,3.8276,4.2653,0.43769999999999953,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.2653, 4.4088]","[4.3148, 4.4509]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
121,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,738.588631,745.748935,7.1603039999999964,2.8181000000000003,4.1602000000000015,1.3421000000000012,3.8276,4.1601,0.3324999999999996,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,[],[],"[4.1601, 4.3023]","[4.1992, 4.3464]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
122,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,745.7614309999999,752.9089349999999,7.147504000000026,2.8206,4.1474,1.3268,3.8301,4.1473,0.31720000000000015,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,"[4.1473, 4.2618]","[4.1703, 4.3107000000000015]",[4.4270000000000005],[4.4732],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
123,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,752.920031,758.234435,5.314403999999968,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.3054000000000014,0.4753000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.3054000000000014, 4.4263, 4.5482000000000005, 4.6788]","[4.3444, 4.4665, 4.5872, 4.7167]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,0,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,001,36000,001,1.8.2,001_stage_training_v5_20240527-141415,2024-05-27,14:14:26.946511,14:55:39.642749
