Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
724,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,6098.877529,6103.959132999999,5.08160399999997,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0726,0.2450000000000001,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0726, 4.1686000000000005, 4.2810000000000015, 4.3856, 4.5046, 4.6261, 4.7648]","[4.0878000000000005, 4.2043, 4.3109, 4.4217, 4.5448, 4.6634, 4.7942]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
725,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6103.9688289999995,6109.127133,5.158303999999589,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1493,0.31919999999999993,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,[],[],"[4.1493, 4.2503, 4.3526, 4.4716000000000005, 4.6033, 4.7405]","[4.1812000000000005, 4.2865, 4.4014000000000015, 4.5181, 4.6458, 4.7882]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
726,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,6109.137629,6116.271533,7.133904000000257,2.8206,4.1338,1.3131999999999997,3.8301,4.1337,0.30359999999999987,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[4.1337],[4.1652000000000005],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
727,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,6116.281129,6123.361733,7.0806039999997665,2.8206,4.0805,1.2598999999999996,3.8301,4.0804,0.25029999999999974,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.0804],[4.1091000000000015],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
728,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,6123.373929,6128.455233,5.081303999999363,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0723,0.24469999999999992,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0723, 4.1763, 4.2725, 4.3905, 4.5103, 4.6497]","[4.1031, 4.2002000000000015, 4.3092000000000015, 4.4262000000000015, 4.5438, 4.6655000000000015]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
729,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,6128.464729,6135.5230329999995,7.058304000000135,2.8206,4.0582,1.2376,3.8301,4.0581000000000005,0.2280000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.0581000000000005, 4.1518000000000015]","[4.0759, 4.1850000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
730,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,6135.5349289999995,6142.651233,7.116303999999218,2.8206,4.1162,1.2955999999999999,3.8301,4.1161,0.28600000000000003,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.1161],[4.1465000000000005],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
731,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,6142.661129,6147.799233,5.138103999999657,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1291,0.29899999999999993,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1291, 4.2324, 4.343999999999999, 4.463, 4.6017]","[4.1599, 4.2730000000000015, 4.3885000000000005, 4.5058, 4.6326]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
732,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,6147.809029,6154.885233,7.0762039999999615,2.8206,4.0761,1.2555,3.8301,4.0760000000000005,0.24590000000000023,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.0760000000000005, 4.1732000000000005]","[4.0925, 4.2118]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
733,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,6154.896529,6159.9659329999995,5.069404000000759,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0604000000000005,0.23280000000000012,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0604000000000005, 4.1613, 4.2581, 4.373, 4.4884, 4.6131, 4.7429000000000014, 4.8863]","[4.09, 4.1899000000000015, 4.2973, 4.4129000000000005, 4.5314000000000005, 4.6524, 4.7795000000000005, 4.9096]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
734,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,6159.975729,6167.042733,7.067004000000452,2.8206,4.0669,1.2463000000000002,3.8301,4.0668000000000015,0.23670000000000035,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,"[4.0668000000000015, 4.1562, 4.2818000000000005]","[4.074, 4.1874, 4.2965]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
735,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,6167.052229,6174.117633,7.065403999999944,2.8206,4.0653000000000015,1.2447000000000012,3.8301,4.0652,0.23509999999999964,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.0652],[4.0941],"[4.1855, 4.3219]","[4.2381, 4.3652000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
736,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,6174.1298289999995,6179.2802329999995,5.15040399999998,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1414,0.3112999999999997,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,[],[],"[4.1414, 4.244, 4.3366, 4.4486, 4.5669, 4.6925, 4.811, 4.9373000000000005, 5.0583]","[4.1698, 4.268, 4.3769, 4.4911, 4.6152000000000015, 4.7326000000000015, 4.8546000000000005, 4.9762, 5.1085]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
737,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,6179.290229,6184.371633,5.081403999999566,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0724,0.24229999999999974,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,[],[],"[4.0724, 4.1816, 4.2756, 4.3871, 4.5038, 4.6259000000000015, 4.7399, 4.8638]","[4.1086, 4.2096, 4.3179, 4.4329, 4.5552, 4.6691, 4.7881, 4.9118]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
738,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6184.381929,6189.539933,5.158003999999892,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.149,0.3213999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.149, 4.2656, 4.3671000000000015, 4.4763, 4.5933, 4.7097000000000016, 4.831]","[4.1834, 4.2909000000000015, 4.4004, 4.5146000000000015, 4.6271, 4.7443, 4.8625]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
739,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,6189.550029,6196.702633,7.152603999999883,2.8206,4.1525,1.3318999999999996,3.8301,4.1524,0.3222999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[4.1524],[4.1912],[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
740,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,6196.712329,6201.845633,5.133303999999953,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1243,0.2941999999999996,iaa,iaa,1,nan,0,0,0,0,70.0,-70.0,[],[],"[4.1243, 4.2313, 4.3233000000000015, 4.4418000000000015, 4.5648, 4.6811, 4.7953, 4.9232000000000005, 5.0526]","[4.1560000000000015, 4.2542, 4.3656000000000015, 4.4865, 4.6061000000000005, 4.7195, 4.8418, 4.971, 5.0954000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
741,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6201.855929,6206.9223329999995,5.066404000000148,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0574,0.2298,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0574, 4.1461000000000015, 4.2542, 4.3682, 4.4811000000000005, 4.6061000000000005, 4.734]","[4.0676000000000005, 4.1829, 4.2928000000000015, 4.4082, 4.5235, 4.6501, 4.7759]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
742,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6206.932229,6212.071533,5.139304000000266,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1303,0.3001999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1303, 4.2343, 4.3461, 4.4658000000000015, 4.5863000000000005, 4.706, 4.8272, 4.9509, 5.0808]","[4.1653, 4.2727, 4.3919000000000015, 4.5085000000000015, 4.6324000000000005, 4.7501000000000015, 4.8796, 5.0072]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
743,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,6212.081829,6217.194133,5.112304000000222,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1033,0.27319999999999967,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,[],[],"[4.1033, 4.2098, 4.3180000000000005, 4.4486]","[4.1378, 4.2507, 4.3641000000000005, 4.4992]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
744,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,6217.204329,6222.362133,5.157803999999487,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1488000000000005,0.3187000000000002,iaa,iaa,1,nan,0,0,0,0,70.0,70.0,[],[],"[4.1488000000000005, 4.2539, 4.3580000000000005, 4.4746000000000015, 4.5995, 4.73]","[4.1797, 4.2906, 4.4026000000000005, 4.5293, 4.6547, 4.7814000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
745,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6222.3744289999995,6227.453133,5.078703999999561,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0697,0.24209999999999976,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.0697, 4.1582]","[4.0818, 4.1954]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
746,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6227.465529,6232.540833,5.07530399999996,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0663,0.23619999999999974,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0663, 4.1468, 4.2476, 4.3532, 4.4683, 4.5909, 4.7198, 4.8378000000000005, 4.9645]","[4.0749, 4.1770000000000005, 4.2857, 4.396, 4.5122, 4.6391, 4.7647, 4.8954, 5.0283000000000015]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
747,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6232.551329,6237.701633,5.150303999999778,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1413,0.31369999999999987,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1413, 4.2514, 4.3657, 4.4822000000000015, 4.6056, 4.7374]","[4.1756, 4.2928000000000015, 4.4054, 4.5184000000000015, 4.6484000000000005, 4.774]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
748,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6237.714229,6242.799833,5.085603999999876,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0766,0.24649999999999972,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.0766, 4.176, 4.2807, 4.3848, 4.4951, 4.6121, 4.7399, 4.8558, 4.9676]","[4.1037, 4.2081, 4.3169, 4.4262000000000015, 4.5374, 4.6538, 4.7807, 4.8988000000000005, 5.0155]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
749,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,6242.810029,6249.8791329999995,7.069104000000152,2.8206,4.069,1.2483999999999997,3.8301,4.0689,0.2387999999999999,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.0689, 4.1692]","[4.0881, 4.2073]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
750,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,6249.8897289999995,6255.033433,5.143703999999161,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1347000000000005,0.3046000000000002,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,[],[],"[4.1347000000000005, 4.2495, 4.3578, 4.4744, 4.5956, 4.7297, 4.8445]","[4.1677, 4.2893, 4.3998, 4.5207000000000015, 4.6392000000000015, 4.7615, 4.8809000000000005]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
751,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,6255.043729,6260.155632999999,5.111904000000322,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1029,0.2727999999999997,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,[],[],"[4.1029, 4.1966, 4.2876, 4.3975, 4.5123000000000015, 4.6363, 4.7704, 4.9029]","[4.1278000000000015, 4.2271, 4.3289, 4.4415, 4.5630000000000015, 4.6928, 4.8265, 4.9488]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
752,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,6260.166329,6265.286032999999,5.119704000000638,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1107000000000005,0.28310000000000013,aaa,aaa,1,nan,0,1,0,1,-70.0,-70.0,"[4.1107000000000005, 4.2519, 4.3529, 4.4629, 4.5742, 4.6946, 4.8255]","[4.1574, 4.2794, 4.3863, 4.4974, 4.6104, 4.7269000000000005, 4.8507]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
753,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6265.2975289999995,6270.4250329999995,5.1275040000000445,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1185,0.2908999999999997,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.1185, 4.2254000000000005, 4.3232, 4.4332, 4.5466000000000015, 4.6696, 4.7946]","[4.1517, 4.2515, 4.3605, 4.4717, 4.586, 4.705, 4.8314]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
754,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6270.436129,6275.513634,5.077505000000201,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0685,0.2408999999999999,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0685, 4.1654, 4.2672, 4.3693, 4.4792000000000005, 4.5958000000000006, 4.7195]","[4.0924000000000005, 4.1915, 4.2921000000000005, 4.4019, 4.5114, 4.6269, 4.7521]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
755,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,6275.524629,6280.588833,5.064204000000245,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0552,0.2275999999999998,aaa,aaa,1,nan,0,1,0,1,-70.0,70.0,"[4.0552, 4.1565, 4.258, 4.3708, 4.4875, 4.6174]","[4.0778, 4.1881, 4.2954, 4.4089, 4.5265, 4.6486]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
756,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,6280.5992289999995,6285.740433,5.141203999999561,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1322,0.3020999999999998,iaa,iaa,1,nan,0,0,1,1,70.0,-70.0,"[4.6179000000000014, 4.7461]","[4.6476000000000015, 4.7999]","[4.1322, 4.2384, 4.3374000000000015, 4.4494]","[4.1632, 4.2694, 4.3792, 4.4951]",0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
757,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,6285.751429,6292.823333,7.071904000000359,2.8206,4.0718000000000005,1.2512000000000003,3.8301,4.0717,0.2415999999999996,iaa,iaa,1,nan,0,0,1,1,70.0,70.0,"[4.0717, 4.1712]","[4.0915, 4.2090000000000005]",[],[],0.0089,0.0089,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0,30,0.5,0.5,0.5,/dev/ttyACM-Bpod0,stage_training_v5,Alexis,pv_nmdar_eranet,Ephys,Bpod0,004,36000,004,1.8.2,004_stage_training_v5_20240527-114345,2024-05-27,11:43:57.187590,13:36:38.447800
