Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait
41,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,834.8488110000003,839.983115,5.134304000000043,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1265,0.2963999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1265, 4.2631000000000006, 4.3585, 4.4918000000000005, 4.6375, 4.7792]","[4.1689, 4.2853, 4.4116, 4.5489999999999995, 4.6906, 4.8334]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
42,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,839.9939109999997,845.179316,5.185404999999946,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1776,0.3474999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1776, 4.3086, 4.4519, 4.5873, 4.7178, 5.029, 5.1641]","[4.2263, 4.3597, 4.5046, 4.6404000000000005, 4.7741, 5.0612]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
43,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,845.190211,850.380216,5.190005000000042,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1822,0.35209999999999964,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1822, 4.3035000000000005, 4.4307, 4.5828000000000015, 4.7379000000000016]","[0.0141, 4.2294, 4.3558, 4.4860000000000015, 4.6344, 4.7879000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
44,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,850.3920109999997,855.509815,5.117803999999978,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1106,0.2829999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1106, 4.2372000000000005, 4.3635, 4.5009000000000015, 4.6439, 4.7839]","[4.1678000000000015, 4.2928000000000015, 4.4146, 4.5528, 4.6958, 4.83]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
45,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,855.5242109999997,860.6640140000003,5.139802999999914,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1320000000000014,0.3019000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1320000000000014, 4.2618, 4.3862000000000005, 4.5208, 4.667, 4.8123000000000005]","[4.1773, 4.3012000000000015, 4.4378, 4.5719, 4.7188, 4.8610000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
46,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,860.6777109999997,865.812614,5.1349030000000075,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1277,0.3000999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1277, 4.2765, 4.4001, 4.5367000000000015, 4.6821, 4.8344000000000005, 4.9874]","[4.1989, 4.3209, 4.4556, 4.5915, 4.7313, 4.8898, 5.0398000000000005]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
47,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,865.8246109999999,870.964415,5.1398040000000265,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1326,0.3049999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1326, 4.2714, 4.4085, 4.5569999999999995, 4.6919, 4.9683]","[4.1926000000000005, 4.3333, 4.4636000000000005, 4.604, 4.7438, 5.0263]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
48,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,870.974211,876.181914,5.207703000000038,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1999,0.3698000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1999, 4.3329, 4.4649, 4.6076000000000015, 4.7603]","[4.2474, 4.38, 4.5224, 4.6626, 4.8123000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
49,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,876.1995109999997,881.3184140000003,5.118902999999931,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1111,0.2810000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1111, 4.2318, 4.3673, 4.5072]","[4.1365, 4.2833000000000006, 4.4155000000000015, 4.5564]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
50,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,881.3285109999997,886.534115,5.205603999999994,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1978,0.3676999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1978, 4.3235, 4.4683, 4.6061000000000005, 4.7455]","[4.2453, 4.3805000000000005, 4.5204, 4.6549000000000005, 4.796]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
51,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,886.5451109999997,891.8030140000003,5.257902999999941,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2507,0.4230999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2507, 4.3950000000000005, 4.5308, 4.6627, 4.8020000000000005, 4.9397]","[4.3113, 4.4585, 4.5863000000000005, 4.7166000000000015, 4.8506, 4.9889]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
52,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,891.842411,897.0317150000003,5.189303999999994,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1815,0.3513999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1815, 4.2074, 4.3274, 4.4679, 4.5992000000000015, 4.7375, 4.8899]","[4.1996, 4.2403, 4.3774000000000015, 4.5186, 4.6536, 4.7963000000000005, 4.939]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
53,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,897.0432109999997,902.174615,5.131403999999974,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1236000000000015,0.2935000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1236000000000015, 4.2738000000000005, 4.365, 4.4944000000000015, 4.6275, 4.7764000000000015]","[4.1669, 4.2875000000000005, 4.4102000000000015, 4.5418, 4.6784, 4.8211]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
54,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,902.188711,907.351715,5.163004000000001,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1552,0.3250999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1552, 4.2784, 4.4036, 4.5383, 4.6787, 4.8233000000000015]","[4.1913, 4.3233000000000015, 4.4546, 4.5841, 4.7282, 4.870900000000002]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
55,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,907.366211,912.561914,5.19570299999998,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1879,0.3577999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1879, 4.3164, 4.4572, 4.5868, 4.8772, 5.0266]","[4.2402000000000015, 4.3701, 4.5017000000000005, 4.6374, 4.9295, 5.0752000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
56,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,912.576511,919.776814,7.200302999999964,2.8181000000000003,4.2002000000000015,1.3821000000000012,3.8276,4.2001,0.3724999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.2001, 4.3539, 4.4893, 4.6573]","[4.2464, 4.3777, 4.5423, 4.7105000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
57,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,919.789311,925.064115,5.2748040000000165,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2676,0.4399999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2676, 4.4024, 4.5364, 4.6718, 4.82]","[4.3251, 4.4586000000000015, 4.5925, 4.7293, 4.8748000000000005]",[5.1306],[5.1765],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
58,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,925.074111,930.252115,5.178003999999987,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1708,0.3431999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1708, 4.2903, 4.4232000000000005, 4.5522, 4.6854000000000005, 4.8192, 4.9546]","[4.2092, 4.3364, 4.4723000000000015, 4.6052, 4.7387000000000015, 4.8678, 5.0066000000000015]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
59,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,930.261911,935.417915,5.156003999999939,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1482,0.3180999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1482, 4.1562, 4.1816, 4.3322, 4.441, 4.5884, 4.7218, 4.8607000000000005, 5.0186]","[4.1561, 4.1563, 4.2, 4.3437, 4.4948000000000015, 4.6407, 4.7712, 4.9124, 5.0662]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
60,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,935.428011,940.558614,5.1306030000000655,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1228,0.2926999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1228, 4.2650000000000015, 4.4037000000000015, 4.5617, 4.7438]","[4.1719, 4.3192, 4.4556, 4.6075, 4.7769]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
61,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,940.574311,945.757814,5.183503000000087,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1763,0.3487,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1763, 4.2829000000000015, 4.4199, 4.5487, 4.6853, 4.8248000000000015, 4.9621]","[4.2009, 4.3364, 4.4633, 4.6001, 4.7342, 4.8748000000000005, 5.0145]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
62,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,945.769911,950.887215,5.11730399999999,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1101,0.2824999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1101, 4.2406000000000015, 4.3589, 4.4941, 4.6338, 4.7873, 4.9251000000000005]","[4.1572000000000005, 4.2799000000000005, 4.4071, 4.5424000000000015, 4.6808000000000005, 4.8312, 4.981800000000002]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
63,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,950.897911,956.010615,5.112704000000008,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1055,0.2778999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1055, 4.2359, 4.3576000000000015, 4.4993, 4.6314, 5.0431]","[4.1613, 4.2824, 4.4084, 4.5459000000000005, 4.6825, 5.0949]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
64,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,956.022111,961.128915,5.106804000000012,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0996000000000015,0.27200000000000024,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0996000000000015, 4.1927, 4.3344000000000005, 4.4665, 4.6146, 4.7722000000000016, 4.8831000000000016, 5.0354]","[4.1285, 4.2486000000000015, 4.3816000000000015, 4.5195, 4.6599, 4.8014, 4.9431, 5.086600000000002]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
65,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,961.138811,968.364214,7.2254029999999165,2.8206,4.2253,1.4046999999999996,3.8301,4.2252,0.3950999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.2252, 4.3628, 4.6684]","[4.2782, 4.4225, 4.7381]","[4.5577000000000005, 4.5607000000000015, 4.8629000000000016]","[4.5606, 4.5609, 4.9088]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
66,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,968.378211,973.607015,5.228804000000082,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2216000000000005,0.3940000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2216000000000005, 4.3903, 4.6690000000000005]","[4.3023, 4.4540000000000015, 4.7276]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
67,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,973.621711,978.914315,5.292603999999983,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2854,0.4577999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.2854, 4.4226, 4.5642000000000005, 4.7004, 4.8563, 5.0288]","[4.3305, 4.4780000000000015, 4.6194000000000015, 4.7496, 4.9112, 5.0785]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
68,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,978.927011,984.068115,5.141104000000041,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1339000000000015,0.30630000000000024,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1339000000000015, 4.2703, 4.4101, 4.5382, 4.6708, 4.8215, 4.9719000000000015]","[4.186, 4.3195000000000014, 4.4559000000000015, 4.5844000000000005, 4.7237, 4.8739, 5.0236]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
69,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,984.079411,989.275515,5.196103999999991,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1889,0.3613,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1889, 4.3218000000000005, 4.4461, 4.5799, 4.7073, 4.8450000000000015, 4.9848]","[4.239, 4.3661, 4.4922, 4.6262, 4.7527, 4.8941, 5.0355]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
70,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,989.288111,994.421415,5.1333040000000665,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1261,0.29849999999999977,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1261, 4.2727, 4.4039, 4.5406, 4.6835, 4.8195000000000014]","[4.1959, 4.3225, 4.4518, 4.5876, 4.7307000000000015, 4.8705]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
71,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,994.434111,999.598315,5.164203999999927,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.157,0.3293999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.157, 4.2795000000000005, 4.4075000000000015, 4.5366, 4.6621000000000015, 4.8015, 4.9387]","[4.2046, 4.3277, 4.4472000000000005, 4.5818, 4.7122, 4.8495, 4.988]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
72,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,999.607911,1006.787614,7.179703000000018,2.8206,4.1796,1.3589999999999995,3.8301,4.1795,0.3493999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1795, 4.3065]","[4.235, 4.359]","[4.5967, 4.7797]","[4.65, 4.8239]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
73,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,1006.798911,1013.923714,7.124803000000043,2.8206,4.1247,1.3040999999999996,3.8301,4.1246,0.29449999999999976,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.1246, 4.2797]","[4.1939, 4.3394]","[4.4464000000000015, 4.6117]","[4.4982000000000015, 4.6686000000000005]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,0,36003,0,1.8.2,000_stage_training_v5_20240413-143757,2024-04-13,14:38:09.570970,15:25:57.866929,10.0
