Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait
155,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,866.322932,871.5117359999997,5.188804000000005,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.181,0.35089999999999977,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.181, 4.3181, 4.4324, 4.5515, 4.6672, 4.7907, 4.9225, 5.0604000000000005]","[4.2387000000000015, 4.3628, 4.4797, 4.5956, 4.7139999999999995, 4.8366, 4.9724, 5.1122000000000005]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
156,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,871.522132,876.6654359999999,5.143303999999944,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1355,0.3054000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1355, 4.2606, 4.3818, 4.5041, 4.6273, 4.7471000000000005, 4.8686, 5.0026]","[4.1937, 4.3092000000000015, 4.4281000000000015, 4.551, 4.6751000000000005, 4.7953, 4.9207, 5.0578]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
157,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,876.6760320000003,881.787936,5.111903999999981,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1041,0.2739999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1041, 4.2211, 4.3415, 4.4773000000000005, 4.6137000000000015, 4.803999999999999]","[0.039, 4.1508, 4.2734000000000005, 4.3956, 4.5307, 4.6712, 4.8296]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
158,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,881.798532,886.9143359999997,5.1158040000000256,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1082,0.2805999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1082, 4.2271, 4.3438, 4.4624000000000015, 4.5864, 4.7054, 4.863]","[4.1546, 4.2701, 4.3867, 4.5099, 4.6341, 4.7621, 4.8843000000000005]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
159,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,886.924832,892.119436,5.194603999999913,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1868,0.3566999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1868, 4.3180000000000005, 4.4439, 4.5753, 4.7068, 4.8348, 5.0147]","[4.2497, 4.3705, 4.497, 4.6281, 4.758, 4.8925, 5.0469]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
160,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,892.129632,897.2460359999999,5.116403999999988,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1088000000000005,0.2812000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1088000000000005, 4.2271, 4.3388, 4.4552000000000005, 4.5797, 4.7097000000000016, 4.8433, 5.0172]","[4.1525, 4.272, 4.3815, 4.5054, 4.6348, 4.7636, 4.8989, 5.03]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
161,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,897.256432,902.366836,5.110404000000017,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1026,0.2724999999999995,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.1263000000000005],[4.129],"[4.1026, 4.2138, 4.3331, 4.4525000000000015, 4.5732, 4.6956000000000016, 4.8249, 4.9881]","[4.1476000000000015, 4.2637, 4.3806, 4.4976, 4.6209, 4.7440000000000015, 4.8799, 5.0206]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
162,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,902.381932,907.513236,5.131304,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1235,0.2933999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1235, 4.2639000000000005, 4.388999999999999, 4.4994000000000005, 4.6144, 4.7322000000000015, 4.8542000000000005, 5.0045]","[4.1843, 4.3157000000000005, 4.4314, 4.5429, 4.6609, 4.7816, 4.9101, 5.0483]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
163,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,907.527232,912.640836,5.113604000000009,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1058,0.2757000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1058, 4.2275, 4.343999999999999, 4.4656, 4.5840000000000005, 4.7194, 4.8539, 4.9829]","[4.1582, 4.2744, 4.3899, 4.511, 4.6388, 4.7727, 4.9037000000000015, 5.0374]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
164,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,912.656532,919.789636,7.133104000000002,2.8181000000000003,4.133,1.3148999999999995,3.8276,4.1329,0.3052999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.1329, 4.2884]","[0.0329, 4.1878, 4.3226]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
165,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,919.803032,924.970936,5.167904000000021,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1601,0.3299999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1601, 4.3076, 4.4216000000000015, 4.5356000000000005, 4.6505, 4.7694, 4.8921, 5.029]","[4.2253, 4.3485000000000005, 4.4629, 4.578, 4.6959, 4.8166, 4.9423, 5.0826]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
166,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,924.981632,930.100036,5.118404000000055,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1108,0.2831999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1108, 4.2285, 4.3389999999999995, 4.4621, 4.5964, 4.7471000000000005]","[4.15, 4.2723, 4.3825, 4.5098, 4.651, 4.7946]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
167,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,930.121532,935.254836,5.133303999999953,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1255000000000015,0.29540000000000033,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1255000000000015, 4.2506, 4.3672, 4.4786, 4.5899, 4.7106, 4.8336000000000015, 4.9698, 5.1037]","[4.1756, 4.2951000000000015, 4.4093, 4.5209, 4.6383, 4.7565, 4.8868, 5.0191]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
168,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,935.265132,940.396036,5.130903999999988,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1231,0.2929999999999997,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1231, 4.2458, 4.3669, 4.4926, 4.6517, 4.7916]","[0.0077, 4.1748, 4.2970000000000015, 4.4185, 4.5515, 4.7037, 4.8492000000000015]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
169,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,940.410532,945.540536,5.130003999999985,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1222,0.2921,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1222, 4.2413, 4.3658, 4.4968, 4.6534, 4.8163]","[4.1749, 4.2953, 4.4164, 4.5573000000000015, 4.7054, 4.8532]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
170,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,945.552332,950.730536,5.178204000000051,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1706,0.343,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1706, 4.2943, 4.4033, 4.5171, 4.6411]","[4.2222, 4.335, 4.448, 4.5693, 4.6946]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
171,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,950.741432,955.874436,5.133003999999914,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1252,0.2951000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1252, 4.2412, 4.3493, 4.4652, 4.5833, 4.7165, 4.8461]","[4.1754, 4.285, 4.3975, 4.5124, 4.6394, 4.7700000000000005, 4.9061]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
172,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,955.889432,961.002536,5.113103999999908,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1053000000000015,0.27520000000000033,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1053000000000015, 4.218999999999999, 4.3392, 4.4585, 4.5722000000000005, 4.6878, 4.8097, 4.9459, 5.0887]","[4.1444, 4.2652, 4.3818, 4.5013000000000005, 4.6188, 4.7376000000000005, 4.8648, 5.0013000000000005]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
173,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,961.015432,966.111636,5.096203999999943,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0886000000000005,0.2610000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.0886000000000005, 4.1915, 4.3039000000000005, 4.4188, 4.5359, 4.6665, 4.7969]","[4.1768, 4.237, 4.3459, 4.4625, 4.5878000000000005, 4.7199, 4.8499]",[],[0.0144],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
174,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,966.122432,971.325636,5.203204000000029,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1956,0.3679999999999993,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1956, 4.3237000000000005, 4.4384000000000015, 4.5521, 4.671, 4.7932000000000015, 4.9460000000000015]","[4.2488, 4.3642, 4.4822000000000015, 4.5967, 4.7164, 4.8433, 4.9612]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
175,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,971.336932,976.475236,5.138303999999948,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1305000000000005,0.3004000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1305000000000005, 4.2447, 4.3615, 4.4822000000000015, 4.5964, 4.7141, 4.8316, 4.9551, 5.0921]","[4.1819000000000015, 4.2869, 4.4058, 4.5310000000000015, 4.6415000000000015, 4.7614, 4.8798, 5.0112000000000005]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
176,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,976.486432,981.583736,5.097304000000007,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.0895,0.25939999999999985,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.0895, 4.1991000000000005, 4.3176000000000005, 4.4392000000000005, 4.5565000000000015, 4.6742, 4.8015, 4.94]","[4.1299, 4.2482000000000015, 4.3681, 4.487, 4.6027000000000005, 4.7235000000000005, 4.8537, 4.9968]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
177,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,981.599932,988.695036,7.095103999999992,2.8181000000000003,4.0950000000000015,1.2769000000000013,3.8276,4.0949,0.26729999999999965,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.0949, 4.2053]","[0.0152, 4.1308, 4.2617]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
178,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,988.708232,993.908436,5.200204000000098,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1924,0.36229999999999984,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1924, 4.3249, 4.4394, 4.5653000000000015, 4.7028, 4.8264000000000005, 4.9608]","[4.2524000000000015, 4.3715, 4.4868000000000015, 4.6225000000000005, 4.7536000000000005, 4.88, 5.0207000000000015]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
179,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,993.933732,999.079736,5.146004000000062,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1384,0.3107999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1384, 4.2543000000000015, 4.3660000000000005, 4.4784000000000015, 4.5983, 4.718999999999999]","[4.1886, 4.2969, 4.4076, 4.5255, 4.6454, 4.7733]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
180,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,999.095332,1004.207036,5.111704000000032,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1039,0.27380000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1039, 4.2015, 4.3258, 4.4454]","[4.1369, 4.2534, 4.3721000000000005, 4.4982000000000015]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
181,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1004.219032,1009.352436,5.133404000000041,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1256,0.2955000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1256, 4.2472, 4.3728, 4.5039, 4.6332, 4.7966000000000015]","[4.178, 4.2981, 4.428999999999999, 4.5555, 4.6908, 4.8433]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
182,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1009.363532,1014.491436,5.127904000000059,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1201,0.2899999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1201, 4.2385, 4.3506, 4.4698, 4.5913, 4.7233, 4.8572000000000015]","[4.1702, 4.2836, 4.3984000000000005, 4.5172, 4.6428, 4.7728, 4.9112]",0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
183,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1014.503432,1019.674636,5.171203999999988,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1636000000000015,0.3360000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1636000000000015, 4.2842, 4.404, 4.5138, 4.6399]","[4.2128000000000005, 4.3272, 4.4471, 4.5619000000000005, 4.6902]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
184,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1019.685732,1024.796736,5.11100399999998,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1034000000000015,0.2758000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1034000000000015, 4.2058, 4.3374000000000015, 4.4591, 4.5807, 4.7203]","[4.1087, 4.2613, 4.3876, 4.5038, 4.6336, 4.7754]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
185,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1024.811532,1029.918936,5.107404000000088,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.0998,0.2721999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0998, 4.2237, 4.3342, 4.45, 4.573, 4.7042, 4.8485000000000005]","[4.1438000000000015, 4.2651, 4.3753, 4.4978, 4.6251000000000015, 4.7591, 4.8946000000000005]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
186,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1029.933632,1035.117436,5.183804000000009,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1762000000000015,0.34860000000000024,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1762000000000015, 4.3005, 4.4153, 4.5359, 4.6567, 4.777]","[4.2306, 4.3421, 4.4578000000000015, 4.5866, 4.7062, 4.8326]",[],[],0.0075,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod6,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod6,3,36006,3,1.8.2,003_stage_training_v5_20240423-114011,2024-04-23,11:40:23.459371,12:25:59.389991,0.0
